# time = 200
# FINE UNIFORM Grid points = 361
# Pressure (Pa) = 101325
#         1_posUnif              2_Rkk           3_thetaZ           4_thetaY           5_thetaX            6_xmap1            7_xmap2
  -6.1666666667e-01   2.6913650666e+00  -4.0685779587e-02   4.0652147484e-02   7.8457095333e-01   4.0676525901e-01   0.0000000000e+00
  -6.1111111111e-01   2.7115286764e+00  -4.9504147418e-02   4.9443600473e-02   7.8417383253e-01   4.0864564742e-01  -1.9229626864e-16
  -6.0555555556e-01   2.7393691543e+00  -5.6700684850e-02   5.6609759693e-02   7.8379239873e-01   4.1250721297e-01   0.0000000000e+00
  -6.0000000000e-01   2.7705705623e+00  -6.2131940047e-02   6.2012361207e-02   7.8347045210e-01   4.1658946799e-01   0.0000000000e+00
  -5.9444444444e-01   2.8019872598e+00  -6.5649643483e-02   6.5508628074e-02   7.8324631300e-01   4.2018115310e-01   0.0000000000e+00
  -5.8888888889e-01   2.8254618822e+00  -6.8180231406e-02   6.8022312152e-02   7.8307748233e-01   4.2274895125e-01   1.9229626864e-16
  -5.8333333333e-01   2.8406255006e+00  -7.0331779988e-02   7.0158472234e-02   7.8292894919e-01   4.2465594153e-01  -1.9229626864e-16
  -5.7777777778e-01   2.8498282909e+00  -7.2531031078e-02   7.2340996397e-02   7.8277238542e-01   4.2660164435e-01   1.9229626864e-16
  -5.7222222222e-01   2.8507853031e+00  -7.4553300049e-02   7.4346968501e-02   7.8262419704e-01   4.2876666739e-01   0.0000000000e+00
  -5.6666666667e-01   2.8425878759e+00  -7.6508819217e-02   7.6285871037e-02   7.8247705336e-01   4.3179572081e-01   0.0000000000e+00
  -5.6111111111e-01   2.8234564670e+00  -7.9193241244e-02   7.8946069680e-02   7.8226890828e-01   4.3571694317e-01  -3.8459253728e-16
  -5.5555555556e-01   2.7890549721e+00  -8.3406349710e-02   8.3117740629e-02   7.8192788423e-01   4.3943831182e-01   1.9229626864e-16
  -5.5000000000e-01   2.7431331405e+00  -8.9165759456e-02   8.8813400045e-02   7.8143337958e-01   4.4279102656e-01   0.0000000000e+00
  -5.4444444444e-01   2.6933586024e+00  -9.5315759243e-02   9.4885708668e-02   7.8086929441e-01   4.4591669049e-01   1.9229626864e-16
  -5.3888888889e-01   2.6422989985e+00  -1.0064104045e-01   1.0013519903e-01   7.8035084331e-01   4.4788350984e-01   0.0000000000e+00
  -5.3333333333e-01   2.5900605675e+00  -1.0465138181e-01   1.0408297558e-01   7.7994206084e-01   4.4773191541e-01  -1.9229626864e-16
  -5.2777777778e-01   2.5377905452e+00  -1.0765741820e-01   1.0703890288e-01   7.7962532917e-01   4.4546212588e-01  -1.9229626864e-16
  -5.2222222222e-01   2.4906395174e+00  -1.0941217666e-01   1.0876310437e-01   7.7943635617e-01   4.4207137970e-01   0.0000000000e+00
  -5.1666666667e-01   2.4502138503e+00  -1.1036929199e-01   1.0970314013e-01   7.7933201524e-01   4.3783775666e-01   0.0000000000e+00
  -5.1111111111e-01   2.4159677225e+00  -1.1092700906e-01   1.1025076929e-01   7.7927080273e-01   4.3325936028e-01   1.9229626864e-16
  -5.0555555556e-01   2.3893621909e+00  -1.1066852961e-01   1.0999697763e-01   7.7929921004e-01   4.2910680021e-01   0.0000000000e+00
  -5.0000000000e-01   2.3711196713e+00  -1.0844438948e-01   1.0781229042e-01   7.7954095082e-01   4.2540259345e-01  -1.9229626864e-16
  -4.9444444444e-01   2.3580028444e+00  -1.0301682500e-01   1.0247450242e-01   7.8011057596e-01   4.2151414627e-01   1.9229626864e-16
  -4.8888888889e-01   2.3471157140e+00  -9.3606255334e-02   9.3198833597e-02   7.8102982324e-01   4.1749680217e-01  -1.9229626864e-16
  -4.8333333333e-01   2.3349573891e+00  -7.9830132704e-02   7.9576968700e-02   7.8221848003e-01   4.1355819601e-01  -5.7688880592e-16
  -4.7777777778e-01   2.3167449473e+00  -6.2311819925e-02   6.2191201501e-02   7.8345928842e-01   4.0949741406e-01   1.9229626864e-16
  -4.7222222222e-01   2.2926098763e+00  -4.2361871348e-02   4.2323913092e-02   7.8450143542e-01   4.0545290432e-01   0.0000000000e+00
  -4.6666666667e-01   2.2661430660e+00  -2.1436550909e-02   2.1431627342e-02   7.8516843572e-01   4.0244765043e-01   0.0000000000e+00
  -4.6111111111e-01   2.2388142224e+00  -1.4256961175e-03   1.4256995023e-03   7.8539714711e-01   4.0084161066e-01  -5.7688880592e-16
  -4.5555555556e-01   2.2104587583e+00   1.6879284183e-02  -1.6876880183e-02   7.8525572189e-01   4.0075620894e-01   0.0000000000e+00
  -4.5000000000e-01   2.1826063747e+00   3.3077688668e-02  -3.3059608011e-02   7.8485129605e-01   4.0277232594e-01   1.9229626864e-16
  -4.4444444444e-01   2.1561332575e+00   4.6475871428e-02  -4.6425759097e-02   7.8431893662e-01   4.0653246192e-01   1.9229626864e-16
  -4.3888888889e-01   2.1308989368e+00   5.7313006086e-02  -5.7219108152e-02   7.8375756764e-01   4.1075600374e-01   0.0000000000e+00
  -4.3333333333e-01   2.1062813853e+00   6.6644174116e-02  -6.6496666882e-02   7.8318071905e-01   4.1437611116e-01   0.0000000000e+00
  -4.2777777778e-01   2.0812849618e+00   7.5016741539e-02  -7.4806549070e-02   7.8258966706e-01   4.1698508945e-01   1.9229626864e-16
  -4.2222222222e-01   2.0540269489e+00   8.2040041141e-02  -8.1765338164e-02   7.8204039730e-01   4.1832451957e-01   1.9229626864e-16
  -4.1666666667e-01   2.0224279028e+00   8.7105748120e-02  -8.6777161955e-02   7.8161400678e-01   4.1812773707e-01   1.9229626864e-16
  -4.1111111111e-01   1.9860358386e+00   8.9487364539e-02  -8.9131193884e-02   7.8140480331e-01   4.1599239713e-01   0.0000000000e+00
  -4.0555555556e-01   1.9445806570e+00   8.8076726969e-02  -8.7737072462e-02   7.8152938938e-01   4.1108510451e-01  -1.9229626864e-16
  -4.0000000000e-01   1.9035861618e+00   8.2673532164e-02  -8.2392438246e-02   7.8198845947e-01   4.0492283329e-01   0.0000000000e+00
  -3.9444444444e-01   1.8662347948e+00   7.4197341064e-02  -7.3993942823e-02   7.8265057450e-01   3.9871304082e-01   0.0000000000e+00
  -3.8888888889e-01   1.8324086812e+00   6.4082949496e-02  -6.3951772641e-02   7.8334765462e-01   3.9295317908e-01   0.0000000000e+00
  -3.8333333333e-01   1.7987902544e+00   5.2547989917e-02  -5.2475590530e-02   7.8401878636e-01   3.8705010599e-01  -3.8459253728e-16
  -3.7777777778e-01   1.7667041944e+00   3.9871736840e-02  -3.9840081794e-02   7.8460370652e-01   3.8153875369e-01  -3.8459253728e-16
  -3.7222222222e-01   1.7360599592e+00   2.5744731646e-02  -2.5736204290e-02   7.8506684095e-01   3.7666474234e-01   0.0000000000e+00
  -3.6666666667e-01   1.7088049385e+00   1.1035552006e-02  -1.1034880106e-02   7.8533727415e-01   3.7320627948e-01   4.8074067160e-16
  -3.6111111111e-01   1.6866224326e+00  -2.9749787896e-03   2.9749656387e-03   7.8539373821e-01   3.7166477886e-01  -3.8459253728e-16
  -3.5555555556e-01   1.6680959517e+00  -1.5883263272e-02   1.5881260177e-02   7.8527203506e-01   3.7180355018e-01   0.0000000000e+00
  -3.5000000000e-01   1.6505249762e+00  -2.7010780672e-02   2.7000932880e-02   7.8503346101e-01   3.7322084713e-01  -1.9229626864e-16
  -3.4444444444e-01   1.6321693056e+00  -3.5433351018e-02   3.5411128516e-02   7.8477066478e-01   3.7558829309e-01   0.0000000000e+00
  -3.3888888889e-01   1.6129524668e+00  -4.0579118045e-02   4.0545749536e-02   7.8457528241e-01   3.7872241880e-01   1.9229626864e-16
  -3.3333333333e-01   1.5931574456e+00  -4.2146788445e-02   4.2109404922e-02   7.8451051289e-01   3.8199525520e-01   0.0000000000e+00
  -3.2777777778e-01   1.5720269065e+00  -4.0591668995e-02   4.0558269541e-02   7.8457477361e-01   3.8405741126e-01  -1.9229626864e-16
  -3.2222222222e-01   1.5498837563e+00  -3.6432808813e-02   3.6408653602e-02   7.8473478204e-01   3.8466637398e-01   0.0000000000e+00
  -3.1666666667e-01   1.5277435752e+00  -3.0571433296e-02   3.0557157245e-02   7.8493100260e-01   3.8416676718e-01   4.8074067160e-16
  -3.1111111111e-01   1.5065852890e+00  -2.3990710123e-02   2.3983809205e-02   7.8511044148e-01   3.8238684964e-01   3.8459253728e-16
  -3.0555555556e-01   1.4871980955e+00  -1.7432850940e-02   1.7430202617e-02   7.8524622668e-01   3.7941754525e-01   0.0000000000e+00
  -3.0000000000e-01   1.4710000006e+00  -1.1476633663e-02   1.1475877939e-02   7.8533230971e-01   3.7576727653e-01   0.0000000000e+00
  -2.9444444444e-01   1.4586635077e+00  -6.4442740578e-03   6.4441402512e-03   7.8537739944e-01   3.7141738462e-01   0.0000000000e+00
  -2.8888888889e-01   1.4496596646e+00  -2.6902019491e-03   2.6901922207e-03   7.8539454486e-01   3.6579418693e-01  -3.8459253728e-16
  -2.8333333333e-01   1.4422156708e+00  -7.7618451757e-04   7.7618671914e-04   7.8539786220e-01   3.5849093194e-01  -3.8459253728e-16
  -2.7777777778e-01   1.4358052685e+00  -1.4663996861e-03   1.4664031117e-03   7.8539708822e-01   3.5038804854e-01   0.0000000000e+00
  -2.7222222222e-01   1.4303377692e+00  -5.4972095488e-03   5.4971264898e-03   7.8538305389e-01   3.4266442570e-01   0.0000000000e+00
  -2.6666666667e-01   1.4255473455e+00  -1.2793769308e-02   1.2792722406e-02   7.8531632759e-01   3.3531157076e-01   0.0000000000e+00
  -2.6111111111e-01   1.4211243647e+00  -2.2928843580e-02   2.2922818810e-02   7.8513534350e-01   3.2843625582e-01   1.9229626864e-16
  -2.5555555556e-01   1.4175338709e+00  -3.5063473830e-02   3.5041939587e-02   7.8478369153e-01   3.2246779783e-01   0.0000000000e+00
  -2.5000000000e-01   1.4156426873e+00  -4.8561596533e-02   4.8504438595e-02   7.8421997462e-01   3.1742789798e-01   0.0000000000e+00
  -2.4444444444e-01   1.4163300901e+00  -6.2805546905e-02   6.2682044185e-02   7.8342848183e-01   3.1327757137e-01   1.9229626864e-16
  -2.3888888889e-01   1.4201079082e+00  -7.6825728341e-02   7.6600009374e-02   7.8245285152e-01   3.1008235370e-01   0.0000000000e+00
  -2.3333333333e-01   1.4266363714e+00  -8.9351662303e-02   8.8997108012e-02   7.8141687356e-01   3.0798900037e-01  -3.8459253728e-16
  -2.2777777778e-01   1.4343985136e+00  -9.9490782812e-02   9.9002011690e-02   7.8046518368e-01   3.0694862983e-01   0.0000000000e+00
  -2.2222222222e-01   1.4403136328e+00  -1.0788141702e-01   1.0725905514e-01   7.7960137384e-01   3.0672771626e-01   0.0000000000e+00
  -2.1666666667e-01   1.4411482821e+00  -1.1624185371e-01   1.1546437484e-01   7.7867225128e-01   3.0703512495e-01   0.0000000000e+00
  -2.1111111111e-01   1.4356320532e+00  -1.2572278831e-01   1.2474079713e-01   7.7753628150e-01   3.0763538987e-01   0.0000000000e+00
  -2.0555555556e-01   1.4250247669e+00  -1.3560073138e-01   1.3437095457e-01   7.7626008797e-01   3.0842643041e-01   0.0000000000e+00
  -2.0000000000e-01   1.4114396810e+00  -1.4421245656e-01   1.4273579793e-01   7.7507070071e-01   3.0960671882e-01   0.0000000000e+00
  -1.9444444444e-01   1.3962866914e+00  -1.5098255480e-01   1.4929049274e-01   7.7408567718e-01   3.1135100017e-01  -3.8459253728e-16
  -1.8888888889e-01   1.3793481174e+00  -1.5653261469e-01   1.5464936204e-01   7.7324547259e-01   3.1399212637e-01  -3.8459253728e-16
  -1.8333333333e-01   1.3606055365e+00  -1.6088014109e-01   1.5883763226e-01   7.7256681053e-01   3.1761954197e-01   1.9229626864e-16
  -1.7777777778e-01   1.3409401208e+00  -1.6278051394e-01   1.6066571490e-01   7.7226451217e-01   3.2136824968e-01   0.0000000000e+00
  -1.7222222222e-01   1.3211620430e+00  -1.6135773843e-01   1.5929721633e-01   7.7249116034e-01   3.2444268676e-01   1.9229626864e-16
  -1.6666666667e-01   1.3014421522e+00  -1.5739309353e-01   1.5547899010e-01   7.7311257728e-01   3.2725112933e-01   0.0000000000e+00
  -1.6111111111e-01   1.2823482550e+00  -1.5208256312e-01   1.5035366931e-01   7.7392148748e-01   3.3075438375e-01   0.0000000000e+00
  -1.5555555556e-01   1.2648968657e+00  -1.4601580525e-01   1.4448364304e-01   7.7481261137e-01   3.3513997256e-01   1.9229626864e-16
  -1.5000000000e-01   1.2490426834e+00  -1.3894859136e-01   1.3762635436e-01   7.7580618476e-01   3.3982590410e-01   0.0000000000e+00
  -1.4444444444e-01   1.2349528364e+00  -1.3057679140e-01   1.2947761985e-01   7.7692095024e-01   3.4475505811e-01   0.0000000000e+00
  -1.3888888889e-01   1.2228040680e+00  -1.2090900625e-01   1.2003478390e-01   7.7812396265e-01   3.5052511137e-01   1.9229626864e-16
  -1.3333333333e-01   1.2125737347e+00  -1.1036111636e-01   1.0969511165e-01   7.7933291024e-01   3.5729564569e-01   0.0000000000e+00
  -1.2777777778e-01   1.2042685464e+00  -9.8790121880e-02   9.8311548492e-02   7.8053419665e-01   3.6459479293e-01   0.0000000000e+00
  -1.2222222222e-01   1.1975201402e+00  -8.6179665097e-02   8.5861410211e-02   7.8169384631e-01   3.7204555925e-01   0.0000000000e+00
  -1.1666666667e-01   1.1911874701e+00  -7.3206569570e-02   7.3011192396e-02   7.8272333314e-01   3.7915911126e-01   0.0000000000e+00
  -1.1111111111e-01   1.1832645751e+00  -6.1623088362e-02   6.1506418019e-02   7.8350185856e-01   3.8564113777e-01  -3.8459253728e-16
  -1.0555555556e-01   1.1725902538e+00  -5.2123718509e-02   5.2053056308e-02   7.8404095054e-01   3.9123200102e-01   0.0000000000e+00
  -1.0000000000e-01   1.1587002578e+00  -4.4386445700e-02   4.4342786594e-02   7.8441373128e-01   3.9558749134e-01   1.9229626864e-16
  -9.4444444444e-02   1.1419696964e+00  -3.7580211570e-02   3.7553703210e-02   7.8469235935e-01   3.9897936792e-01  -3.8459253728e-16
  -8.8888888889e-02   1.1231864582e+00  -3.1918396821e-02   3.1902150445e-02   7.8488894432e-01   4.0204550727e-01   0.0000000000e+00
  -8.3333333333e-02   1.1023058512e+00  -2.8092452986e-02   2.8081374586e-02   7.8500367427e-01   4.0482025127e-01  -3.8459253728e-16
  -7.7777777778e-02   1.0797693883e+00  -2.6152748464e-02   2.6143809353e-02   7.8505625826e-01   4.0685821931e-01   0.0000000000e+00
  -7.2222222222e-02   1.0559041457e+00  -2.6523919945e-02   2.6514594941e-02   7.8504648671e-01   4.0803537026e-01   0.0000000000e+00
  -6.6666666667e-02   1.0325075723e+00  -2.9321365106e-02   2.9308768964e-02   7.8496841537e-01   4.0862460517e-01   0.0000000000e+00
  -6.1111111111e-02   1.0112263625e+00  -3.4323532057e-02   3.4303331780e-02   7.8480934212e-01   4.0906288394e-01   1.9229626864e-16
  -5.5555555556e-02   9.9280799631e-01  -4.0271990555e-02   4.0239373383e-02   7.8458768476e-01   4.0913034871e-01   0.0000000000e+00
  -5.0000000000e-02   9.7734262614e-01  -4.5704344758e-02   4.5656684371e-02   7.8435444614e-01   4.0850090891e-01   0.0000000000e+00
  -4.4444444444e-02   9.6421612339e-01  -4.9448025823e-02   4.9387684315e-02   7.8417660470e-01   4.0692194079e-01   1.9229626864e-16
  -3.8888888889e-02   9.5296920535e-01  -5.0924220480e-02   5.0858319131e-02   7.8410264432e-01   4.0431662782e-01   0.0000000000e+00
  -3.3333333333e-02   9.4368695013e-01  -5.0409320000e-02   5.0345395019e-02   7.8412868810e-01   4.0081043470e-01  -1.9229626864e-16
  -2.7777777778e-02   9.3691858748e-01  -4.8131946588e-02   4.8076290672e-02   7.8424071447e-01   3.9641660063e-01   0.0000000000e+00
  -2.2222222222e-02   9.3307769044e-01  -4.3812535584e-02   4.3770546600e-02   7.8443900762e-01   3.9094641171e-01   0.0000000000e+00
  -1.6666666667e-02   9.3153007457e-01  -3.6742319706e-02   3.6717544047e-02   7.8472346788e-01   3.8412040020e-01  -1.9229626864e-16
  -1.1111111111e-02   9.2998584321e-01  -2.6776205248e-02   2.6766611713e-02   7.8503976644e-01   3.7579942650e-01   0.0000000000e+00
  -5.5555555556e-03   9.2646243032e-01  -1.4922392523e-02   1.4920731380e-02   7.8528683276e-01   3.6646561006e-01   1.9229626864e-16
   0.0000000000e+00   9.2114911336e-01  -1.8664688387e-03   1.8664655851e-03   7.8539642153e-01   3.5691192150e-01  -3.8459253728e-16
   5.5555555556e-03   9.1545111532e-01   1.2846697701e-02  -1.2845637753e-02   7.8531564920e-01   3.4740035949e-01  -1.9229626864e-16
   1.1111111111e-02   9.1020048454e-01   2.9540594244e-02  -2.9527713571e-02   7.8496196692e-01   3.3792868698e-01   0.0000000000e+00
   1.6666666667e-02   9.0602070452e-01   4.7723016258e-02  -4.7668765280e-02   7.8426028356e-01   3.2911922070e-01   0.0000000000e+00
   2.2222222222e-02   9.0337324091e-01   6.6419544809e-02  -6.6273522678e-02   7.8319562005e-01   3.2172752632e-01   1.9229626864e-16
   2.7777777778e-02   9.0254326112e-01   8.4846628302e-02  -8.4542867184e-02   7.8180728656e-01   3.1633232489e-01   0.0000000000e+00
   3.3333333333e-02   9.0323987274e-01   1.0212598592e-01  -1.0159754732e-01   7.8020131600e-01   3.1312184257e-01  -1.9229626864e-16
