# time = 200
# FINE UNIFORM Grid points = 361
# Pressure (Pa) = 101325
#         1_posUnif        2_uvel_mean        3_uvel_rmsf   4_uvel_rhsfRatio        5_vvel_mean        6_vvel_rmsf   7_vvel_rhsfRatio        8_wvel_mean        9_wvel_rmsf  10_wvel_rhsfRatio             11_Rxx             12_Ryy             13_Rzz             14_Rxy             15_Rxz             16_Ryz
  -8.8888888889e-01   1.1539349137e+01   1.4737412195e+00   0.0000000000e+00  -4.5748642318e-02   7.4531105908e-01   0.0000000000e+00  -4.5748642318e-02   7.4531105908e-01   0.0000000000e+00   2.1719131821e+00   5.5548857479e-01   5.5548857479e-01   2.5417792003e-03   2.5417792003e-03   5.5548857479e-01
  -8.8333333333e-01   1.1718659533e+01   1.4824265628e+00   0.0000000000e+00  -4.4076198015e-02   7.3747133930e-01   0.0000000000e+00  -4.4076198015e-02   7.3747133930e-01   0.0000000000e+00   2.1975885141e+00   5.4386397629e-01   5.4386397629e-01   5.3409330580e-03   5.3409330580e-03   5.4386397629e-01
  -8.7777777778e-01   1.1882420516e+01   1.4927056211e+00   0.0000000000e+00  -4.3141957348e-02   7.3216921187e-01   0.0000000000e+00  -4.3141957348e-02   7.3216921187e-01   0.0000000000e+00   2.2281700713e+00   5.3607175481e-01   5.3607175481e-01   8.9805294673e-03   8.9805294673e-03   5.3607175481e-01
  -8.7222222222e-01   1.2032832068e+01   1.5073894487e+00   0.0000000000e+00  -4.2848412900e-02   7.2972695729e-01   0.0000000000e+00  -4.2848412900e-02   7.2972695729e-01   0.0000000000e+00   2.2722229501e+00   5.3250143220e-01   5.3250143220e-01   1.0034813868e-02   1.0034813868e-02   5.3250143220e-01
  -8.6666666667e-01   1.2171972281e+01   1.5268045528e+00   0.0000000000e+00  -4.3023484838e-02   7.2974477829e-01   0.0000000000e+00  -4.3023484838e-02   7.2974477829e-01   0.0000000000e+00   2.3311321426e+00   5.3252744144e-01   5.3252744144e-01   7.8178391581e-03   7.8178391581e-03   5.3252744144e-01
  -8.6111111111e-01   1.2302555530e+01   1.5497913727e+00   0.0000000000e+00  -4.3690473684e-02   7.3126730393e-01   0.0000000000e+00  -4.3690473684e-02   7.3126730393e-01   0.0000000000e+00   2.4018532990e+00   5.3475186980e-01   5.3475186980e-01   2.7371309909e-03   2.7371309909e-03   5.3475186980e-01
  -8.5555555556e-01   1.2426825924e+01   1.5741303542e+00   0.0000000000e+00  -4.5003561961e-02   7.3371477296e-01   0.0000000000e+00  -4.5003561961e-02   7.3371477296e-01   0.0000000000e+00   2.4778863719e+00   5.3833736806e-01   5.3833736806e-01  -3.7076818820e-03  -3.7076818820e-03   5.3833736806e-01
  -8.5000000000e-01   1.2547239593e+01   1.5940626992e+00   0.0000000000e+00  -4.7083168785e-02   7.3608400863e-01   0.0000000000e+00  -4.7083168785e-02   7.3608400863e-01   0.0000000000e+00   2.5410358891e+00   5.4181966776e-01   5.4181966776e-01  -7.8022405997e-03  -7.8022405997e-03   5.4181966776e-01
  -8.4444444444e-01   1.2665269042e+01   1.6071707694e+00   0.0000000000e+00  -4.9955537946e-02   7.3737685631e-01   0.0000000000e+00  -4.9955537946e-02   7.3737685631e-01   0.0000000000e+00   2.5829978820e+00   5.4372462822e-01   5.4372462822e-01  -6.6375347257e-03  -6.6375347257e-03   5.4372462822e-01
  -8.3888888889e-01   1.2781606296e+01   1.6135458989e+00   0.0000000000e+00  -5.3728889570e-02   7.3738165954e-01   0.0000000000e+00  -5.3728889570e-02   7.3738165954e-01   0.0000000000e+00   2.6035303679e+00   5.4373171183e-01   5.4373171183e-01  -9.0787867913e-04  -9.0787867913e-04   5.4373171183e-01
  -8.3333333333e-01   1.2896168607e+01   1.6157141433e+00   0.0000000000e+00  -5.8163716524e-02   7.3647289070e-01   0.0000000000e+00  -5.8163716524e-02   7.3647289070e-01   0.0000000000e+00   2.6105321928e+00   5.4239231873e-01   5.4239231873e-01   5.7512723801e-03   5.7512723801e-03   5.4239231873e-01
  -8.2777777778e-01   1.3008988687e+01   1.6126679178e+00   0.0000000000e+00  -6.3042715020e-02   7.3529631827e-01   0.0000000000e+00  -6.3042715020e-02   7.3529631827e-01   0.0000000000e+00   2.6006978130e+00   5.4066067567e-01   5.4066067567e-01   1.2428353218e-02   1.2428353218e-02   5.4066067567e-01
  -8.2222222222e-01   1.3119988113e+01   1.6052597037e+00   0.0000000000e+00  -6.8057691135e-02   7.3455842815e-01   0.0000000000e+00  -6.8057691135e-02   7.3455842815e-01   0.0000000000e+00   2.5768587164e+00   5.3957608437e-01   5.3957608437e-01   1.9395142882e-02   1.9395142882e-02   5.3957608437e-01
  -8.1666666667e-01   1.3229225039e+01   1.5956191092e+00   0.0000000000e+00  -7.3081770498e-02   7.3458191180e-01   0.0000000000e+00  -7.3081770498e-02   7.3458191180e-01   0.0000000000e+00   2.5460003416e+00   5.3961058514e-01   5.3961058514e-01   2.6115882315e-02   2.6115882315e-02   5.3961058514e-01
  -8.1111111111e-01   1.3336449311e+01   1.5840298250e+00   0.0000000000e+00  -7.8141994243e-02   7.3542373460e-01   0.0000000000e+00  -7.8141994243e-02   7.3542373460e-01   0.0000000000e+00   2.5091504865e+00   5.4084806942e-01   5.4084806942e-01   3.2812559786e-02   3.2812559786e-02   5.4084806942e-01
  -8.0555555556e-01   1.3441184531e+01   1.5706176779e+00   0.0000000000e+00  -8.3091200670e-02   7.3698864638e-01   0.0000000000e+00  -8.3091200670e-02   7.3698864638e-01   0.0000000000e+00   2.4668398901e+00   5.4315226490e-01   5.4315226490e-01   3.7806612700e-02   3.7806612700e-02   5.4315226490e-01
  -8.0000000000e-01   1.3542170689e+01   1.5595193308e+00   0.0000000000e+00  -8.7596718849e-02   7.3912039670e-01   0.0000000000e+00  -8.7596718849e-02   7.3912039670e-01   0.0000000000e+00   2.4321005431e+00   5.4629896082e-01   5.4629896082e-01   3.9350262883e-02   3.9350262883e-02   5.4629896082e-01
  -7.9444444444e-01   1.3638221216e+01   1.5538968390e+00   0.0000000000e+00  -9.1419785855e-02   7.4127795183e-01   0.0000000000e+00  -9.1419785855e-02   7.4127795183e-01   0.0000000000e+00   2.4145953861e+00   5.4949300187e-01   5.4949300187e-01   3.7970632370e-02   3.7970632370e-02   5.4949300187e-01
  -7.8888888889e-01   1.3729366624e+01   1.5541474319e+00   0.0000000000e+00  -9.4514219319e-02   7.4265448905e-01   0.0000000000e+00  -9.4514219319e-02   7.4265448905e-01   0.0000000000e+00   2.4153742400e+00   5.5153569011e-01   5.5153569011e-01   3.4640321070e-02   3.4640321070e-02   5.5153569011e-01
  -7.8333333333e-01   1.3816209788e+01   1.5603935597e+00   0.0000000000e+00  -9.6826530157e-02   7.4282215193e-01   0.0000000000e+00  -9.6826530157e-02   7.4282215193e-01   0.0000000000e+00   2.4348280613e+00   5.5178474940e-01   5.5178474940e-01   2.8396008860e-02   2.8396008860e-02   5.5178474940e-01
  -7.7777777778e-01   1.3900497797e+01   1.5680885610e+00   0.0000000000e+00  -9.8556268027e-02   7.4171197308e-01   0.0000000000e+00  -9.8556268027e-02   7.4171197308e-01   0.0000000000e+00   2.4589017352e+00   5.5013665101e-01   5.5013665101e-01   1.9061808769e-02   1.9061808769e-02   5.5013665101e-01
  -7.7222222222e-01   1.3983921503e+01   1.5709548995e+00   0.0000000000e+00  -9.9760572710e-02   7.3906799911e-01   0.0000000000e+00  -9.9760572710e-02   7.3906799911e-01   0.0000000000e+00   2.4678992962e+00   5.4622150731e-01   5.4622150731e-01   7.9393526195e-03   7.9393526195e-03   5.4622150731e-01
  -7.6666666667e-01   1.4066628990e+01   1.5675639774e+00   0.0000000000e+00  -1.0045509176e-01   7.3467680187e-01   0.0000000000e+00  -1.0045509176e-01   7.3467680187e-01   0.0000000000e+00   2.4572568234e+00   5.3975000321e-01   5.3975000321e-01  -3.9707913291e-03  -3.9707913291e-03   5.3975000321e-01
  -7.6111111111e-01   1.4147797924e+01   1.5607806867e+00   0.0000000000e+00  -1.0080478674e-01   7.2837814721e-01   0.0000000000e+00  -1.0080478674e-01   7.2837814721e-01   0.0000000000e+00   2.4360363520e+00   5.3053472534e-01   5.3053472534e-01  -1.7011740186e-02  -1.7011740186e-02   5.3053472534e-01
  -7.5555555556e-01   1.4226842165e+01   1.5540833792e+00   0.0000000000e+00  -1.0101369345e-01   7.2068723231e-01   0.0000000000e+00  -1.0101369345e-01   7.2068723231e-01   0.0000000000e+00   2.4151751494e+00   5.1939008681e-01   5.1939008681e-01  -3.2102128061e-02  -3.2102128061e-02   5.1939008681e-01
  -7.5000000000e-01   1.4303913110e+01   1.5458281880e+00   0.0000000000e+00  -1.0112234274e-01   7.1231287032e-01   0.0000000000e+00  -1.0112234274e-01   7.1231287032e-01   0.0000000000e+00   2.3895847869e+00   5.0738962522e-01   5.0738962522e-01  -4.8435016213e-02  -4.8435016213e-02   5.0738962522e-01
  -7.4444444444e-01   1.4379035467e+01   1.5355834931e+00   0.0000000000e+00  -1.0118039109e-01   7.0383098690e-01   0.0000000000e+00  -1.0118039109e-01   7.0383098690e-01   0.0000000000e+00   2.3580166642e+00   4.9537805811e-01   4.9537805811e-01  -6.2923420769e-02  -6.2923420769e-02   4.9537805811e-01
  -7.3888888889e-01   1.4452487474e+01   1.5242743064e+00   0.0000000000e+00  -1.0112587136e-01   6.9574213784e-01   0.0000000000e+00  -1.0112587136e-01   6.9574213784e-01   0.0000000000e+00   2.3234121612e+00   4.8405712236e-01   4.8405712236e-01  -7.3088476989e-02  -7.3088476989e-02   4.8405712236e-01
  -7.3333333333e-01   1.4524139100e+01   1.5123290042e+00   0.0000000000e+00  -1.0090782236e-01   6.8863956803e-01   0.0000000000e+00  -1.0090782236e-01   6.8863956803e-01   0.0000000000e+00   2.2871390170e+00   4.7422445466e-01   4.7422445466e-01  -7.9156460563e-02  -7.9156460563e-02   4.7422445466e-01
  -7.2777777778e-01   1.4593790674e+01   1.4971912700e+00   0.0000000000e+00  -1.0036238346e-01   6.8255555060e-01   0.0000000000e+00  -1.0036238346e-01   6.8255555060e-01   0.0000000000e+00   2.2415816988e+00   4.6588207966e-01   4.6588207966e-01  -8.2645478934e-02  -8.2645478934e-02   4.6588207966e-01
  -7.2222222222e-01   1.4660849649e+01   1.4771888261e+00   0.0000000000e+00  -9.9379384213e-02   6.7701992770e-01   0.0000000000e+00  -9.9379384213e-02   6.7701992770e-01   0.0000000000e+00   2.1820868280e+00   4.5835598251e-01   4.5835598251e-01  -8.3196262286e-02  -8.3196262286e-02   4.5835598251e-01
  -7.1666666667e-01   1.4724419569e+01   1.4531123326e+00   0.0000000000e+00  -9.7833851408e-02   6.7150306110e-01   0.0000000000e+00  -9.7833851408e-02   6.7150306110e-01   0.0000000000e+00   2.1115354511e+00   4.5091636107e-01   4.5091636107e-01  -7.9732174024e-02  -7.9732174024e-02   4.5091636107e-01
  -7.1111111111e-01   1.4783878118e+01   1.4282952789e+00   0.0000000000e+00  -9.5504295388e-02   6.6584856765e-01   0.0000000000e+00  -9.5504295388e-02   6.6584856765e-01   0.0000000000e+00   2.0400274036e+00   4.4335431504e-01   4.4335431504e-01  -7.1884416059e-02  -7.1884416059e-02   4.4335431504e-01
  -7.0555555556e-01   1.4838995783e+01   1.4051229423e+00   0.0000000000e+00  -9.2144542455e-02   6.5972418320e-01   0.0000000000e+00  -9.2144542455e-02   6.5972418320e-01   0.0000000000e+00   1.9743704829e+00   4.3523599791e-01   4.3523599791e-01  -6.0151068217e-02  -6.0151068217e-02   4.3523599791e-01
  -7.0000000000e-01   1.4890358040e+01   1.3842669653e+00   0.0000000000e+00  -8.7509281732e-02   6.5276927638e-01   0.0000000000e+00  -8.7509281732e-02   6.5276927638e-01   0.0000000000e+00   1.9161950312e+00   4.2610772818e-01   4.2610772818e-01  -4.6144889308e-02  -4.6144889308e-02   4.2610772818e-01
  -6.9444444444e-01   1.4938926887e+01   1.3662585202e+00   0.0000000000e+00  -8.1519524426e-02   6.4481700610e-01   0.0000000000e+00  -8.1519524426e-02   6.4481700610e-01   0.0000000000e+00   1.8666623440e+00   4.1578897135e-01   4.1578897135e-01  -3.2241994378e-02  -3.2241994378e-02   4.1578897135e-01
  -6.8888888889e-01   1.4985320596e+01   1.3525453971e+00   0.0000000000e+00  -7.4158530237e-02   6.3571000083e-01   0.0000000000e+00  -7.4158530237e-02   6.3571000083e-01   0.0000000000e+00   1.8293790511e+00   4.0412720516e-01   4.0412720516e-01  -2.0015474095e-02  -2.0015474095e-02   4.0412720516e-01
  -6.8333333333e-01   1.5029842547e+01   1.3435049421e+00   0.0000000000e+00  -6.5506034164e-02   6.2578889428e-01   0.0000000000e+00  -6.5506034164e-02   6.2578889428e-01   0.0000000000e+00   1.8050055293e+00   3.9161174020e-01   3.9161174020e-01  -1.0498393289e-02  -1.0498393289e-02   3.9161174020e-01
  -6.7777777778e-01   1.5072938497e+01   1.3377604626e+00   0.0000000000e+00  -5.5832151838e-02   6.1590567019e-01   0.0000000000e+00  -5.5832151838e-02   6.1590567019e-01   0.0000000000e+00   1.7896030554e+00   3.7933979457e-01   3.7933979457e-01  -4.3928197184e-03  -4.3928197184e-03   3.7933979457e-01
  -6.7222222222e-01   1.5115234172e+01   1.3346950504e+00   0.0000000000e+00  -4.5477221111e-02   6.0747037538e-01   0.0000000000e+00  -4.5477221111e-02   6.0747037538e-01   0.0000000000e+00   1.7814108776e+00   3.6902025696e-01   3.6902025696e-01  -4.3051598239e-05  -4.3051598239e-05   3.6902025696e-01
  -6.6666666667e-01   1.5157171179e+01   1.3341407178e+00   0.0000000000e+00  -3.4580242665e-02   6.0194809889e-01   0.0000000000e+00  -3.4580242665e-02   6.0194809889e-01   0.0000000000e+00   1.7799314549e+00   3.6234151376e-01   3.6234151376e-01   3.6569144687e-03   3.6569144687e-03   3.6234151376e-01
  -6.6111111111e-01   1.5198946893e+01   1.3354723597e+00   0.0000000000e+00  -2.3212221381e-02   5.9945035088e-01   0.0000000000e+00  -2.3212221381e-02   5.9945035088e-01   0.0000000000e+00   1.7834864235e+00   3.5934072317e-01   3.5934072317e-01   5.3384940405e-03   5.3384940405e-03   3.5934072317e-01
  -6.5555555556e-01   1.5240516541e+01   1.3382732408e+00   0.0000000000e+00  -1.1455142899e-02   5.9985185231e-01   0.0000000000e+00  -1.1455142899e-02   5.9985185231e-01   0.0000000000e+00   1.7909752671e+00   3.5982224472e-01   3.5982224472e-01   4.3156998410e-03   4.3156998410e-03   3.5982224472e-01
  -6.5000000000e-01   1.5281619575e+01   1.3433834659e+00   0.0000000000e+00   3.8747690477e-04   6.0311629989e-01   0.0000000000e+00   3.8747690477e-04   6.0311629989e-01   0.0000000000e+00   1.8046791365e+00   3.6374927120e-01   3.6374927120e-01   2.3461058846e-03   2.3461058846e-03   3.6374927120e-01
  -6.4444444444e-01   1.5322142768e+01   1.3515278710e+00   0.0000000000e+00   1.1866579666e-02   6.0846325119e-01   0.0000000000e+00   1.1866579666e-02   6.0846325119e-01   0.0000000000e+00   1.8266275860e+00   3.7022752805e-01   3.7022752805e-01   4.1645237135e-04   4.1645237135e-04   3.7022752805e-01
  -6.3888888889e-01   1.5362380953e+01   1.3617680341e+00   0.0000000000e+00   2.2693574068e-02   6.1467856570e-01   0.0000000000e+00   2.2693574068e-02   6.1467856570e-01   0.0000000000e+00   1.8544121787e+00   3.7782973913e-01   3.7782973913e-01  -2.2000120183e-03  -2.2000120183e-03   3.7782973913e-01
  -6.3333333333e-01   1.5403736020e+01   1.3686613713e+00   0.0000000000e+00   3.2777007245e-02   6.2091439400e-01   0.0000000000e+00   3.2777007245e-02   6.2091439400e-01   0.0000000000e+00   1.8732339493e+00   3.8553468468e-01   3.8553468468e-01  -8.1522887396e-03  -8.1522887396e-03   3.8553468468e-01
  -6.2777777778e-01   1.5447233289e+01   1.3708221007e+00   0.0000000000e+00   4.2123193097e-02   6.2637562215e-01   0.0000000000e+00   4.2123193097e-02   6.2637562215e-01   0.0000000000e+00   1.8791532318e+00   3.9234642002e-01   3.9234642002e-01  -1.9087104535e-02  -1.9087104535e-02   3.9234642002e-01
  -6.2222222222e-01   1.5493213030e+01   1.3721186442e+00   0.0000000000e+00   5.0823438072e-02   6.3040783221e-01   0.0000000000e+00   5.0823438072e-02   6.3040783221e-01   0.0000000000e+00   1.8827095738e+00   3.9741403492e-01   3.9741403492e-01  -3.2272150291e-02  -3.2272150291e-02   3.9741403492e-01
  -6.1666666667e-01   1.5542019841e+01   1.3745701351e+00   0.0000000000e+00   5.8760614090e-02   6.3321481749e-01   0.0000000000e+00   5.8760614090e-02   6.3321481749e-01   0.0000000000e+00   1.8894430564e+00   4.0096100509e-01   4.0096100509e-01  -4.4418288798e-02  -4.4418288798e-02   4.0096100509e-01
  -6.1111111111e-01   1.5593500619e+01   1.3799921353e+00   0.0000000000e+00   6.5858721286e-02   6.3527568144e-01   0.0000000000e+00   6.5858721286e-02   6.3527568144e-01   0.0000000000e+00   1.9043782936e+00   4.0357519143e-01   4.0357519143e-01  -5.4629944241e-02  -5.4629944241e-02   4.0357519143e-01
  -6.0555555556e-01   1.5647442808e+01   1.3883279420e+00   0.0000000000e+00   7.2259024580e-02   6.3714781636e-01   0.0000000000e+00   7.2259024580e-02   6.3714781636e-01   0.0000000000e+00   1.9274544745e+00   4.0595733989e-01   4.0595733989e-01  -6.3730404679e-02  -6.3730404679e-02   4.0595733989e-01
  -6.0000000000e-01   1.5704126618e+01   1.3976819944e+00   0.0000000000e+00   7.7870678572e-02   6.3916179675e-01   0.0000000000e+00   7.7870678572e-02   6.3916179675e-01   0.0000000000e+00   1.9535149574e+00   4.0852780242e-01   4.0852780242e-01  -7.1252972258e-02  -7.1252972258e-02   4.0852780242e-01
  -5.9444444444e-01   1.5763366183e+01   1.4069734711e+00   0.0000000000e+00   8.2561840672e-02   6.4125381538e-01   0.0000000000e+00   8.2561840672e-02   6.4125381538e-01   0.0000000000e+00   1.9795743483e+00   4.1120645573e-01   4.1120645573e-01  -7.6739945579e-02  -7.6739945579e-02   4.1120645573e-01
  -5.8888888889e-01   1.5824622221e+01   1.4138333979e+00   0.0000000000e+00   8.6221588659e-02   6.4285962896e-01   0.0000000000e+00   8.6221588659e-02   6.4285962896e-01   0.0000000000e+00   1.9989248772e+00   4.1326850254e-01   4.1326850254e-01  -8.0811409677e-02  -8.0811409677e-02   4.1326850254e-01
  -5.8333333333e-01   1.5887050394e+01   1.4183092950e+00   0.0000000000e+00   8.8839218126e-02   6.4382615832e-01   0.0000000000e+00   8.8839218126e-02   6.4382615832e-01   0.0000000000e+00   2.0116012563e+00   4.1451212214e-01   4.1451212214e-01  -8.4145370737e-02  -8.4145370737e-02   4.1451212214e-01
  -5.7777777778e-01   1.5950141884e+01   1.4212960846e+00   0.0000000000e+00   9.0493934658e-02   6.4410625325e-01   0.0000000000e+00   9.0493934658e-02   6.4410625325e-01   0.0000000000e+00   2.0200825600e+00   4.1487286548e-01   4.1487286548e-01  -8.7411004987e-02  -8.7411004987e-02   4.1487286548e-01
  -5.7222222222e-01   1.6013662112e+01   1.4223451373e+00   0.0000000000e+00   9.1207314462e-02   6.4331936601e-01   0.0000000000e+00   9.1207314462e-02   6.4331936601e-01   0.0000000000e+00   2.0230656897e+00   4.1385980669e-01   4.1385980669e-01  -9.0289901116e-02  -9.0289901116e-02   4.1385980669e-01
  -5.6666666667e-01   1.6077145028e+01   1.4215288516e+00   0.0000000000e+00   9.1104298614e-02   6.4103182445e-01   0.0000000000e+00   9.1104298614e-02   6.4103182445e-01   0.0000000000e+00   2.0207442760e+00   4.1092179996e-01   4.1092179996e-01  -9.2998891272e-02  -9.2998891272e-02   4.1092179996e-01
  -5.6111111111e-01   1.6140171699e+01   1.4182874287e+00   0.0000000000e+00   9.0349074111e-02   6.3714881960e-01   0.0000000000e+00   9.0349074111e-02   6.3714881960e-01   0.0000000000e+00   2.0115392304e+00   4.0595861831e-01   4.0595861831e-01  -9.6415483487e-02  -9.6415483487e-02   4.0595861831e-01
  -5.5555555556e-01   1.6202570822e+01   1.4108298089e+00   0.0000000000e+00   8.8993295312e-02   6.3190751796e-01   0.0000000000e+00   8.8993295312e-02   6.3190751796e-01   0.0000000000e+00   1.9904407496e+00   3.9930711126e-01   3.9930711126e-01  -1.0104952478e-01  -1.0104952478e-01   3.9930711126e-01
