# time = 1000
# Grid points = 547
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_uvel             4_vvel             5_wvel
  -7.8948278069e-01  -7.9101906468e-01   1.6810833003e+01   7.7994184512e-01   7.7994184512e-01
  -7.8641021271e-01  -7.8794649670e-01   1.6832439318e+01   7.6959633243e-01   7.6959633243e-01
  -7.8333764472e-01  -7.8487392871e-01   1.6848389956e+01   7.5781855025e-01   7.5781855025e-01
  -7.8026507673e-01  -7.8180136073e-01   1.6858697965e+01   7.4463392300e-01   7.4463392300e-01
  -7.7719250875e-01  -7.7872879274e-01   1.6863377538e+01   7.3007920868e-01   7.3007920868e-01
  -7.7411994076e-01  -7.7565622476e-01   1.6862473123e+01   7.1417992419e-01   7.1417992419e-01
  -7.7104737278e-01  -7.7258365677e-01   1.6856071859e+01   6.9694275496e-01   6.9694275496e-01
  -7.6797480479e-01  -7.6951108879e-01   1.6844290692e+01   6.7836008466e-01   6.7836008466e-01
  -7.6490223681e-01  -7.6643852080e-01   1.6827257624e+01   6.5841765664e-01   6.5841765664e-01
  -7.6182966882e-01  -7.6336595282e-01   1.6805101106e+01   6.3709988742e-01   6.3709988742e-01
  -7.5875710084e-01  -7.6029338483e-01   1.6777948174e+01   6.1439209894e-01   6.1439209894e-01
  -7.5568453285e-01  -7.5722081684e-01   1.6745930569e+01   5.9028306681e-01   5.9028306681e-01
  -7.5261196487e-01  -7.5414824886e-01   1.6709206742e+01   5.6477560196e-01   5.6477560196e-01
  -7.4953939688e-01  -7.5107568087e-01   1.6667997604e+01   5.3790559603e-01   5.3790559603e-01
  -7.4646682890e-01  -7.4800311289e-01   1.6622575721e+01   5.0973508944e-01   5.0973508944e-01
  -7.4339426091e-01  -7.4493054490e-01   1.6573159757e+01   4.8029013929e-01   4.8029013929e-01
  -7.4015935100e-01  -7.4185797692e-01   1.6517101392e+01   4.4793503940e-01   4.4793503940e-01
  -7.3676209916e-01  -7.3846072508e-01   1.6453955812e+01   4.1247247693e-01   4.1247247693e-01
  -7.3336484733e-01  -7.3506347324e-01   1.6386978809e+01   3.7562365118e-01   3.7562365118e-01
  -7.2996759549e-01  -7.3166622141e-01   1.6316455904e+01   3.3739341323e-01   3.3739341323e-01
  -7.2657034365e-01  -7.2826896957e-01   1.6242591888e+01   2.9773921060e-01   2.9773921060e-01
  -7.2317309182e-01  -7.2487171774e-01   1.6165556402e+01   2.5659884875e-01   2.5659884875e-01
  -7.1977583998e-01  -7.2147446590e-01   1.6085589439e+01   2.1394744800e-01   2.1394744800e-01
  -7.1637858815e-01  -7.1807721406e-01   1.6003302624e+01   1.6995936594e-01   1.6995936594e-01
  -7.1322251097e-01  -7.1467996223e-01   1.5925458935e+01   1.2811689576e-01   1.2811689576e-01
  -7.1030760845e-01  -7.1176505971e-01   1.5852522716e+01   8.8632163424e-02   8.8632163424e-02
  -7.0739270594e-01  -7.0885015720e-01   1.5778545092e+01   4.8216358348e-02   4.8216358348e-02
  -7.0447780342e-01  -7.0593525468e-01   1.5703689512e+01   6.8689570839e-03   6.8689570839e-03
  -7.0156290091e-01  -7.0302035217e-01   1.5628210772e+01  -3.5357894506e-02  -3.5357894506e-02
  -6.9864799839e-01  -7.0010544965e-01   1.5552343262e+01  -7.8418684000e-02  -7.8418684000e-02
  -6.9573309588e-01  -6.9719054713e-01   1.5476276681e+01  -1.2228693805e-01  -1.2228693805e-01
  -6.9281819336e-01  -6.9427564462e-01   1.5400180183e+01  -1.6694137149e-01  -1.6694137149e-01
  -6.8987403103e-01  -6.9136074210e-01   1.5323457870e+01  -2.1281157413e-01  -2.1281157413e-01
  -6.8690060888e-01  -6.8838731995e-01   1.5246272412e+01  -2.5990512323e-01  -2.5990512323e-01
  -6.8392718672e-01  -6.8541389780e-01   1.5169501455e+01  -3.0776290406e-01  -3.0776290406e-01
  -6.8095376457e-01  -6.8244047565e-01   1.5093240471e+01  -3.5638619366e-01  -3.5638619366e-01
  -6.7798034242e-01  -6.7946705349e-01   1.5017649450e+01  -4.0572299474e-01  -4.0572299474e-01
  -6.7500692027e-01  -6.7649363134e-01   1.4943069144e+01  -4.5558604141e-01  -4.5558604141e-01
  -6.7203349811e-01  -6.7352020919e-01   1.4870022830e+01  -5.0565012275e-01  -5.0565012275e-01
  -6.6906007596e-01  -6.7054678704e-01   1.4798935432e+01  -5.5564538187e-01  -5.5564538187e-01
  -6.6571379938e-01  -6.6757336489e-01   1.4721254019e+01  -6.1176136114e-01  -6.1176136114e-01
  -6.6199466837e-01  -6.6385423387e-01   1.4638202729e+01  -6.7386770017e-01  -6.7386770017e-01
  -6.5827553735e-01  -6.6013510286e-01   1.4558483580e+01  -7.3565854102e-01  -7.3565854102e-01
  -6.5455640634e-01  -6.5641597185e-01   1.4482313507e+01  -7.9693822196e-01  -7.9693822196e-01
  -6.5083727533e-01  -6.5269684083e-01   1.4410146360e+01  -8.5731565751e-01  -8.5731565751e-01
  -6.4711814431e-01  -6.4897770982e-01   1.4342264108e+01  -9.1654475726e-01  -9.1654475726e-01
  -6.4339901330e-01  -6.4525857881e-01   1.4278515325e+01  -9.7474403280e-01  -9.7474403280e-01
  -6.3967988229e-01  -6.4153944779e-01   1.4218959528e+01  -1.0317830262e+00  -1.0317830262e+00
  -6.3614828397e-01  -6.3782031678e-01   1.4167377390e+01  -1.0838033604e+00  -1.0838033604e+00
  -6.3280421835e-01  -6.3447625116e-01   1.4122871410e+01  -1.1310424289e+00  -1.1310424289e+00
  -6.2946015273e-01  -6.3113218554e-01   1.4082535691e+01  -1.1763280387e+00  -1.1763280387e+00
  -6.2611608711e-01  -6.2778811992e-01   1.4046222312e+01  -1.2197428991e+00  -1.2197428991e+00
  -6.2277202149e-01  -6.2444405430e-01   1.4013806307e+01  -1.2613952675e+00  -1.2613952675e+00
  -6.1942795587e-01  -6.2109998868e-01   1.3985313943e+01  -1.3012133679e+00  -1.3012133679e+00
  -6.1608389025e-01  -6.1775592306e-01   1.3961030128e+01  -1.3387380450e+00  -1.3387380450e+00
  -6.1273982463e-01  -6.1441185744e-01   1.3941231394e+01  -1.3734523467e+00  -1.3734523467e+00
  -6.0939575900e-01  -6.1106779181e-01   1.3925965337e+01  -1.4051317221e+00  -1.4051317221e+00
  -6.0605169338e-01  -6.0772372619e-01   1.3915147257e+01  -1.4337726791e+00  -1.4337726791e+00
  -6.0270762776e-01  -6.0437966057e-01   1.3908694990e+01  -1.4594611553e+00  -1.4594611553e+00
  -5.9936356214e-01  -6.0103559495e-01   1.3906594758e+01  -1.4823096149e+00  -1.4823096149e+00
  -5.9601949652e-01  -5.9769152933e-01   1.3908898503e+01  -1.5023605526e+00  -1.5023605526e+00
  -5.9267543090e-01  -5.9434746371e-01   1.3915625380e+01  -1.5194356189e+00  -1.5194356189e+00
  -5.8933136528e-01  -5.9100339809e-01   1.3926697722e+01  -1.5331907161e+00  -1.5331907161e+00
  -5.8598729966e-01  -5.8765933247e-01   1.3942081938e+01  -1.5435396009e+00  -1.5435396009e+00
  -5.8191863589e-01  -5.8431526685e-01   1.3966102206e+01  -1.5521826395e+00  -1.5521826395e+00
  -5.7712537398e-01  -5.7952200494e-01   1.4003638712e+01  -1.5561983141e+00  -1.5561983141e+00
  -5.7233211206e-01  -5.7472874302e-01   1.4051443833e+01  -1.5541276412e+00  -1.5541276412e+00
  -5.6753885015e-01  -5.6993548111e-01   1.4107947844e+01  -1.5462380839e+00  -1.5462380839e+00
  -5.6274558823e-01  -5.6514221919e-01   1.4172630188e+01  -1.5329594852e+00  -1.5329594852e+00
  -5.5795232632e-01  -5.6034895728e-01   1.4246090905e+01  -1.5144898269e+00  -1.5144898269e+00
  -5.5315906440e-01  -5.5555569536e-01   1.4327700908e+01  -1.4913448438e+00  -1.4913448438e+00
  -5.4836580249e-01  -5.5076243345e-01   1.4416655206e+01  -1.4641923857e+00  -1.4641923857e+00
  -5.4445740988e-01  -5.4596917153e-01   1.4498504208e+01  -1.4380939915e+00  -1.4380939915e+00
  -5.4143388659e-01  -5.4294564823e-01   1.4565989542e+01  -1.4162098528e+00  -1.4162098528e+00
  -5.3841036329e-01  -5.3992212494e-01   1.4636954991e+01  -1.3929499648e+00  -1.3929499648e+00
  -5.3538683999e-01  -5.3689860164e-01   1.4710803776e+01  -1.3686125691e+00  -1.3686125691e+00
  -5.3236331670e-01  -5.3387507835e-01   1.4786937725e+01  -1.3434942855e+00  -1.3434942855e+00
  -5.2933979340e-01  -5.3085155505e-01   1.4864256795e+01  -1.3180473537e+00  -1.3180473537e+00
  -5.2631627011e-01  -5.2782803176e-01   1.4941572476e+01  -1.2927473322e+00  -1.2927473322e+00
  -5.2329274681e-01  -5.2480450846e-01   1.5019681626e+01  -1.2674191831e+00  -1.2674191831e+00
  -5.1920899347e-01  -5.2178098516e-01   1.5129701613e+01  -1.2321470533e+00  -1.2321470533e+00
  -5.1406501009e-01  -5.1663700178e-01   1.5277384204e+01  -1.1858550704e+00  -1.1858550704e+00
  -5.0892102671e-01  -5.1149301840e-01   1.5431002213e+01  -1.1389759151e+00  -1.1389759151e+00
  -5.0377704332e-01  -5.0634903501e-01   1.5590825557e+01  -1.0915995737e+00  -1.0915995737e+00
  -4.9893670285e-01  -5.0120505163e-01   1.5748033383e+01  -1.0463622061e+00  -1.0463622061e+00
  -4.9440000530e-01  -4.9666835408e-01   1.5899822325e+01  -1.0038950041e+00  -1.0038950041e+00
  -4.8986330774e-01  -4.9213165652e-01   1.6055289430e+01  -9.6163582043e-01  -9.6163582043e-01
  -4.8532661019e-01  -4.8759495897e-01   1.6213291436e+01  -9.1990110181e-01  -9.1990110181e-01
  -4.8080121038e-01  -4.8305826141e-01   1.6371059643e+01  -8.7937429270e-01  -8.7937429270e-01
  -4.7628710831e-01  -4.7854415934e-01   1.6527398017e+01  -8.4027207021e-01  -8.4027207021e-01
  -4.7177300624e-01  -4.7403005728e-01   1.6681741549e+01  -8.0262216078e-01  -8.0262216078e-01
  -4.6725890418e-01  -4.6951595521e-01   1.6833505510e+01  -7.6644395371e-01  -7.6644395371e-01
  -4.6248140246e-01  -4.6500185314e-01   1.6992239099e+01  -7.2937019715e-01  -7.2937019715e-01
  -4.5744050110e-01  -4.5996095178e-01   1.7153132741e+01  -6.9248038768e-01  -6.9248038768e-01
  -4.5239959974e-01  -4.5492005042e-01   1.7306208420e+01  -6.5785970350e-01  -6.5785970350e-01
  -4.4735869838e-01  -4.4987914906e-01   1.7450640520e+01  -6.2545917223e-01  -6.2545917223e-01
  -4.4338159217e-01  -4.4483824770e-01   1.7562241743e+01  -6.0047545494e-01  -6.0047545494e-01
  -4.4046828112e-01  -4.4192493664e-01   1.7642500964e+01  -5.8246834231e-01  -5.8246834231e-01
  -4.3755497006e-01  -4.3901162559e-01   1.7721001198e+01  -5.6476851532e-01  -5.6476851532e-01
  -4.3464165901e-01  -4.3609831453e-01   1.7797533705e+01  -5.4737349245e-01  -5.4737349245e-01
  -4.3172834795e-01  -4.3318500348e-01   1.7872170994e+01  -5.3021446507e-01  -5.3021446507e-01
  -4.2881503690e-01  -4.3027169242e-01   1.7945373290e+01  -5.1313695146e-01  -5.1313695146e-01
  -4.2590172584e-01  -4.2735838137e-01   1.8016971709e+01  -4.9613900796e-01  -4.9613900796e-01
  -4.2298841479e-01  -4.2444507031e-01   1.8086175757e+01  -4.7936587027e-01  -4.7936587027e-01
  -4.1941552711e-01  -4.2153175926e-01   1.8167217038e+01  -4.5923752046e-01  -4.5923752046e-01
  -4.1518306281e-01  -4.1729929496e-01   1.8255473904e+01  -4.3635202066e-01  -4.3635202066e-01
  -4.1095059852e-01  -4.1306683067e-01   1.8336774398e+01  -4.1412300162e-01  -4.1412300162e-01
  -4.0671813422e-01  -4.0883436637e-01   1.8412116230e+01  -3.9217446914e-01  -3.9217446914e-01
  -4.0248566993e-01  -4.0460190207e-01   1.8481160286e+01  -3.7051518041e-01  -3.7051518041e-01
  -3.9825320563e-01  -4.0036943778e-01   1.8542840579e+01  -3.4942532623e-01  -3.4942532623e-01
  -3.9402074133e-01  -3.9613697348e-01   1.8598203133e+01  -3.2852026832e-01  -3.2852026832e-01
  -3.8978827704e-01  -3.9190450919e-01   1.8648494331e+01  -3.0732368684e-01  -3.0732368684e-01
  -3.8580067021e-01  -3.8767204489e-01   1.8690130723e+01  -2.8750310260e-01  -2.8750310260e-01
  -3.8205792086e-01  -3.8392929554e-01   1.8724502178e+01  -2.6900912353e-01  -2.6900912353e-01
  -3.7831517151e-01  -3.8018654618e-01   1.8754671237e+01  -2.5038180219e-01  -2.5038180219e-01
  -3.7457242215e-01  -3.7644379683e-01   1.8781142290e+01  -2.3131121366e-01  -2.3131121366e-01
  -3.7082967280e-01  -3.7270104748e-01   1.8804077039e+01  -2.1171262482e-01  -2.1171262482e-01
  -3.6708692345e-01  -3.6895829812e-01   1.8823141104e+01  -1.9199321894e-01  -1.9199321894e-01
  -3.6334417409e-01  -3.6521554877e-01   1.8838216281e+01  -1.7248984619e-01  -1.7248984619e-01
  -3.5960142474e-01  -3.6147279942e-01   1.8849592807e+01  -1.5314799729e-01  -1.5314799729e-01
  -3.5585867539e-01  -3.5773005006e-01   1.8857672046e+01  -1.3365246821e-01  -1.3365246821e-01
  -3.5211592603e-01  -3.5398730071e-01   1.8862753086e+01  -1.1363584710e-01  -1.1363584710e-01
  -3.4837317668e-01  -3.5024455136e-01   1.8864971866e+01  -9.2977201240e-02  -9.2977201240e-02
  -3.4463042733e-01  -3.4650180200e-01   1.8864373545e+01  -7.1967719318e-02  -7.1967719318e-02
  -3.4088767797e-01  -3.4275905265e-01   1.8861090389e+01  -5.0801501242e-02  -5.0801501242e-02
  -3.3714492862e-01  -3.3901630329e-01   1.8855316427e+01  -2.9505938952e-02  -2.9505938952e-02
  -3.3340217926e-01  -3.3527355394e-01   1.8847247307e+01  -8.0494910616e-03  -8.0494910616e-03
  -3.2965942991e-01  -3.3153080459e-01   1.8837063746e+01   1.3604340777e-02   1.3604340777e-02
  -3.2597869204e-01  -3.2778805523e-01   1.8825145109e+01   3.5099397588e-02   3.5099397588e-02
  -3.2235996565e-01  -3.2416932885e-01   1.8811790782e+01   5.6389966740e-02   5.6389966740e-02
  -3.1874123927e-01  -3.2055060246e-01   1.8796948129e+01   7.7840242317e-02   7.7840242317e-02
  -3.1512251288e-01  -3.1693187607e-01   1.8780759713e+01   9.9451678331e-02   9.9451678331e-02
  -3.1150378649e-01  -3.1331314968e-01   1.8763377658e+01   1.2119587234e-01   1.2119587234e-01
  -3.0788506010e-01  -3.0969442330e-01   1.8744958831e+01   1.4302599855e-01   1.4302599855e-01
  -3.0426633371e-01  -3.0607569691e-01   1.8725655565e+01   1.6489410519e-01   1.6489410519e-01
  -3.0064760733e-01  -3.0245697052e-01   1.8705611737e+01   1.8675759830e-01   1.8675759830e-01
  -2.9702888094e-01  -2.9883824413e-01   1.8684963532e+01   2.0857776373e-01   2.0857776373e-01
  -2.9341015455e-01  -2.9521951775e-01   1.8663832484e+01   2.3032526851e-01   2.3032526851e-01
  -2.8979142816e-01  -2.9160079136e-01   1.8642305603e+01   2.5199915281e-01   2.5199915281e-01
  -2.8617270178e-01  -2.8798206497e-01   1.8620461244e+01   2.7360161880e-01   2.7360161880e-01
  -2.8255397539e-01  -2.8436333858e-01   1.8598459078e+01   2.9505006446e-01   2.9505006446e-01
  -2.7893524900e-01  -2.8074461220e-01   1.8576453344e+01   3.1626403647e-01   3.1626403647e-01
  -2.7531652261e-01  -2.7712588581e-01   1.8554574788e+01   3.3718342077e-01   3.3718342077e-01
  -2.7169779623e-01  -2.7350715942e-01   1.8532954005e+01   3.5774517509e-01   3.5774517509e-01
  -2.6797838438e-01  -2.6988843303e-01   1.8511128164e+01   3.7844544405e-01   3.7844544405e-01
  -2.6415828707e-01  -2.6606833573e-01   1.8489257215e+01   3.9918742027e-01   3.9918742027e-01
  -2.6033818976e-01  -2.6224823842e-01   1.8468005944e+01   4.1939944754e-01   4.1939944754e-01
  -2.5651809246e-01  -2.5842814111e-01   1.8447422612e+01   4.3909180149e-01   4.3909180149e-01
  -2.5269799515e-01  -2.5460804380e-01   1.8427560957e+01   4.5826810247e-01   4.5826810247e-01
  -2.4887789784e-01  -2.5078794650e-01   1.8408502814e+01   4.7690419572e-01   4.7690419572e-01
  -2.4505780053e-01  -2.4696784919e-01   1.8390369322e+01   4.9493631215e-01   4.9493631215e-01
  -2.4123770323e-01  -2.4314775188e-01   1.8373330818e+01   5.1224699415e-01   5.1224699415e-01
  -2.3741760592e-01  -2.3932765457e-01   1.8357640918e+01   5.2862022055e-01   5.2862022055e-01
  -2.3359750861e-01  -2.3550755727e-01   1.8343583696e+01   5.4378808127e-01   5.4378808127e-01
  -2.2977741130e-01  -2.3168745996e-01   1.8331136689e+01   5.5779982834e-01   5.5779982834e-01
  -2.2595731400e-01  -2.2786736265e-01   1.8320072329e+01   5.7094505476e-01   5.7094505476e-01
