# time = 1000
# FINE UNIFORM Grid points = 361
# Pressure (Pa) = 101325
#         1_posUnif              2_Rkk           3_thetaZ           4_thetaY           5_thetaX            6_xmap1            7_xmap2
  -7.7777777778e-01   3.6516037261e+00  -1.0199054134e-02   1.0198523730e-02   7.8534615495e-01   4.0407982095e-01   0.0000000000e+00
  -7.7222222222e-01   3.6305099997e+00  -1.0999297643e-02   1.0998632343e-02   7.8533767354e-01   4.0607046421e-01   1.9229626864e-16
  -7.6666666667e-01   3.6038722846e+00  -1.1689567369e-02   1.1688768795e-02   7.8532984349e-01   4.0774383534e-01   0.0000000000e+00
  -7.6111111111e-01   3.5731267544e+00  -1.2027990869e-02   1.2027120915e-02   7.8532583059e-01   4.0933405881e-01   1.9229626864e-16
  -7.5555555556e-01   3.5383524226e+00  -1.1621574864e-02   1.1620790144e-02   7.8533063603e-01   4.1060409933e-01   1.9229626864e-16
  -7.5000000000e-01   3.4993680890e+00  -1.0194943784e-02   1.0194414023e-02   7.8534619683e-01   4.1129952596e-01   0.0000000000e+00
  -7.4444444444e-01   3.4576730385e+00  -7.5508710876e-03   7.5506558393e-03   7.8536965610e-01   4.1154551380e-01   0.0000000000e+00
  -7.3888888889e-01   3.4161439183e+00  -3.9353009992e-03   3.9352705256e-03   7.8539042013e-01   4.1180102461e-01   0.0000000000e+00
  -7.3333333333e-01   3.3783461586e+00  -3.6080835601e-04   3.6080943448e-04   7.8539809833e-01   4.1257797486e-01   0.0000000000e+00
  -7.2777777778e-01   3.3438889400e+00   2.2455117611e-03  -2.2455061066e-03   7.8539564221e-01   4.1375020117e-01   0.0000000000e+00
  -7.2222222222e-01   3.3092415384e+00   3.6693852175e-03  -3.6693605130e-03   7.8539143122e-01   4.1495006290e-01   0.0000000000e+00
  -7.1666666667e-01   3.2728841487e+00   3.9702984547e-03  -3.9702671770e-03   7.8539028190e-01   4.1603520649e-01  -3.8459253728e-16
  -7.1111111111e-01   3.2333535740e+00   3.2715370764e-03  -3.2715195660e-03   7.8539281193e-01   4.1667706826e-01  -3.8459253728e-16
  -7.0555555556e-01   3.1900820088e+00   2.2391215454e-03  -2.2391159515e-03   7.8539565668e-01   4.1650664968e-01   0.0000000000e+00
  -7.0000000000e-01   3.1423866846e+00   1.3356149507e-03  -1.3356182291e-03   7.8539727154e-01   4.1525814459e-01   0.0000000000e+00
  -6.9444444444e-01   3.0934389842e+00   6.6916413887e-04  -6.6916607035e-04   7.8539793954e-01   4.1352629892e-01   1.9229626864e-16
  -6.8888888889e-01   3.0483045735e+00   2.7323369314e-04  -2.7323451475e-04   7.8539812606e-01   4.1228057245e-01   1.9229626864e-16
  -6.8333333333e-01   3.0087077875e+00   1.6075467420e-04  -1.6075516012e-04   7.8539815044e-01   4.1190908303e-01   1.9229626864e-16
  -6.7777777778e-01   2.9728006371e+00   8.3709236477e-05  -8.3709490021e-05   7.8539815992e-01   4.1233163378e-01  -3.8459253728e-16
  -6.7222222222e-01   2.9397641870e+00   2.5345296384e-04  -2.5345372683e-04   7.8539813134e-01   4.1347381209e-01   0.0000000000e+00
  -6.6666666667e-01   2.9118294962e+00   1.1426640036e-03  -1.1426669849e-03   7.8539751055e-01   4.1528841737e-01   0.0000000000e+00
  -6.6111111111e-01   2.8883066283e+00   2.7864089405e-03  -2.7863981200e-03   7.8539428146e-01   4.1718754942e-01   0.0000000000e+00
  -6.5555555556e-01   2.8674069309e+00   4.8174316746e-03  -4.8173757850e-03   7.8538655971e-01   4.1860434556e-01  -3.8459253728e-16
  -6.5000000000e-01   2.8492976212e+00   7.0190298904e-03  -7.0188569952e-03   7.8537353044e-01   4.1945613813e-01  -3.8459253728e-16
  -6.4444444444e-01   2.8348391570e+00   9.2188729619e-03  -9.2184812520e-03   7.8535567087e-01   4.1988302700e-01   1.9229626864e-16
  -6.3888888889e-01   2.8248755451e+00   1.1111910330e-02  -1.1111224385e-02   7.8533642871e-01   4.2019506843e-01   0.0000000000e+00
  -6.3333333333e-01   2.8183925401e+00   1.2312288110e-02  -1.2311355004e-02   7.8532237103e-01   4.2038573908e-01   1.9229626864e-16
  -6.2777777778e-01   2.8144330327e+00   1.2686538074e-02  -1.2685517272e-02   7.8531769358e-01   4.2050104945e-01   1.9229626864e-16
  -6.2222222222e-01   2.8135826699e+00   1.2900384649e-02  -1.2899311355e-02   7.8531495811e-01   4.2080404781e-01   0.0000000000e+00
  -6.1666666667e-01   2.8162290354e+00   1.3594485598e-02  -1.3593229591e-02   7.8530576412e-01   4.2120382482e-01   0.0000000000e+00
  -6.1111111111e-01   2.8221445190e+00   1.4394053712e-02  -1.4392562818e-02   7.8529457622e-01   4.2148486175e-01   0.0000000000e+00
  -6.0555555556e-01   2.8323689030e+00   1.4756241111e-02  -1.4754634834e-02   7.8528929796e-01   4.2190845111e-01   0.0000000000e+00
  -6.0000000000e-01   2.8451135377e+00   1.4155297974e-02  -1.4153880040e-02   7.8529798387e-01   4.2225960611e-01   0.0000000000e+00
  -5.9444444444e-01   2.8570222998e+00   1.2692401742e-02  -1.2691379528e-02   7.8531761923e-01   4.2199778181e-01   1.9229626864e-16
  -5.8888888889e-01   2.8630630681e+00   1.1039328024e-02  -1.1038655435e-02   7.8533723251e-01   4.2055769940e-01  -3.8459253728e-16
  -5.8333333333e-01   2.8622468325e+00   9.9754606068e-03  -9.9749643231e-03   7.8534841015e-01   4.1830322938e-01   1.9229626864e-16
