# time = 200
# Grid points = 544
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_uvel             4_vvel             5_wvel
  -9.2555327398e-01  -9.2739604549e-01   1.2025114342e+01  -1.0715326697e+00  -1.0715326697e+00
  -9.2169004177e-01  -9.2371050247e-01   1.2386794308e+01  -1.1082778244e+00  -1.1082778244e+00
  -9.1764912036e-01  -9.1966958106e-01   1.2746352873e+01  -1.1490741436e+00  -1.1490741436e+00
  -9.1334498725e-01  -9.1562865965e-01   1.3108778461e+01  -1.1942095665e+00  -1.1942095665e+00
  -9.0877764244e-01  -9.1106131484e-01   1.3467366109e+01  -1.2426541274e+00  -1.2426541274e+00
  -9.0381071072e-01  -9.0649397003e-01   1.3827586250e+01  -1.2939824668e+00  -1.2939824668e+00
  -8.9844419210e-01  -9.0112745141e-01   1.4182852359e+01  -1.3456556312e+00  -1.3456556312e+00
  -8.9401124963e-01  -8.9576093279e-01   1.4451803355e+01  -1.3832273314e+00  -1.3832273314e+00
  -8.9051188330e-01  -8.9226156646e-01   1.4647949778e+01  -1.4086100408e+00  -1.4086100408e+00
  -8.8701251697e-01  -8.8876220014e-01   1.4825118233e+01  -1.4284850646e+00  -1.4284850646e+00
  -8.8351315064e-01  -8.8526283381e-01   1.4981137351e+01  -1.4418611976e+00  -1.4418611976e+00
  -8.7938539567e-01  -8.8176346748e-01   1.5138837335e+01  -1.4491481759e+00  -1.4491481759e+00
  -8.7462925204e-01  -8.7700732385e-01   1.5280373736e+01  -1.4434445565e+00  -1.4434445565e+00
  -8.6987310842e-01  -8.7225118023e-01   1.5384068798e+01  -1.4233528547e+00  -1.4233528547e+00
  -8.6511696480e-01  -8.6749503661e-01   1.5451895827e+01  -1.3890299887e+00  -1.3890299887e+00
  -8.6036082118e-01  -8.6273889299e-01   1.5486330309e+01  -1.3407991349e+00  -1.3407991349e+00
  -8.5560467755e-01  -8.5798274936e-01   1.5490886673e+01  -1.2796071995e+00  -1.2796071995e+00
  -8.5084853393e-01  -8.5322660574e-01   1.5470193659e+01  -1.2078919883e+00  -1.2078919883e+00
  -8.4609239031e-01  -8.4847046212e-01   1.5429116879e+01  -1.1278772517e+00  -1.1278772517e+00
  -8.4226556574e-01  -8.4371431850e-01   1.5382860225e+01  -1.0570803552e+00  -1.0570803552e+00
  -8.3936806022e-01  -8.4081681298e-01   1.5343546657e+01  -1.0015782861e+00  -1.0015782861e+00
  -8.3647055471e-01  -8.3791930746e-01   1.5301353221e+01  -9.4500891762e-01  -9.4500891762e-01
  -8.3357304919e-01  -8.3502180195e-01   1.5257615062e+01  -8.8804094232e-01  -8.8804094232e-01
  -8.3067554367e-01  -8.3212429643e-01   1.5213595561e+01  -8.3122638638e-01  -8.3122638638e-01
  -8.2777803816e-01  -8.2922679092e-01   1.5170520327e+01  -7.7509475704e-01  -7.7509475704e-01
  -8.2488053264e-01  -8.2632928540e-01   1.5129581637e+01  -7.2018348010e-01  -7.2018348010e-01
