# time = 200
# FINE UNIFORM Grid points = 361
# Pressure (Pa) = 101325
#         1_posUnif        2_uvel_mean        3_uvel_rmsf   4_uvel_rhsfRatio        5_vvel_mean        6_vvel_rmsf   7_vvel_rhsfRatio        8_wvel_mean        9_wvel_rmsf  10_wvel_rhsfRatio             11_Rxx             12_Ryy             13_Rzz             14_Rxy             15_Rxz             16_Ryz
  -8.1111111111e-01   1.3367637233e+01   2.1301652743e+00   0.0000000000e+00  -4.7264228148e-02   7.5646528852e-01   0.0000000000e+00  -4.7264228148e-02   7.5646528852e-01   0.0000000000e+00   4.5376040960e+00   5.7223973273e-01   5.7223973273e-01  -3.7778300593e-02  -3.7778300593e-02   5.7223973273e-01
  -8.0555555556e-01   1.3465864552e+01   2.1183609971e+00   0.0000000000e+00  -4.4257114977e-02   7.4984623234e-01   0.0000000000e+00  -4.4257114977e-02   7.4984623234e-01   0.0000000000e+00   4.4874533142e+00   5.6226937215e-01   5.6226937215e-01  -1.8392510611e-02  -1.8392510611e-02   5.6226937215e-01
  -8.0000000000e-01   1.3560474522e+01   2.1102550242e+00   0.0000000000e+00  -4.1168021447e-02   7.4484686183e-01   0.0000000000e+00  -4.1168021447e-02   7.4484686183e-01   0.0000000000e+00   4.4531762673e+00   5.5479684758e-01   5.5479684758e-01  -1.5219694244e-03  -1.5219694244e-03   5.5479684758e-01
  -7.9444444444e-01   1.3651796429e+01   2.1056872231e+00   0.0000000000e+00  -3.8251116986e-02   7.4176071806e-01   0.0000000000e+00  -3.8251116986e-02   7.4176071806e-01   0.0000000000e+00   4.4339186816e+00   5.5020896285e-01   5.5020896285e-01   1.1518111302e-02   1.1518111302e-02   5.5020896285e-01
  -7.8888888889e-01   1.3739787689e+01   2.1055006575e+00   0.0000000000e+00  -3.5736437855e-02   7.4045283228e-01   0.0000000000e+00  -3.5736437855e-02   7.4045283228e-01   0.0000000000e+00   4.4331330186e+00   5.4827039683e-01   5.4827039683e-01   2.0086413803e-02   2.0086413803e-02   5.4827039683e-01
  -7.8333333333e-01   1.3824320542e+01   2.1107125270e+00   0.0000000000e+00  -3.3697516127e-02   7.4020275057e-01   0.0000000000e+00  -3.3697516127e-02   7.4020275057e-01   0.0000000000e+00   4.4551073718e+00   5.4790011195e-01   5.4790011195e-01   2.4264210440e-02   2.4264210440e-02   5.4790011195e-01
  -7.7777777778e-01   1.3905473094e+01   2.1217212374e+00   0.0000000000e+00  -3.1983906908e-02   7.4026948039e-01   0.0000000000e+00  -3.1983906908e-02   7.4026948039e-01   0.0000000000e+00   4.5017010090e+00   5.4799890359e-01   5.4799890359e-01   2.5298884088e-02   2.5298884088e-02   5.4799890359e-01
  -7.7222222222e-01   1.3984113291e+01   2.1361449769e+00   0.0000000000e+00  -3.0545205806e-02   7.3961701878e-01   0.0000000000e+00  -3.0545205806e-02   7.3961701878e-01   0.0000000000e+00   4.5631153621e+00   5.4703333447e-01   5.4703333447e-01   2.4238544798e-02   2.4238544798e-02   5.4703333447e-01
  -7.6666666667e-01   1.4061115014e+01   2.1502534008e+00   0.0000000000e+00  -2.9481012601e-02   7.3765431573e-01   0.0000000000e+00  -2.9481012601e-02   7.3765431573e-01   0.0000000000e+00   4.6235896875e+00   5.4413388952e-01   5.4413388952e-01   2.1114666956e-02   2.1114666956e-02   5.4413388952e-01
  -7.6111111111e-01   1.4137443637e+01   2.1608035432e+00   0.0000000000e+00  -2.8825040100e-02   7.3423315275e-01   0.0000000000e+00  -2.8825040100e-02   7.3423315275e-01   0.0000000000e+00   4.6690719524e+00   5.3909832259e-01   5.3909832259e-01   1.6492938065e-02   1.6492938065e-02   5.3909832259e-01
  -7.5555555556e-01   1.4213426406e+01   2.1659359556e+00   0.0000000000e+00  -2.8696462102e-02   7.2911516902e-01   0.0000000000e+00  -2.8696462102e-02   7.2911516902e-01   0.0000000000e+00   4.6912785638e+00   5.3160892970e-01   5.3160892970e-01   1.1909335564e-02   1.1909335564e-02   5.3160892970e-01
  -7.5000000000e-01   1.4289157178e+01   2.1654959718e+00   0.0000000000e+00  -2.9258282561e-02   7.2233919166e-01   0.0000000000e+00  -2.9258282561e-02   7.2233919166e-01   0.0000000000e+00   4.6893728037e+00   5.2177390780e-01   5.2177390780e-01   8.5285061432e-03   8.5285061432e-03   5.2177390780e-01
  -7.4444444444e-01   1.4364398621e+01   2.1606138302e+00   0.0000000000e+00  -3.0776289538e-02   7.1402298601e-01   0.0000000000e+00  -3.0776289538e-02   7.1402298601e-01   0.0000000000e+00   4.6682521234e+00   5.0982882456e-01   5.0982882456e-01   7.3504792144e-03   7.3504792144e-03   5.0982882456e-01
  -7.3888888889e-01   1.4438241003e+01   2.1529645548e+00   0.0000000000e+00  -3.3279817635e-02   7.0451067741e-01   0.0000000000e+00  -3.3279817635e-02   7.0451067741e-01   0.0000000000e+00   4.6352563741e+00   4.9633529459e-01   4.9633529459e-01   9.5501553423e-03   9.5501553423e-03   4.9633529459e-01
  -7.3333333333e-01   1.4509893049e+01   2.1455075428e+00   0.0000000000e+00  -3.6689694867e-02   6.9455524631e-01   0.0000000000e+00  -3.6689694867e-02   6.9455524631e-01   0.0000000000e+00   4.6032026162e+00   4.8240699018e-01   4.8240699018e-01   1.5164956604e-02   1.5164956604e-02   4.8240699018e-01
  -7.2777777778e-01   1.4578927828e+01   2.1395488987e+00   0.0000000000e+00  -4.0878407324e-02   6.8487715383e-01   0.0000000000e+00  -4.0878407324e-02   6.8487715383e-01   0.0000000000e+00   4.5776694901e+00   4.6905671584e-01   4.6905671584e-01   2.3219218610e-02   2.3219218610e-02   4.6905671584e-01
  -7.2222222222e-01   1.4644754292e+01   2.1368894515e+00   0.0000000000e+00  -4.5634857724e-02   6.7599943368e-01   0.0000000000e+00  -4.5634857724e-02   6.7599943368e-01   0.0000000000e+00   4.5662965279e+00   4.5697523434e-01   4.5697523434e-01   3.2155642912e-02   3.2155642912e-02   4.5697523434e-01
  -7.1666666667e-01   1.4707066730e+01   2.1379595602e+00   0.0000000000e+00  -5.0752895837e-02   6.6802768479e-01   0.0000000000e+00  -5.0752895837e-02   6.6802768479e-01   0.0000000000e+00   4.5708710808e+00   4.4626098765e-01   4.4626098765e-01   3.9949509966e-02   3.9949509966e-02   4.4626098765e-01
  -7.1111111111e-01   1.4765563916e+01   2.1429046905e+00   0.0000000000e+00  -5.5939165861e-02   6.6108718700e-01   0.0000000000e+00  -5.5939165861e-02   6.6108718700e-01   0.0000000000e+00   4.5920405125e+00   4.3703626882e-01   4.3703626882e-01   4.6192649480e-02   4.6192649480e-02   4.3703626882e-01
  -7.0555555556e-01   1.4820392393e+01   2.1510077974e+00   0.0000000000e+00  -6.1017325391e-02   6.5551318198e-01   0.0000000000e+00  -6.1017325391e-02   6.5551318198e-01   0.0000000000e+00   4.6268345444e+00   4.2969753175e-01   4.2969753175e-01   5.2789564436e-02   5.2789564436e-02   4.2969753175e-01
  -7.0000000000e-01   1.4872139095e+01   2.1600735602e+00   0.0000000000e+00  -6.5774003491e-02   6.5149202846e-01   0.0000000000e+00  -6.5774003491e-02   6.5149202846e-01   0.0000000000e+00   4.6659177855e+00   4.2444186314e-01   4.2444186314e-01   5.9858088711e-02   5.9858088711e-02   4.2444186314e-01
  -6.9444444444e-01   1.4921397714e+01   2.1696136024e+00   0.0000000000e+00  -6.9901940771e-02   6.4895273434e-01   0.0000000000e+00  -6.9901940771e-02   6.4895273434e-01   0.0000000000e+00   4.7072231838e+00   4.2113965140e-01   4.2113965140e-01   6.5945784315e-02   6.5945784315e-02   4.2113965140e-01
  -6.8888888889e-01   1.4968537567e+01   2.1807545702e+00   0.0000000000e+00  -7.3303329264e-02   6.4799985050e-01   0.0000000000e+00  -7.3303329264e-02   6.4799985050e-01   0.0000000000e+00   4.7556904953e+00   4.1990380625e-01   4.1990380625e-01   7.0736490962e-02   7.0736490962e-02   4.1990380625e-01
  -6.8333333333e-01   1.5013627795e+01   2.1948249448e+00   0.0000000000e+00  -7.6001024217e-02   6.4888528050e-01   0.0000000000e+00  -7.6001024217e-02   6.4888528050e-01   0.0000000000e+00   4.8172565384e+00   4.2105210725e-01   4.2105210725e-01   7.6074250682e-02   7.6074250682e-02   4.2105210725e-01
  -6.7777777778e-01   1.5056988289e+01   2.2098787794e+00   0.0000000000e+00  -7.8144802107e-02   6.5153340155e-01   0.0000000000e+00  -7.8144802107e-02   6.5153340155e-01   0.0000000000e+00   4.8835642196e+00   4.2449577334e-01   4.2449577334e-01   8.3315433250e-02   8.3315433250e-02   4.2449577334e-01
  -6.7222222222e-01   1.5098856504e+01   2.2245706224e+00   0.0000000000e+00  -7.9787637853e-02   6.5563013731e-01   0.0000000000e+00  -7.9787637853e-02   6.5563013731e-01   0.0000000000e+00   4.9487144539e+00   4.2985087695e-01   4.2985087695e-01   9.2037079317e-02   9.2037079317e-02   4.2985087695e-01
  -6.6666666667e-01   1.5139426153e+01   2.2394542277e+00   0.0000000000e+00  -8.0836364184e-02   6.6082540899e-01   0.0000000000e+00  -8.0836364184e-02   6.6082540899e-01   0.0000000000e+00   5.0151552379e+00   4.3669022116e-01   4.3669022116e-01   1.0181076800e-01   1.0181076800e-01   4.3669022116e-01
  -6.6111111111e-01   1.5179143241e+01   2.2545645633e+00   0.0000000000e+00  -8.1201050179e-02   6.6628092492e-01   0.0000000000e+00  -8.1201050179e-02   6.6628092492e-01   0.0000000000e+00   5.0830613701e+00   4.4393027092e-01   4.4393027092e-01   1.1113081589e-01   1.1113081589e-01   4.4393027092e-01
  -6.5555555556e-01   1.5218737441e+01   2.2679000172e+00   0.0000000000e+00  -8.0829329342e-02   6.7124953039e-01   0.0000000000e+00  -8.0829329342e-02   6.7124953039e-01   0.0000000000e+00   5.1433704879e+00   4.5057593205e-01   4.5057593205e-01   1.1802057175e-01   1.1802057175e-01   4.5057593205e-01
  -6.5000000000e-01   1.5258881306e+01   2.2796511495e+00   0.0000000000e+00  -7.9808188235e-02   6.7570812262e-01   0.0000000000e+00  -7.9808188235e-02   6.7570812262e-01   0.0000000000e+00   5.1968093632e+00   4.5658146698e-01   4.5658146698e-01   1.2295535134e-01   1.2295535134e-01   4.5658146698e-01
  -6.4444444444e-01   1.5299813015e+01   2.2900758700e+00   0.0000000000e+00  -7.8304610607e-02   6.8015606418e-01   0.0000000000e+00  -7.8304610607e-02   6.8015606418e-01   0.0000000000e+00   5.2444474905e+00   4.6261227164e-01   4.6261227164e-01   1.2682961540e-01   1.2682961540e-01   4.6261227164e-01
  -6.3888888889e-01   1.5341434859e+01   2.2990133986e+00   0.0000000000e+00  -7.6404247713e-02   6.8449180578e-01   0.0000000000e+00  -7.6404247713e-02   6.8449180578e-01   0.0000000000e+00   5.2854626068e+00   4.6852903217e-01   4.6852903217e-01   1.3001729797e-01   1.3001729797e-01   4.6852903217e-01
  -6.3333333333e-01   1.5383760894e+01   2.3057312037e+00   0.0000000000e+00  -7.4001069462e-02   6.8840234727e-01   0.0000000000e+00  -7.4001069462e-02   6.8840234727e-01   0.0000000000e+00   5.3163963836e+00   4.7389779173e-01   4.7389779173e-01   1.3221862150e-01   1.3221862150e-01   4.7389779173e-01
  -6.2777777778e-01   1.5426831798e+01   2.3096182303e+00   0.0000000000e+00  -7.0904505419e-02   6.9155700565e-01   0.0000000000e+00  -7.0904505419e-02   6.9155700565e-01   0.0000000000e+00   5.3343363700e+00   4.7825109207e-01   4.7825109207e-01   1.3182667168e-01   1.3182667168e-01   4.7825109207e-01
  -6.2222222222e-01   1.5470770038e+01   2.3102959342e+00   0.0000000000e+00  -6.7094301483e-02   6.9354430352e-01   0.0000000000e+00  -6.7094301483e-02   6.9354430352e-01   0.0000000000e+00   5.3374673036e+00   4.8100370094e-01   4.8100370094e-01   1.2739772686e-01   1.2739772686e-01   4.8100370094e-01
  -6.1666666667e-01   1.5515730640e+01   2.3078140588e+00   0.0000000000e+00  -6.2738349326e-02   6.9371468200e-01   0.0000000000e+00  -6.2738349326e-02   6.9371468200e-01   0.0000000000e+00   5.3260057300e+00   4.8124006002e-01   4.8124006002e-01   1.1991130320e-01   1.1991130320e-01   4.8124006002e-01
  -6.1111111111e-01   1.5561930643e+01   2.3025849222e+00   0.0000000000e+00  -5.7881753008e-02   6.9188433161e-01   0.0000000000e+00  -5.7881753008e-02   6.9188433161e-01   0.0000000000e+00   5.3018973238e+00   4.7870392832e-01   4.7870392832e-01   1.1135083403e-01   1.1135083403e-01   4.7870392832e-01
  -6.0555555556e-01   1.5609416581e+01   2.2951226312e+00   0.0000000000e+00  -5.2574735876e-02   6.8828387695e-01   0.0000000000e+00  -5.2574735876e-02   6.8828387695e-01   0.0000000000e+00   5.2675878924e+00   4.7373469527e-01   4.7373469527e-01   1.0229924585e-01   1.0229924585e-01   4.7373469527e-01
  -6.0000000000e-01   1.5658018613e+01   2.2858701298e+00   0.0000000000e+00  -4.6877439933e-02   6.8335972186e-01   0.0000000000e+00  -4.6877439933e-02   6.8335972186e-01   0.0000000000e+00   5.2252022501e+00   4.6698050946e-01   4.6698050946e-01   9.0979208029e-02   9.0979208029e-02   4.6698050946e-01
  -5.9444444444e-01   1.5707282019e+01   2.2757840733e+00   0.0000000000e+00  -4.0935326408e-02   6.7776862709e-01   0.0000000000e+00  -4.0935326408e-02   6.7776862709e-01   0.0000000000e+00   5.1791931482e+00   4.5937031187e-01   4.5937031187e-01   7.7631552559e-02   7.7631552559e-02   4.5937031187e-01
  -5.8888888889e-01   1.5756685005e+01   2.2667780467e+00   0.0000000000e+00  -3.5207904021e-02   6.7262951448e-01   0.0000000000e+00  -3.5207904021e-02   6.7262951448e-01   0.0000000000e+00   5.1382827129e+00   4.5243046375e-01   4.5243046375e-01   6.3102832326e-02   6.3102832326e-02   4.5243046375e-01
  -5.8333333333e-01   1.5806452046e+01   2.2589405312e+00   0.0000000000e+00  -3.0135220338e-02   6.6824126469e-01   0.0000000000e+00  -3.0135220338e-02   6.6824126469e-01   0.0000000000e+00   5.1028123235e+00   4.4654638783e-01   4.4654638783e-01   4.8312957634e-02   4.8312957634e-02   4.4654638783e-01
  -5.7777777778e-01   1.5857145717e+01   2.2508095132e+00   0.0000000000e+00  -2.5938884633e-02   6.6471536527e-01   0.0000000000e+00  -2.5938884633e-02   6.6471536527e-01   0.0000000000e+00   5.0661434649e+00   4.4184651683e-01   4.4184651683e-01   3.2688290689e-02   3.2688290689e-02   4.4184651683e-01
  -5.7222222222e-01   1.5909709181e+01   2.2404323456e+00   0.0000000000e+00  -2.2529254267e-02   6.6139011637e-01   0.0000000000e+00  -2.2529254267e-02   6.6139011637e-01   0.0000000000e+00   5.0195370951e+00   4.3743688603e-01   4.3743688603e-01   1.6399227223e-02   1.6399227223e-02   4.3743688603e-01
  -5.6666666667e-01   1.5964266954e+01   2.2275411633e+00   0.0000000000e+00  -1.9749570738e-02   6.5782975996e-01   0.0000000000e+00  -1.9749570738e-02   6.5782975996e-01   0.0000000000e+00   4.9619396343e+00   4.3273999309e-01   4.3273999309e-01   1.8319076306e-04   1.8319076306e-04   4.3273999309e-01
  -5.6111111111e-01   1.6020230419e+01   2.2134689075e+00   0.0000000000e+00  -1.7488611421e-02   6.5381891396e-01   0.0000000000e+00  -1.7488611421e-02   6.5381891396e-01   0.0000000000e+00   4.8994446046e+00   4.2747917225e-01   4.2747917225e-01  -1.4935656450e-02  -1.4935656450e-02   4.2747917225e-01
  -5.5555555556e-01   1.6077301654e+01   2.1988679234e+00   0.0000000000e+00  -1.5816654480e-02   6.4954961357e-01   0.0000000000e+00  -1.5816654480e-02   6.4954961357e-01   0.0000000000e+00   4.8350201446e+00   4.2191470048e-01   4.2191470048e-01  -2.8130146972e-02  -2.8130146972e-02   4.2191470048e-01
