# time = 200
# FINE UNIFORM Grid points = 361
# Pressure (Pa) = 101325
#         1_posUnif              2_Rkk           3_thetaZ           4_thetaY           5_thetaX            6_xmap1            7_xmap2
  -7.4444444444e-01   4.1111471420e+00   1.5051234688e-02  -1.5049530148e-02   7.8528490216e-01   7.0661761882e-01   1.9229626864e-16
  -7.3888888889e-01   4.0347985679e+00   1.5564814193e-02  -1.5562929167e-02   7.8527704153e-01   7.0890484197e-01   1.9229626864e-16
  -7.3333333333e-01   3.9847949209e+00   1.5661446219e-02  -1.5659525868e-02   7.8527553296e-01   7.1107211224e-01   0.0000000000e+00
  -7.2777777778e-01   3.9571739135e+00   1.5767951026e-02  -1.5765991236e-02   7.8527385958e-01   7.1397786444e-01   0.0000000000e+00
  -7.2222222222e-01   3.9452129993e+00   1.5730519980e-02  -1.5728574113e-02   7.8527444898e-01   7.1841945463e-01  -3.8459253728e-16
  -7.1666666667e-01   3.9447925579e+00   1.5096890007e-02  -1.5095169913e-02   7.8528421406e-01   7.2430367253e-01  -3.8459253728e-16
  -7.1111111111e-01   3.9489637111e+00   1.3266039079e-02  -1.3264871917e-02   7.8531017475e-01   7.3070187503e-01   0.0000000000e+00
  -7.0555555556e-01   3.9597813788e+00   1.0195015918e-02  -1.0194486137e-02   7.8534619604e-01   7.3646666320e-01  -1.9229626864e-16
  -7.0000000000e-01   3.9740492054e+00   6.5932590222e-03  -6.5931157199e-03   7.8537642826e-01   7.4171703200e-01   3.8459253728e-16
  -6.9444444444e-01   3.9891989561e+00   3.3695019542e-03  -3.3694828258e-03   7.8539248673e-01   7.4681095421e-01   0.0000000000e+00
  -6.8888888889e-01   4.0087923429e+00   7.4657094303e-04  -7.4657074727e-04   7.8539788480e-01   7.5202864811e-01   1.9229626864e-16
  -6.8333333333e-01   4.0352479145e+00  -1.0648229250e-03   1.0648223693e-03   7.8539759648e-01   7.5738343063e-01   0.0000000000e+00
  -6.7777777778e-01   4.0658516688e+00  -2.1475739614e-03   2.1475690102e-03   7.8539585747e-01   7.6243636285e-01  -3.8459253728e-16
  -6.7222222222e-01   4.0929816895e+00  -2.9752508144e-03   2.9752376502e-03   7.8539373740e-01   7.6628382260e-01   0.0000000000e+00
  -6.6666666667e-01   4.1029589868e+00  -3.3699485983e-03   3.3699294744e-03   7.8539248523e-01   7.6882079046e-01   0.0000000000e+00
  -6.6111111111e-01   4.0895748013e+00  -3.1340706883e-03   3.1340553065e-03   7.8539325218e-01   7.6948414594e-01  -3.8459253728e-16
  -6.5555555556e-01   4.0624655061e+00  -2.2034338340e-03   2.2034284892e-03   7.8539573589e-01   7.6946353120e-01   1.9229626864e-16
  -6.5000000000e-01   4.0343339813e+00  -1.0078136970e-03   1.0078132392e-03   7.8539765552e-01   7.6973667476e-01  -3.8459253728e-16
  -6.4444444444e-01   4.0104263793e+00  -1.4409155157e-04   1.4409198736e-04   7.8539815308e-01   7.7004864470e-01  -3.8459253728e-16
  -6.3888888889e-01   3.9940928053e+00   2.6229304015e-04  -2.6229382936e-04   7.8539812908e-01   7.7114967532e-01   0.0000000000e+00
  -6.3333333333e-01   3.9894212687e+00   1.2211694054e-04  -1.2211731011e-04   7.8539815598e-01   7.7276608273e-01   0.0000000000e+00
  -6.2777777778e-01   3.9966703903e+00  -3.1328045840e-04   3.1328058076e-04   7.8539811439e-01   7.7499976743e-01   0.0000000000e+00
  -6.2222222222e-01   4.0105733888e+00  -8.6564023679e-04   8.6563996454e-04   7.8539778875e-01   7.7719272499e-01  -1.9229626864e-16
  -6.1666666667e-01   4.0292655819e+00  -1.3492600958e-03   1.3492588860e-03   7.8539725311e-01   7.7877422127e-01   0.0000000000e+00
  -6.1111111111e-01   4.0486747467e+00  -2.0059627411e-03   2.0059587265e-03   7.8539615150e-01   7.7972476420e-01   0.0000000000e+00
  -6.0555555556e-01   4.0695243848e+00  -2.6387675465e-03   2.6387583594e-03   7.8539468195e-01   7.8043964939e-01  -1.9229626864e-16
  -6.0000000000e-01   4.0852592754e+00  -2.8141648271e-03   2.8141537036e-03   7.8539420365e-01   7.8074466023e-01  -3.8459253728e-16
  -5.9444444444e-01   4.0976978321e+00  -2.9773491671e-03   2.9773359859e-03   7.8539373116e-01   7.8050835087e-01  -3.8459253728e-16
  -5.8888888889e-01   4.1108117871e+00  -3.4224326141e-03   3.4224125774e-03   7.8539230697e-01   7.8032505560e-01   0.0000000000e+00
  -5.8333333333e-01   4.1246292064e+00  -4.4624067576e-03   4.4623623332e-03   7.8538820694e-01   7.8056824944e-01  -1.9229626864e-16
  -5.7777777778e-01   4.1386338041e+00  -6.1518056854e-03   6.1516892806e-03   7.8537924133e-01   7.8152926799e-01  -1.9229626864e-16
  -5.7222222222e-01   4.1527041890e+00  -7.8473035622e-03   7.8470619631e-03   7.8536737391e-01   7.8317803026e-01   0.0000000000e+00
  -5.6666666667e-01   4.1699126361e+00  -8.9797161227e-03   8.9793541139e-03   7.8535784680e-01   7.8532015763e-01  -1.9229626864e-16
  -5.6111111111e-01   4.1876116529e+00  -9.5007870539e-03   9.5003582927e-03   7.8535303239e-01   7.8733692678e-01  -3.8459253728e-16
  -5.5555555556e-01   4.1951398603e+00  -9.9998832460e-03   9.9993833052e-03   7.8534816624e-01   7.8874774519e-01   0.0000000000e+00
  -5.5000000000e-01   4.1905921716e+00  -1.1002934864e-02   1.1002268901e-02   7.8533763359e-01   7.8969648860e-01   0.0000000000e+00
  -5.4444444444e-01   4.1745326963e+00  -1.2488777230e-02   1.2487803316e-02   7.8532018270e-01   7.9072013258e-01   3.8459253728e-16
  -5.3888888889e-01   4.1463914754e+00  -1.3871564188e-02   1.3870229727e-02   7.8530195947e-01   7.9138669725e-01   0.0000000000e+00
  -5.3333333333e-01   4.1079152057e+00  -1.5062177895e-02   1.5060470187e-02   7.8528473743e-01   7.9176740281e-01  -3.8459253728e-16
  -5.2777777778e-01   4.0614052189e+00  -1.6317838664e-02   1.6315666461e-02   7.8526503934e-01   7.9217563852e-01   1.9229626864e-16
  -5.2222222222e-01   4.0161263187e+00  -1.7772028221e-02   1.7769223210e-02   7.8524025751e-01   7.9263469345e-01  -3.8459253728e-16
  -5.1666666667e-01   3.9783794615e+00  -1.9316078613e-02   1.9312476552e-02   7.8521163120e-01   7.9273252476e-01   4.8074067160e-16
  -5.1111111111e-01   3.9509600451e+00  -2.1178315465e-02   2.1173567578e-02   7.8517393649e-01   7.9210909857e-01   0.0000000000e+00
  -5.0555555556e-01   3.9303863406e+00  -2.2891916676e-02   2.2885921439e-02   7.8513618933e-01   7.9067653548e-01   1.9229626864e-16
  -5.0000000000e-01   3.9138945252e+00  -2.4495235720e-02   2.4487890139e-02   7.8509821517e-01   7.8851273709e-01   0.0000000000e+00
  -4.9444444444e-01   3.8987641362e+00  -2.6132082993e-02   2.6123164824e-02   7.8505679831e-01   7.8646679028e-01   0.0000000000e+00
  -4.8888888889e-01   3.8840054682e+00  -2.7559948041e-02   2.7549487748e-02   7.8501848410e-01   7.8494875817e-01  -1.9229626864e-16
  -4.8333333333e-01   3.8669401484e+00  -2.8790099715e-02   2.8778175935e-02   7.8498384291e-01   7.8456175734e-01   0.0000000000e+00
  -4.7777777778e-01   3.8470072010e+00  -2.9270357358e-02   2.9257826711e-02   7.8496990884e-01   7.8527354091e-01  -3.8459253728e-16
  -4.7222222222e-01   3.8219328242e+00  -2.8590504805e-02   2.8578827194e-02   7.8498956625e-01   7.8681926895e-01   0.0000000000e+00
  -4.6666666667e-01   3.7932262913e+00  -2.7246479739e-02   2.7236371755e-02   7.8502706984e-01   7.8854424443e-01   0.0000000000e+00
  -4.6111111111e-01   3.7627824507e+00  -2.5730405930e-02   2.5721892662e-02   7.8506720956e-01   7.9049446778e-01  -3.8459253728e-16
  -4.5555555556e-01   3.7283920409e+00  -2.4160708754e-02   2.4153660304e-02   7.8510635029e-01   7.9311168951e-01   0.0000000000e+00
  -4.5000000000e-01   3.6892989274e+00  -2.2869007008e-02   2.2863029873e-02   7.8513671321e-01   7.9640531755e-01   0.0000000000e+00
  -4.4444444444e-01   3.6481143627e+00  -2.1615616203e-02   2.1610568444e-02   7.8516458244e-01   8.0043109227e-01   0.0000000000e+00
  -4.3888888889e-01   3.6068418081e+00  -2.0442949664e-02   2.0438679266e-02   7.8518923549e-01   8.0503189034e-01   0.0000000000e+00
