# time = 100
# Grid points = 195
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_uvel             4_vvel             5_wvel
  -3.5631666588e-01  -3.6262549337e-01   1.8760661938e+01   1.7776705462e-01   1.7776705462e-01
  -3.4438590622e-01  -3.5000783839e-01   1.8957662396e+01  -1.3842584063e-02  -1.3842584063e-02
  -3.3314204186e-01  -3.3876397404e-01   1.9141027504e+01  -1.9653155835e-01  -1.9653155835e-01
  -3.2189817751e-01  -3.2752010969e-01   1.9247319203e+01  -3.2146145716e-01  -3.2146145716e-01
  -3.1065431316e-01  -3.1627624534e-01   1.9239219938e+01  -3.5984124575e-01  -3.5984124575e-01
  -2.9855219799e-01  -3.0503238098e-01   1.9077961343e+01  -2.8282667094e-01  -2.8282667094e-01
  -2.8559183200e-01  -2.9207201499e-01   1.8711747432e+01  -5.8387555330e-02  -5.8387555330e-02
  -2.7326244296e-01  -2.7911164900e-01   1.8322493620e+01   1.9347142418e-01   1.9347142418e-01
  -2.6156403088e-01  -2.6741323692e-01   1.8007566975e+01   4.0565324777e-01   4.0565324777e-01
  -2.5062464769e-01  -2.5571482483e-01   1.7763619798e+01   5.8222912459e-01   5.8222912459e-01
  -2.4044429340e-01  -2.4553447055e-01   1.7593447151e+01   7.4835668470e-01   7.4835668470e-01
  -2.3026393912e-01  -2.3535411626e-01   1.7588554466e+01   8.3763970853e-01   8.3763970853e-01
  -2.2008358483e-01  -2.2517376197e-01   1.7720824970e+01   8.7179158051e-01   8.7179158051e-01
  -2.0851081846e-01  -2.1499340769e-01   1.7995611681e+01   8.6078724734e-01   8.6078724734e-01
  -1.9554563999e-01  -2.0202822922e-01   1.8304633127e+01   8.2034068383e-01   8.2034068383e-01
  -1.8255050115e-01  -1.8906305076e-01   1.8662203319e+01   7.6136378361e-01   7.6136378361e-01
  -1.6952540193e-01  -1.7603795154e-01   1.8977065721e+01   7.0477401213e-01   7.0477401213e-01
  -1.5521062487e-01  -1.6301285232e-01   1.9276801784e+01   6.4860941397e-01   6.4860941397e-01
  -1.3960616997e-01  -1.4740839742e-01   1.9605771613e+01   5.8103695511e-01   5.8103695511e-01
  -1.2441883069e-01  -1.3180394253e-01   1.9906632421e+01   5.0325995377e-01   5.0325995377e-01
  -1.0964860700e-01  -1.1703371884e-01   2.0199552980e+01   4.1084302773e-01   4.1084302773e-01
  -9.6260395749e-02  -1.0226349516e-01   2.0523352158e+01   2.9732359479e-01   2.9732359479e-01
  -8.4254196919e-02  -9.0257296334e-02   2.0878614629e+01   1.6708176961e-01   1.6708176961e-01
  -7.4205787535e-02  -7.8251097504e-02   2.1131205039e+01   7.2560664322e-02   7.2560664322e-02
  -6.6115167598e-02  -7.0160477567e-02   2.1320539742e+01   1.4549085939e-03   1.4549085939e-03
  -5.8024547661e-02  -6.2069857629e-02   2.1468405794e+01  -5.3771581695e-02  -5.3771581695e-02
  -4.9933927724e-02  -5.3979237692e-02   2.1599448582e+01  -1.0180224973e-01  -1.0180224973e-01
  -3.8563204575e-02  -4.5888617755e-02   2.1734844991e+01  -1.4992861406e-01  -1.4992861406e-01
  -2.3912378214e-02  -3.1237791395e-02   2.1861741630e+01  -1.9099747104e-01  -1.9099747104e-01
  -9.2615518541e-03  -1.6586965034e-02   2.1900053403e+01  -1.9889248700e-01  -1.9889248700e-01
   5.3892745062e-03  -1.9361386739e-03   2.1895708732e+01  -1.9252205598e-01  -1.9252205598e-01
   2.0141963960e-02   1.2714687686e-02   2.1863209378e+01  -1.7801131644e-01  -1.7801131644e-01
   3.4996516507e-02   2.7569240233e-02   2.1811047496e+01  -1.5843316374e-01  -1.5843316374e-01
   4.9851069054e-02   4.2423792780e-02   2.1736783163e+01  -1.3282043753e-01  -1.3282043753e-01
   6.4705621601e-02   5.7278345327e-02   2.1643530255e+01  -1.0229332838e-01  -1.0229332838e-01
   7.8316500554e-02   7.2132897874e-02   2.1524808160e+01  -6.4599992907e-02  -6.4599992907e-02
   9.0683705912e-02   8.4500103233e-02   2.1418037172e+01  -3.1380638533e-02  -3.1380638533e-02
   1.0305091127e-01   9.6867308592e-02   2.1296819756e+01   5.6862064944e-03   5.6862064944e-03
   1.1541811663e-01   1.0923451395e-01   2.1172817256e+01   4.2780007472e-02   4.2780007472e-02
   1.2812657923e-01   1.2160171931e-01   2.1048350450e+01   7.8920128297e-02   7.8920128297e-02
   1.4117629907e-01   1.3465143915e-01   2.0918214773e+01   1.1497151815e-01   1.1497151815e-01
   1.5422601891e-01   1.4770115899e-01   2.0808051695e+01   1.4311537500e-01   1.4311537500e-01
   1.6727573875e-01   1.6075087883e-01   2.0714439107e+01   1.6406303184e-01   1.6406303184e-01
   1.8162359862e-01   1.7380059867e-01   2.0637788751e+01   1.7733045819e-01   1.7733045819e-01
   1.9726959853e-01   1.8944659858e-01   2.0569362085e+01   1.8279504274e-01   1.8279504274e-01
   2.1291559843e-01   2.0509259848e-01   2.0510559379e+01   1.7807079486e-01   1.7807079486e-01
   2.2856159833e-01   2.2073859838e-01   2.0472142112e+01   1.6293993851e-01   1.6293993851e-01
   2.4429413329e-01   2.3638459828e-01   2.0441942190e+01   1.3645913008e-01   1.3645913008e-01
   2.6011320332e-01   2.5220366830e-01   2.0414688116e+01   1.0797821181e-01   1.0797821181e-01
   2.7593227334e-01   2.6802273833e-01   2.0380743100e+01   9.2091203084e-02   9.2091203084e-02
   2.9175134336e-01   2.8384180835e-01   2.0320294307e+01   9.1644878659e-02   9.1644878659e-02
   3.0486592834e-01   2.9966087837e-01   2.0218105444e+01   1.1451399485e-01   1.1451399485e-01
   3.1527602829e-01   3.1007097832e-01   2.0134890672e+01   1.3974058353e-01   1.3974058353e-01
   3.2568612823e-01   3.2048107826e-01   1.9989451273e+01   1.8739911764e-01   1.8739911764e-01
   3.3609622817e-01   3.3089117820e-01   1.9824925325e+01   2.4395561752e-01   2.4395561752e-01
   3.4913882956e-01   3.4130127814e-01   1.9536513854e+01   3.4314478014e-01   3.4314478014e-01
   3.6481393239e-01   3.5697638097e-01   1.9252134069e+01   4.3747020662e-01   4.3747020662e-01
   3.7680570191e-01   3.7265148381e-01   1.9053307652e+01   5.0102397941e-01   5.0102397941e-01
   3.8511413812e-01   3.8095992002e-01   1.8879715627e+01   5.5217065676e-01   5.5217065676e-01
   3.9342257433e-01   3.8926835623e-01   1.8716253294e+01   5.9752863671e-01   5.9752863671e-01
   4.0173101054e-01   3.9757679244e-01   1.8561173519e+01   6.3424900256e-01   6.3424900256e-01
   4.1225898898e-01   4.0588522865e-01   1.8381355219e+01   6.6531858295e-01   6.6531858295e-01
   4.2500650963e-01   4.1863274930e-01   1.8221662090e+01   6.7132549862e-01   6.7132549862e-01
   4.3775403028e-01   4.3138026995e-01   1.8168107917e+01   6.3092282270e-01   6.3092282270e-01
   4.5050155093e-01   4.4412779060e-01   1.8207009740e+01   5.5513916616e-01   5.5513916616e-01
   4.6200486836e-01   4.5687531126e-01   1.8315582485e+01   4.4819074751e-01   4.4819074751e-01
   4.7226398256e-01   4.6713442546e-01   1.8448421579e+01   3.3800455843e-01   3.3800455843e-01
   4.8252309677e-01   4.7739353967e-01   1.8611565954e+01   2.0668880565e-01   2.0668880565e-01
   4.9278221098e-01   4.8765265387e-01   1.8759860619e+01   8.5125134314e-02   8.5125134314e-02
   5.0487322604e-01   4.9791176808e-01   1.8887442539e+01  -2.9038238893e-02  -2.9038238893e-02
   5.1879614197e-01   5.1183468400e-01   1.8999977028e+01  -1.5075000517e-01  -1.5075000517e-01
   5.3271905789e-01   5.2575759993e-01   1.9031418332e+01  -2.2996852068e-01  -2.2996852068e-01
   5.4664197382e-01   5.3968051585e-01   1.8973678341e+01  -2.6564631949e-01  -2.6564631949e-01
   5.6137709323e-01   5.5360343178e-01   1.8779202496e+01  -2.4957858569e-01  -2.4957858569e-01
   5.7692441613e-01   5.6915075468e-01   1.8463208813e+01  -1.8292178294e-01  -1.8292178294e-01
   5.9037144755e-01   5.8469807759e-01   1.8154155981e+01  -1.0938778908e-01  -1.0938778908e-01
   6.0171818748e-01   5.9604481752e-01   1.7797573605e+01  -3.1184514274e-02  -3.1184514274e-02
   6.1256636913e-01   6.0739155745e-01   1.7431245264e+01   2.9317984954e-02   2.9317984954e-02
   6.2291599247e-01   6.1774118080e-01   1.7088760132e+01   5.4318150757e-02   5.4318150757e-02
   6.3462386577e-01   6.2809080415e-01   1.6739931795e+01   2.3744244464e-02   2.3744244464e-02
   6.4768998900e-01   6.4115692738e-01   1.6449644082e+01  -7.2895020460e-02  -7.2895020460e-02
   6.5967977702e-01   6.5422305062e-01   1.6186980953e+01  -2.0563034097e-01  -2.0563034097e-01
   6.7059322982e-01   6.6513650342e-01   1.5824601835e+01  -4.0386914496e-01  -4.0386914496e-01
   6.8283563690e-01   6.7604995621e-01   1.5337257380e+01  -6.2812433620e-01  -6.2812433620e-01
   6.9415571314e-01   6.8962131758e-01   1.4691076333e+01  -8.5669672477e-01  -8.5669672477e-01
   7.0217189071e-01   6.9869010869e-01   1.3932867546e+01  -1.0877705273e+00  -1.0877705273e+00
   7.0913994750e-01   7.0565367272e-01   1.3173098472e+01  -1.2985769520e+00  -1.2985769520e+00
   7.1799766461e-01   7.1262622228e-01   1.2354805135e+01  -1.5039575965e+00  -1.5039575965e+00
   7.2834093955e-01   7.2336910694e-01   1.1990193381e+01  -1.5523418031e+00  -1.5523418031e+00
   7.3828460478e-01   7.3331277217e-01   1.2228694786e+01  -1.3884280851e+00  -1.3884280851e+00
   7.4732936911e-01   7.4325643740e-01   1.2876487723e+01  -1.0833215136e+00  -1.0833215136e+00
   7.5549803265e-01   7.5140230082e-01   1.3667783514e+01  -7.0575342919e-01  -7.0575342919e-01
   7.6546988134e-01   7.5959376447e-01   1.4383779086e+01  -3.2794583089e-01  -3.2794583089e-01
   7.7911274902e-01   7.7134599821e-01   1.4911098946e+01   3.5861812121e-02   3.5861812121e-02
   7.9464625066e-01   7.8687949984e-01   1.5163702464e+01   3.4921690338e-01   3.4921690338e-01
   8.0935224904e-01   8.0241300147e-01   1.4867745737e+01   2.9415483112e-01   2.9415483112e-01
   8.1988120953e-01   8.1629149661e-01   1.4084574676e+01  -4.3329331488e-02  -4.3329331488e-02
   8.2693602028e-01   8.2347092244e-01   1.3260104857e+01  -3.4358966836e-01  -3.4358966836e-01
   8.3529485942e-01   8.3040111811e-01   1.2539758890e+01  -5.3412344994e-01  -5.3412344994e-01
   8.4508234204e-01   8.4018860073e-01   1.2580762939e+01  -4.0986880867e-01  -4.0986880867e-01
   8.5418127446e-01   8.4997608335e-01   1.3311349719e+01   9.0236330518e-02   9.0236330518e-02
   8.6626775915e-01   8.5838646557e-01   1.4165054949e+01   7.4854276543e-01   7.4854276543e-01
   8.7893835557e-01   8.7414905273e-01   1.4350553093e+01   1.0483200921e+00   1.0483200921e+00
   8.8851696124e-01   8.8372765840e-01   1.4128587755e+01   1.0297093165e+00   1.0297093165e+00
   8.9716631108e-01   8.9330626407e-01   1.3498258369e+01   7.8960634216e-01   7.8960634216e-01
   9.0393479312e-01   9.0102635809e-01   1.2654865487e+01   5.1795803778e-01   5.1795803778e-01
   9.1060157918e-01   9.0684322816e-01   1.1769646244e+01   3.3524092320e-01   3.3524092320e-01
   9.1857941940e-01   9.1435993020e-01   1.1097205443e+01   3.0232177221e-01   3.0232177221e-01
   9.2701839780e-01   9.2279890860e-01   1.0960235132e+01   5.1446686176e-01   5.1446686176e-01
   9.3712933926e-01   9.3123788700e-01   1.0857767524e+01   7.6391158599e-01   7.6391158599e-01
   9.4891224379e-01   9.4302079153e-01   1.0697833826e+01   1.0392037225e+00   1.0392037225e+00
   9.5868728707e-01   9.5480369606e-01   1.0054814945e+01   1.0803709747e+00   1.0803709747e+00
   9.6494533726e-01   9.6257087809e-01   9.2346018468e+00   1.0295017949e+00   1.0295017949e+00
   9.6921169486e-01   9.6731979644e-01   8.5033482409e+00   9.5574727052e-01   9.5574727052e-01
   9.7273755927e-01   9.7110359328e-01   7.7888333541e+00   8.7477016091e-01   8.7477016091e-01
   9.7584160669e-01   9.7437152527e-01   7.0795877471e+00   7.9180168322e-01   7.9180168322e-01
   9.7866995877e-01   9.7731168811e-01   6.3722154286e+00   7.0882051527e-01   7.0882051527e-01
   9.8105889797e-01   9.8002822942e-01   5.7325291846e+00   6.3445200972e-01   6.3445200972e-01
   9.8359816003e-01   9.8208956652e-01   5.0235242238e+00   5.5290919584e-01   5.5290919584e-01
   9.8645128406e-01   9.8510675355e-01   4.1879927083e+00   4.5861464767e-01   4.5861464767e-01
   9.8911922027e-01   9.8779581458e-01   3.3820098650e+00   3.6911626677e-01   3.6911626677e-01
   9.9199844357e-01   9.9044262596e-01   2.4938925516e+00   2.7175821550e-01   2.7175821550e-01
   9.9487784285e-01   9.9355426118e-01   1.5945108444e+00   1.7402464602e-01   1.7402464602e-01
   9.9810071226e-01   9.9620142452e-01   5.8666329776e-01   6.4529202660e-02   6.4529202660e-02
