# time = 1000
# FINE UNIFORM Grid points = 361
# Pressure (Pa) = 101325
#         1_posUnif              2_Rkk           3_thetaZ           4_thetaY           5_thetaX            6_xmap1            7_xmap2
  -5.5555555556e-01   5.3730015448e+00   4.6431353698e-04  -4.6431353660e-04   7.8539805557e-01   7.0175234451e-01   0.0000000000e+00
  -5.5000000000e-01   5.3472327539e+00   1.0028233825e-03  -1.0028229342e-03   7.8539766068e-01   7.0296793813e-01   0.0000000000e+00
  -5.4444444444e-01   5.3207627088e+00   1.6015405282e-03  -1.6015385072e-03   7.8539688102e-01   7.0425248923e-01   1.9229626864e-16
  -5.3888888889e-01   5.2912306019e+00   2.2356813975e-03  -2.2356758078e-03   7.8539566437e-01   7.0561819439e-01   0.0000000000e+00
  -5.3333333333e-01   5.2595382888e+00   2.9237721803e-03  -2.9237596788e-03   7.8539388927e-01   7.0708579460e-01   0.0000000000e+00
  -5.2777777778e-01   5.2296591962e+00   3.6625180990e-03  -3.6624935433e-03   7.8539145637e-01   7.0866459563e-01   0.0000000000e+00
  -5.2222222222e-01   5.2045964402e+00   4.3101799274e-03  -4.3101398913e-03   7.8538887473e-01   7.1024864129e-01   0.0000000000e+00
  -5.1666666667e-01   5.1845692263e+00   4.8621800009e-03  -4.8621225380e-03   7.8538634316e-01   7.1163041783e-01  -1.9229626864e-16
  -5.1111111111e-01   5.1684380581e+00   5.4441387162e-03  -5.4440580384e-03   7.8538334430e-01   7.1261973901e-01   0.0000000000e+00
  -5.0555555556e-01   5.1529929339e+00   6.1735190110e-03  -6.1734013811e-03   7.8537910747e-01   7.1325898682e-01   0.0000000000e+00
  -5.0000000000e-01   5.1366057896e+00   7.0093972443e-03  -7.0092250619e-03   7.8537359797e-01   7.1361296047e-01   0.0000000000e+00
  -4.9444444444e-01   5.1205447602e+00   7.7951658454e-03  -7.7949290270e-03   7.8536778180e-01   7.1371736714e-01   0.0000000000e+00
  -4.8888888889e-01   5.1067092365e+00   8.3991743078e-03  -8.3988780629e-03   7.8536289126e-01   7.1356752148e-01  -3.8459253728e-16
  -4.8333333333e-01   5.0943173437e+00   8.7797440937e-03  -8.7794057275e-03   7.8535962250e-01   7.1328024098e-01   1.9229626864e-16
  -4.7777777778e-01   5.0802034182e+00   8.9654187079e-03  -8.9650584224e-03   7.8535797510e-01   7.1294224056e-01  -1.9229626864e-16
  -4.7222222222e-01   5.0624754434e+00   8.9344614231e-03  -8.9341048592e-03   7.8535825224e-01   7.1262289508e-01   1.9229626864e-16
  -4.6666666667e-01   5.0420230030e+00   8.6473179300e-03  -8.6469946445e-03   7.8536077635e-01   7.1247997242e-01  -3.8459253728e-16
  -4.6111111111e-01   5.0205918572e+00   8.1399733552e-03  -8.1397036999e-03   7.8536503464e-01   7.1261631504e-01   0.0000000000e+00
  -4.5555555556e-01   4.9988109998e+00   7.5033549689e-03  -7.5031437616e-03   7.8537001379e-01   7.1296386058e-01  -1.9229626864e-16
  -4.5000000000e-01   4.9769547671e+00   6.8456079285e-03  -6.8454475424e-03   7.8537473262e-01   7.1344976636e-01   0.0000000000e+00
  -4.4444444444e-01   4.9559950791e+00   6.2137212820e-03  -6.2136013358e-03   7.8537885851e-01   7.1400139458e-01  -1.9229626864e-16
  -4.3888888889e-01   4.9376892753e+00   5.5927707438e-03  -5.5926832855e-03   7.8538252412e-01   7.1463103567e-01  -1.9229626864e-16
  -4.3333333333e-01   4.9220163183e+00   4.9479211777e-03  -4.9478606121e-03   7.8538592262e-01   7.1536078888e-01  -1.9229626864e-16
  -4.2777777778e-01   4.9074162276e+00   4.2214172585e-03  -4.2213796436e-03   7.8538925324e-01   7.1622065730e-01   0.0000000000e+00
  -4.2222222222e-01   4.8925425819e+00   3.4081614735e-03  -3.4081416849e-03   7.8539235567e-01   7.1730997888e-01   0.0000000000e+00
  -4.1666666667e-01   4.8759690202e+00   2.4826773363e-03  -2.4826697079e-03   7.8539508165e-01   7.1874474802e-01   0.0000000000e+00
  -4.1111111111e-01   4.8577406548e+00   1.4848745875e-03  -1.4848729609e-03   7.8539706108e-01   7.2058730396e-01  -3.8459253728e-16
  -4.0555555556e-01   4.8390061865e+00   4.6012732599e-04  -4.6012738933e-04   7.8539805750e-01   7.2275977643e-01   0.0000000000e+00
  -4.0000000000e-01   4.8211114730e+00  -5.3248666668e-04   5.3248669263e-04   7.8539802162e-01   7.2508981687e-01   1.9229626864e-16
  -3.9444444444e-01   4.8046189359e+00  -1.4007493811e-03   1.4007480308e-03   7.8539718237e-01   7.2750809944e-01   0.0000000000e+00
  -3.8888888889e-01   4.7891448346e+00  -2.1031637917e-03   2.1031591605e-03   7.8539595179e-01   7.2999331781e-01  -3.8459253728e-16
  -3.8333333333e-01   4.7737811694e+00  -2.6560392759e-03   2.6560299261e-03   7.8539463611e-01   7.3246379491e-01   1.9229626864e-16
  -3.7777777778e-01   4.7578550347e+00  -3.1027135357e-03   3.1026986020e-03   7.8539335004e-01   7.3482834566e-01  -3.8459253728e-16
  -3.7222222222e-01   4.7411687402e+00  -3.4732222628e-03   3.4732013174e-03   7.8539213184e-01   7.3706913108e-01   0.0000000000e+00
  -3.6666666667e-01   4.7229981866e+00  -3.8041087832e-03   3.8040812683e-03   7.8539092787e-01   7.3923014959e-01   1.9229626864e-16
  -3.6111111111e-01   4.7036007742e+00  -4.1305612238e-03   4.1305259832e-03   7.8538963266e-01   7.4137760441e-01   0.0000000000e+00
  -3.5555555556e-01   4.6827431869e+00  -4.4246125182e-03   4.4245692051e-03   7.8538837490e-01   7.4352638021e-01   1.9229626864e-16
  -3.5000000000e-01   4.6602810669e+00  -4.6188911515e-03   4.6188418823e-03   7.8538749649e-01   7.4569194401e-01   1.9229626864e-16
  -3.4444444444e-01   4.6374789557e+00  -4.7279252161e-03   4.7278723816e-03   7.8538698687e-01   7.4783452846e-01  -3.8459253728e-16
  -3.3888888889e-01   4.6155276997e+00  -4.7675774909e-03   4.7675233199e-03   7.8538679861e-01   7.4991319138e-01   0.0000000000e+00
  -3.3333333333e-01   4.5951516948e+00  -4.7782610018e-03   4.7782064598e-03   7.8538674765e-01   7.5196939860e-01   0.0000000000e+00
  -3.2777777778e-01   4.5769411692e+00  -4.7922079737e-03   4.7921529483e-03   7.8538668096e-01   7.5399416973e-01   1.9229626864e-16
  -3.2222222222e-01   4.5615817575e+00  -4.8785063703e-03   4.8784483248e-03   7.8538626356e-01   7.5593623616e-01   0.0000000000e+00
  -3.1666666667e-01   4.5499204039e+00  -5.0937893115e-03   5.0937232408e-03   7.8538519020e-01   7.5773840984e-01   0.0000000000e+00
  -3.1111111111e-01   4.5415321876e+00  -5.3929601329e-03   5.3928817186e-03   7.8538362155e-01   7.5940639539e-01   0.0000000000e+00
  -3.0555555556e-01   4.5356438733e+00  -5.6765885765e-03   5.6764971173e-03   7.8538205176e-01   7.6093286517e-01   1.9229626864e-16
  -3.0000000000e-01   4.5314850716e+00  -5.9070041194e-03   5.9069010718e-03   7.8538071723e-01   7.6237387638e-01  -3.8459253728e-16
  -2.9444444444e-01   4.5279566972e+00  -6.0457661861e-03   6.0456557000e-03   7.8537988798e-01   7.6374451389e-01   0.0000000000e+00
  -2.8888888889e-01   4.5244628774e+00  -6.0003440837e-03   6.0002360680e-03   7.8538016164e-01   7.6499360512e-01   1.9229626864e-16
  -2.8333333333e-01   4.5207422678e+00  -5.7329115781e-03   5.7328173776e-03   7.8538173054e-01   7.6608441463e-01  -3.8459253728e-16
  -2.7777777778e-01   4.5175798340e+00  -5.2631021170e-03   5.2630292289e-03   7.8538431350e-01   7.6706518959e-01   1.9229626864e-16
  -2.7222222222e-01   4.5149626793e+00  -4.6577596746e-03   4.6577091559e-03   7.8538731619e-01   7.6798047135e-01   1.9229626864e-16
  -2.6666666667e-01   4.5122887217e+00  -4.0223113689e-03   4.0222788447e-03   7.8539007405e-01   7.6878541497e-01   0.0000000000e+00
  -2.6111111111e-01   4.5087346449e+00  -3.3997330383e-03   3.3997134071e-03   7.8539238434e-01   7.6944426780e-01   1.9229626864e-16
  -2.5555555556e-01   4.5032735548e+00  -2.7676225390e-03   2.7676119481e-03   7.8539433359e-01   7.7001649335e-01  -3.8459253728e-16
  -2.5000000000e-01   4.4957265830e+00  -2.1368627654e-03   2.1368578792e-03   7.8539588040e-01   7.7052518314e-01  -3.8459253728e-16
  -2.4444444444e-01   4.4863123182e+00  -1.5551272891e-03   1.5551254350e-03   7.8539695423e-01   7.7095536938e-01  -3.8459253728e-16
  -2.3888888889e-01   4.4753794419e+00  -1.0585290845e-03   1.0585284852e-03   7.8539760316e-01   7.7130634917e-01   0.0000000000e+00
  -2.3333333333e-01   4.4629308626e+00  -6.9671494378e-04   6.9671476498e-04   7.8539792076e-01   7.7159261236e-01  -3.8459253728e-16
  -2.2777777778e-01   4.4489805212e+00  -5.1380447512e-04   5.1380439903e-04   7.8539803138e-01   7.7189963659e-01   0.0000000000e+00
  -2.2222222222e-01   4.4334235142e+00  -5.0633170329e-04   5.0633166827e-04   7.8539803519e-01   7.7233461683e-01   1.9229626864e-16
  -2.1666666667e-01   4.4157483158e+00  -6.4901010399e-04   6.4901005154e-04   7.8539795283e-01   7.7301526802e-01   0.0000000000e+00
  -2.1111111111e-01   4.3957286024e+00  -9.4247537860e-04   9.4247499340e-04   7.8539771933e-01   7.7399260909e-01   0.0000000000e+00
  -2.0555555556e-01   4.3734628747e+00  -1.3705497223e-03   1.3705484650e-03   7.8539722418e-01   7.7524106220e-01  -3.8459253728e-16
  -2.0000000000e-01   4.3492922518e+00  -1.8985012646e-03   1.8984978520e-03   7.8539636128e-01   7.7667884618e-01   0.0000000000e+00
  -1.9444444444e-01   4.3236421951e+00  -2.5062756158e-03   2.5062677408e-03   7.8539502268e-01   7.7824790754e-01   0.0000000000e+00
  -1.8888888889e-01   4.2970700825e+00  -3.1603564593e-03   3.1603406727e-03   7.8539316951e-01   7.7992363953e-01  -3.8459253728e-16
  -1.8333333333e-01   4.2707973715e+00  -3.8679045405e-03   3.8678756217e-03   7.8539068318e-01   7.8165560086e-01  -1.9229626864e-16
  -1.7777777778e-01   4.2460275123e+00  -4.6543327635e-03   4.6542823567e-03   7.8538733214e-01   7.8336755993e-01   1.9229626864e-16
  -1.7222222222e-01   4.2229100674e+00  -5.5230742271e-03   5.5229899915e-03   7.8538291134e-01   7.8501034077e-01   0.0000000000e+00
  -1.6666666667e-01   4.2006765880e+00  -6.4263160013e-03   6.4261833161e-03   7.8537751492e-01   7.8655126744e-01   0.0000000000e+00
  -1.6111111111e-01   4.1785945034e+00  -7.2779091941e-03   7.2777164631e-03   7.8537167985e-01   7.8794376209e-01   0.0000000000e+00
  -1.5555555556e-01   4.1565135202e+00  -8.0249205697e-03   8.0246621915e-03   7.8536596442e-01   7.8910149728e-01   0.0000000000e+00
  -1.5000000000e-01   4.1348205526e+00  -8.6790786777e-03   8.6787518216e-03   7.8536050116e-01   7.9001372798e-01   4.8074067160e-16
  -1.4444444444e-01   4.1138855261e+00  -9.2682382023e-03   9.2678401662e-03   7.8535521457e-01   7.9076068827e-01  -3.8459253728e-16
  -1.3888888889e-01   4.0935845248e+00  -9.8066349606e-03   9.8061634531e-03   7.8535007991e-01   7.9148066560e-01   0.0000000000e+00
  -1.3333333333e-01   4.0738991629e+00  -1.0355535057e-02   1.0354979859e-02   7.8534454676e-01   7.9221126287e-01   0.0000000000e+00
  -1.2777777778e-01   4.0548480562e+00  -1.0946268264e-02   1.0945612535e-02   7.8533825539e-01   7.9292992992e-01  -1.9229626864e-16
  -1.2222222222e-01   4.0364056413e+00  -1.1543854853e-02   1.1543085769e-02   7.8533153613e-01   7.9366575552e-01  -3.8459253728e-16
  -1.1666666667e-01   4.0179813422e+00  -1.2113117640e-02   1.2112228848e-02   7.8532480316e-01   7.9449634519e-01   1.9229626864e-16
  -1.1111111111e-01   3.9989785364e+00  -1.2637282994e-02   1.2636274060e-02   7.8531831727e-01   7.9545841059e-01  -1.9229626864e-16
  -1.0555555556e-01   3.9799452209e+00  -1.3083470297e-02   1.3082350563e-02   7.8531257969e-01   7.9649875577e-01   3.8459253728e-16
  -1.0000000000e-01   3.9614011463e+00  -1.3433088445e-02   1.3431876373e-02   7.8530794500e-01   7.9754402708e-01   0.0000000000e+00
  -9.4444444444e-02   3.9430115406e+00  -1.3697559230e-02   1.3696274205e-02   7.8530435767e-01   7.9862198577e-01   1.9229626864e-16
  -8.8888888889e-02   3.9244371783e+00  -1.3942696860e-02   1.3941341913e-02   7.8530097037e-01   7.9977280631e-01   0.0000000000e+00
  -8.3333333333e-02   3.9056227589e+00  -1.4189920395e-02   1.4188491608e-02   7.8529749332e-01   8.0096908388e-01   0.0000000000e+00
  -7.7777777778e-02   3.8864882443e+00  -1.4400050432e-02   1.4398558805e-02   7.8529448987e-01   8.0216515255e-01   0.0000000000e+00
  -7.2222222222e-02   3.8666916096e+00  -1.4505814996e-02   1.4504289502e-02   7.8529296150e-01   8.0336276163e-01   0.0000000000e+00
  -6.6666666667e-02   3.8462891744e+00  -1.4492206896e-02   1.4490685898e-02   7.8529315873e-01   8.0455677921e-01   0.0000000000e+00
  -6.1111111111e-02   3.8261135761e+00  -1.4388678610e-02   1.4387190149e-02   7.8529465354e-01   8.0566868382e-01   0.0000000000e+00
  -5.5555555556e-02   3.8069163200e+00  -1.4217261616e-02   1.4215824694e-02   7.8529710491e-01   8.0661770491e-01   1.9229626864e-16
  -5.0000000000e-02   3.7887891584e+00  -1.3987602334e-02   1.3986233794e-02   7.8530034336e-01   8.0739284510e-01   0.0000000000e+00
  -4.4444444444e-02   3.7714518308e+00  -1.3706671353e-02   1.3705384705e-02   7.8530423282e-01   8.0803320049e-01   0.0000000000e+00
  -3.8888888889e-02   3.7542758090e+00  -1.3403060877e-02   1.3401856917e-02   7.8530834776e-01   8.0864071991e-01   0.0000000000e+00
  -3.3333333333e-02   3.7369869680e+00  -1.3106806425e-02   1.3105680755e-02   7.8531227411e-01   8.0925823360e-01   0.0000000000e+00
  -2.7777777778e-02   3.7198020391e+00  -1.2800489589e-02   1.2799441103e-02   7.8531624158e-01   8.0984835285e-01  -1.9229626864e-16
  -2.2222222222e-02   3.7032544838e+00  -1.2458614105e-02   1.2457647315e-02   7.8532055892e-01   8.1034927444e-01   1.9229626864e-16
  -1.6666666667e-02   3.6874878533e+00  -1.2088771329e-02   1.2087888151e-02   7.8532509783e-01   8.1073209524e-01  -3.8459253728e-16
  -1.1111111111e-02   3.6724693674e+00  -1.1704851871e-02   1.1704050235e-02   7.8532966484e-01   8.1099638108e-01   1.9229626864e-16
  -5.5555555556e-03   3.6579691984e+00  -1.1276302133e-02   1.1275585361e-02   7.8533458864e-01   8.1117522491e-01   1.9229626864e-16
   0.0000000000e+00   3.6436962476e+00  -1.0770375106e-02   1.0769750255e-02   7.8534016516e-01   8.1130064922e-01   1.9229626864e-16
   5.5555555556e-03   3.6298835353e+00  -1.0194388846e-02   1.0193859168e-02   7.8534620248e-01   8.1136258612e-01   0.0000000000e+00
   1.1111111111e-02   3.6169325372e+00  -9.5702755722e-03   9.5698373417e-03   7.8535236975e-01   8.1132212415e-01  -3.8459253728e-16
   1.6666666667e-02   3.6054476865e+00  -8.9292909345e-03   8.9289349891e-03   7.8535829842e-01   8.1114839497e-01   0.0000000000e+00
   2.2222222222e-02   3.5959143278e+00  -8.3045058749e-03   8.3042195329e-03   7.8536368175e-01   8.1083103486e-01  -3.8459253728e-16
   2.7777777778e-02   3.5885432910e+00  -7.7117885869e-03   7.7115592816e-03   7.8536842821e-01   8.1038950908e-01   0.0000000000e+00
   3.3333333333e-02   3.5834559264e+00  -7.1386470687e-03   7.1384651854e-03   7.8537268379e-01   8.0983945148e-01   1.9229626864e-16
