# time = 1000.0
# FINE UNIFORM Grid points = 361
# Pressure (Pa) = 101325
#         1_posUnif        2_uvel_mean        3_uvel_rmsf
 -8.0555555556E-01   1.3522558656E+01   1.9768235740E+00
 -8.0000000000E-01   1.3608216436E+01   1.9761024472E+00
 -7.9444444444E-01   1.3691398865E+01   1.9749752945E+00
 -7.8888888889E-01   1.3772150288E+01   1.9736550201E+00
 -7.8333333333E-01   1.3850620920E+01   1.9721871737E+00
 -7.7777777778E-01   1.3926925766E+01   1.9704782562E+00
 -7.7222222222E-01   1.4001169235E+01   1.9685866429E+00
 -7.6666666667E-01   1.4073405425E+01   1.9666574166E+00
 -7.6111111111E-01   1.4143751156E+01   1.9648242492E+00
 -7.5555555556E-01   1.4212322929E+01   1.9632097062E+00
 -7.5000000000E-01   1.4279182112E+01   1.9620374996E+00
 -7.4444444444E-01   1.4344444216E+01   1.9613231416E+00
 -7.3888888889E-01   1.4408193390E+01   1.9610289552E+00
 -7.3333333333E-01   1.4470520545E+01   1.9610227400E+00
 -7.2777777778E-01   1.4531566528E+01   1.9610959481E+00
 -7.2222222222E-01   1.4591452196E+01   1.9611130673E+00
 -7.1666666667E-01   1.4650238841E+01   1.9610084953E+00
 -7.1111111111E-01   1.4708086891E+01   1.9606071563E+00
 -7.0555555556E-01   1.4765151329E+01   1.9598176229E+00
 -7.0000000000E-01   1.4821512808E+01   1.9586702263E+00
 -6.9444444444E-01   1.4877254451E+01   1.9572494714E+00
 -6.8888888889E-01   1.4932415278E+01   1.9557312194E+00
 -6.8333333333E-01   1.4987001352E+01   1.9543410207E+00
 -6.7777777778E-01   1.5041029001E+01   1.9531720634E+00
 -6.7222222222E-01   1.5094482227E+01   1.9524097179E+00
 -6.6666666667E-01   1.5147364259E+01   1.9520249963E+00
 -6.6111111111E-01   1.5199744682E+01   1.9517415028E+00
 -6.5555555556E-01   1.5251736970E+01   1.9513275069E+00
 -6.5000000000E-01   1.5303410058E+01   1.9506413659E+00
 -6.4444444444E-01   1.5354826259E+01   1.9496184270E+00
 -6.3888888889E-01   1.5406011711E+01   1.9482343518E+00
 -6.3333333333E-01   1.5456987707E+01   1.9465888670E+00
 -6.2777777778E-01   1.5507797488E+01   1.9448114459E+00
 -6.2222222222E-01   1.5558508687E+01   1.9429169990E+00
 -6.1666666667E-01   1.5609146459E+01   1.9408689474E+00
 -6.1111111111E-01   1.5659723737E+01   1.9386698616E+00
 -6.0555555556E-01   1.5710293789E+01   1.9362598898E+00
 -6.0000000000E-01   1.5760903863E+01   1.9334957431E+00
 -5.9444444444E-01   1.5811581107E+01   1.9303544107E+00
 -5.8888888889E-01   1.5862305766E+01   1.9269538458E+00
 -5.8333333333E-01   1.5913094291E+01   1.9232993925E+00
 -5.7777777778E-01   1.5963947985E+01   1.9192904096E+00
 -5.7222222222E-01   1.6014909691E+01   1.9147907059E+00
 -5.6666666667E-01   1.6065974739E+01   1.9097305692E+00
 -5.6111111111E-01   1.6117194675E+01   1.9040066207E+00
 -5.5555555556E-01   1.6168553973E+01   1.8976796185E+00
 -5.5000000000E-01   1.6220019419E+01   1.8908498936E+00
 -5.4444444444E-01   1.6271532756E+01   1.8836076484E+00
 -5.3888888889E-01   1.6323036807E+01   1.8760774773E+00
 -5.3333333333E-01   1.6374498610E+01   1.8684298102E+00
 -5.2777777778E-01   1.6425859459E+01   1.8608095877E+00
 -5.2222222222E-01   1.6477069082E+01   1.8533198031E+00
 -5.1666666667E-01   1.6528062987E+01   1.8460857510E+00
 -5.1111111111E-01   1.6578806194E+01   1.8390906606E+00
 -5.0555555556E-01   1.6629300130E+01   1.8322625888E+00
 -5.0000000000E-01   1.6679531154E+01   1.8256146148E+00
 -4.9444444444E-01   1.6729478422E+01   1.8191572457E+00
 -4.8888888889E-01   1.6779150478E+01   1.8127800036E+00
 -4.8333333333E-01   1.6828524792E+01   1.8065458089E+00
 -4.7777777778E-01   1.6877600556E+01   1.8004784612E+00
 -4.7222222222E-01   1.6926339083E+01   1.7946767363E+00
 -4.6666666667E-01   1.6974722456E+01   1.7891658800E+00
 -4.6111111111E-01   1.7022768941E+01   1.7838937208E+00
 -4.5555555556E-01   1.7070472885E+01   1.7787867748E+00
 -4.5000000000E-01   1.7117854507E+01   1.7738299743E+00
 -4.4444444444E-01   1.7164911927E+01   1.7690140418E+00
 -4.3888888889E-01   1.7211663518E+01   1.7643147465E+00
 -4.3333333333E-01   1.7258126684E+01   1.7596716558E+00
 -4.2777777778E-01   1.7304284771E+01   1.7551405735E+00
 -4.2222222222E-01   1.7350159204E+01   1.7507703545E+00
 -4.1666666667E-01   1.7395750662E+01   1.7465424180E+00
 -4.1111111111E-01   1.7441092059E+01   1.7423405793E+00
 -4.0555555556E-01   1.7486164291E+01   1.7381541797E+00
 -4.0000000000E-01   1.7530950111E+01   1.7340448299E+00
 -3.9444444444E-01   1.7575458662E+01   1.7300435704E+00
 -3.8888888889E-01   1.7619717881E+01   1.7260935876E+00
 -3.8333333333E-01   1.7663718254E+01   1.7222001843E+00
 -3.7777777778E-01   1.7707469339E+01   1.7183546794E+00
 -3.7222222222E-01   1.7750981674E+01   1.7145906042E+00
 -3.6666666667E-01   1.7794277904E+01   1.7108825096E+00
 -3.6111111111E-01   1.7837379113E+01   1.7072789334E+00
 -3.5555555556E-01   1.7880248106E+01   1.7038628344E+00
 -3.5000000000E-01   1.7922869141E+01   1.7006580350E+00
 -3.4444444444E-01   1.7965243387E+01   1.6976189893E+00
 -3.3888888889E-01   1.8007387948E+01   1.6947127015E+00
 -3.3333333333E-01   1.8049306733E+01   1.6919430108E+00
 -3.2777777778E-01   1.8090988915E+01   1.6893199729E+00
 -3.2222222222E-01   1.8132428717E+01   1.6868216993E+00
 -3.1666666667E-01   1.8173647247E+01   1.6844085066E+00
 -3.1111111111E-01   1.8214659242E+01   1.6820231558E+00
 -3.0555555556E-01   1.8255505522E+01   1.6795862971E+00
 -3.0000000000E-01   1.8296200246E+01   1.6770661287E+00
 -2.9444444444E-01   1.8336753288E+01   1.6744311052E+00
 -2.8888888889E-01   1.8377168177E+01   1.6716447036E+00
 -2.8333333333E-01   1.8417450454E+01   1.6687015577E+00
 -2.7777777778E-01   1.8457609029E+01   1.6656415067E+00
 -2.7222222222E-01   1.8497595370E+01   1.6625230645E+00
 -2.6666666667E-01   1.8537357738E+01   1.6594022378E+00
 -2.6111111111E-01   1.8576885406E+01   1.6562752566E+00
 -2.5555555556E-01   1.8616174340E+01   1.6530923318E+00
 -2.5000000000E-01   1.8655200163E+01   1.6498470967E+00
 -2.4444444444E-01   1.8693926600E+01   1.6465890635E+00
 -2.3888888889E-01   1.8732336417E+01   1.6433234328E+00
 -2.3333333333E-01   1.8770400868E+01   1.6400786671E+00
 -2.2777777778E-01   1.8808087381E+01   1.6368603221E+00
 -2.2222222222E-01   1.8845361770E+01   1.6336332192E+00
 -2.1666666667E-01   1.8882196777E+01   1.6303875673E+00
 -2.1111111111E-01   1.8918571628E+01   1.6271193420E+00
 -2.0555555556E-01   1.8954466905E+01   1.6238246291E+00
 -2.0000000000E-01   1.8989864904E+01   1.6205065369E+00
 -1.9444444444E-01   1.9024755659E+01   1.6171292739E+00
 -1.8888888889E-01   1.9059103306E+01   1.6137010832E+00
 -1.8333333333E-01   1.9092893767E+01   1.6102416589E+00
 -1.7777777778E-01   1.9126093498E+01   1.6067698423E+00
 -1.7222222222E-01   1.9158660566E+01   1.6032949782E+00
 -1.6666666667E-01   1.9190569088E+01   1.5998200515E+00
 -1.6111111111E-01   1.9221782363E+01   1.5963633494E+00
 -1.5555555556E-01   1.9252264638E+01   1.5929639417E+00
 -1.5000000000E-01   1.9281967427E+01   1.5896319626E+00
 -1.4444444444E-01   1.9310866587E+01   1.5863453860E+00
 -1.3888888889E-01   1.9338935591E+01   1.5830937304E+00
 -1.3333333333E-01   1.9366147802E+01   1.5798574612E+00
 -1.2777777778E-01   1.9392466257E+01   1.5766485266E+00
 -1.2222222222E-01   1.9417874689E+01   1.5734691181E+00
 -1.1666666667E-01   1.9442353799E+01   1.5703490914E+00
 -1.1111111111E-01   1.9465890846E+01   1.5672712516E+00
 -1.0555555556E-01   1.9488457201E+01   1.5642283709E+00
 -1.0000000000E-01   1.9510015017E+01   1.5612586965E+00
 -9.4444444444E-02   1.9530541947E+01   1.5583771866E+00
 -8.8888888889E-02   1.9550011211E+01   1.5556067399E+00
 -8.3333333333E-02   1.9568408355E+01   1.5529416799E+00
 -7.7777777778E-02   1.9585707087E+01   1.5503846979E+00
 -7.2222222222E-02   1.9601879846E+01   1.5479567006E+00
 -6.6666666667E-02   1.9616907110E+01   1.5456755177E+00
 -6.1111111111E-02   1.9630774436E+01   1.5435604700E+00
 -5.5555555556E-02   1.9643477392E+01   1.5416078592E+00
 -5.0000000000E-02   1.9655003006E+01   1.5398322611E+00
 -4.4444444444E-02   1.9665341209E+01   1.5382373182E+00
 -3.8888888889E-02   1.9674476617E+01   1.5368337840E+00
 -3.3333333333E-02   1.9682406145E+01   1.5356112188E+00
 -2.7777777778E-02   1.9689123466E+01   1.5345714718E+00
 -2.2222222222E-02   1.9694626511E+01   1.5337181135E+00
 -1.6666666667E-02   1.9698912655E+01   1.5330478122E+00
 -1.1111111111E-02   1.9701977101E+01   1.5325667608E+00
 -5.5555555556E-03   1.9703817942E+01   1.5322717070E+00
  0.0000000000E+00   1.9704435881E+01   1.5321666756E+00
  5.5555555556E-03   1.9703817942E+01   1.5322717070E+00
  1.1111111111E-02   1.9701977101E+01   1.5325667608E+00
  1.6666666667E-02   1.9698912655E+01   1.5330478122E+00
  2.2222222222E-02   1.9694626511E+01   1.5337181135E+00
  2.7777777778E-02   1.9689123466E+01   1.5345714718E+00
  3.3333333333E-02   1.9682406145E+01   1.5356112188E+00
  3.8888888889E-02   1.9674476617E+01   1.5368337840E+00
  4.4444444444E-02   1.9665341209E+01   1.5382373182E+00
  5.0000000000E-02   1.9655003006E+01   1.5398322611E+00
  5.5555555556E-02   1.9643477392E+01   1.5416078592E+00
  6.1111111111E-02   1.9630774436E+01   1.5435604700E+00
  6.6666666667E-02   1.9616907110E+01   1.5456755177E+00
  7.2222222222E-02   1.9601879846E+01   1.5479567006E+00
  7.7777777778E-02   1.9585707087E+01   1.5503846979E+00
  8.3333333333E-02   1.9568408355E+01   1.5529416799E+00
  8.8888888889E-02   1.9550011211E+01   1.5556067399E+00
  9.4444444444E-02   1.9530541947E+01   1.5583771866E+00
  1.0000000000E-01   1.9510015017E+01   1.5612586965E+00
  1.0555555556E-01   1.9488457201E+01   1.5642283709E+00
  1.1111111111E-01   1.9465890846E+01   1.5672712516E+00
  1.1666666667E-01   1.9442353799E+01   1.5703490914E+00
  1.2222222222E-01   1.9417874689E+01   1.5734691181E+00
  1.2777777778E-01   1.9392466257E+01   1.5766485266E+00
  1.3333333333E-01   1.9366147802E+01   1.5798574612E+00
  1.3888888889E-01   1.9338935591E+01   1.5830937304E+00
  1.4444444444E-01   1.9310866587E+01   1.5863453860E+00
  1.5000000000E-01   1.9281967427E+01   1.5896319626E+00
  1.5555555556E-01   1.9252264638E+01   1.5929639417E+00
  1.6111111111E-01   1.9221782363E+01   1.5963633494E+00
  1.6666666667E-01   1.9190569088E+01   1.5998200515E+00
  1.7222222222E-01   1.9158660566E+01   1.6032949782E+00
  1.7777777778E-01   1.9126093498E+01   1.6067698423E+00
  1.8333333333E-01   1.9092893767E+01   1.6102416589E+00
  1.8888888889E-01   1.9059103306E+01   1.6137010832E+00
  1.9444444444E-01   1.9024755659E+01   1.6171292739E+00
  2.0000000000E-01   1.8989864904E+01   1.6205065369E+00
  2.0555555556E-01   1.8954466905E+01   1.6238246291E+00
  2.1111111111E-01   1.8918571628E+01   1.6271193420E+00
  2.1666666667E-01   1.8882196777E+01   1.6303875673E+00
  2.2222222222E-01   1.8845361770E+01   1.6336332192E+00
  2.2777777778E-01   1.8808087381E+01   1.6368603221E+00
  2.3333333333E-01   1.8770400868E+01   1.6400786671E+00
  2.3888888889E-01   1.8732336417E+01   1.6433234328E+00
  2.4444444444E-01   1.8693926600E+01   1.6465890635E+00
  2.5000000000E-01   1.8655200163E+01   1.6498470967E+00
  2.5555555556E-01   1.8616174340E+01   1.6530923318E+00
  2.6111111111E-01   1.8576885406E+01   1.6562752566E+00
  2.6666666667E-01   1.8537357738E+01   1.6594022378E+00
  2.7222222222E-01   1.8497595370E+01   1.6625230645E+00
  2.7777777778E-01   1.8457609029E+01   1.6656415067E+00
  2.8333333333E-01   1.8417450454E+01   1.6687015577E+00
  2.8888888889E-01   1.8377168177E+01   1.6716447036E+00
  2.9444444444E-01   1.8336753288E+01   1.6744311052E+00
  3.0000000000E-01   1.8296200246E+01   1.6770661287E+00
  3.0555555556E-01   1.8255505522E+01   1.6795862971E+00
  3.1111111111E-01   1.8214659242E+01   1.6820231558E+00
  3.1666666667E-01   1.8173647247E+01   1.6844085066E+00
  3.2222222222E-01   1.8132428717E+01   1.6868216993E+00
  3.2777777778E-01   1.8090988915E+01   1.6893199729E+00
  3.3333333333E-01   1.8049306733E+01   1.6919430108E+00
  3.3888888889E-01   1.8007387948E+01   1.6947127015E+00
  3.4444444444E-01   1.7965243387E+01   1.6976189893E+00
  3.5000000000E-01   1.7922869141E+01   1.7006580350E+00
  3.5555555556E-01   1.7880248106E+01   1.7038628344E+00
  3.6111111111E-01   1.7837379113E+01   1.7072789334E+00
  3.6666666667E-01   1.7794277904E+01   1.7108825096E+00
  3.7222222222E-01   1.7750981674E+01   1.7145906042E+00
  3.7777777778E-01   1.7707469339E+01   1.7183546794E+00
  3.8333333333E-01   1.7663718254E+01   1.7222001843E+00
  3.8888888889E-01   1.7619717881E+01   1.7260935876E+00
  3.9444444444E-01   1.7575458662E+01   1.7300435704E+00
  4.0000000000E-01   1.7530950111E+01   1.7340448299E+00
  4.0555555556E-01   1.7486164291E+01   1.7381541797E+00
  4.1111111111E-01   1.7441092059E+01   1.7423405793E+00
  4.1666666667E-01   1.7395750662E+01   1.7465424180E+00
  4.2222222222E-01   1.7350159204E+01   1.7507703545E+00
  4.2777777778E-01   1.7304284771E+01   1.7551405735E+00
  4.3333333333E-01   1.7258126684E+01   1.7596716558E+00
  4.3888888889E-01   1.7211663518E+01   1.7643147465E+00
  4.4444444444E-01   1.7164911927E+01   1.7690140418E+00
  4.5000000000E-01   1.7117854507E+01   1.7738299743E+00
  4.5555555556E-01   1.7070472885E+01   1.7787867748E+00
  4.6111111111E-01   1.7022768941E+01   1.7838937208E+00
  4.6666666667E-01   1.6974722456E+01   1.7891658800E+00
  4.7222222222E-01   1.6926339083E+01   1.7946767363E+00
  4.7777777778E-01   1.6877600556E+01   1.8004784612E+00
  4.8333333333E-01   1.6828524792E+01   1.8065458089E+00
  4.8888888889E-01   1.6779150478E+01   1.8127800036E+00
  4.9444444444E-01   1.6729478422E+01   1.8191572457E+00
  5.0000000000E-01   1.6679531154E+01   1.8256146148E+00
  5.0555555556E-01   1.6629300130E+01   1.8322625888E+00
  5.1111111111E-01   1.6578806194E+01   1.8390906606E+00
  5.1666666667E-01   1.6528062987E+01   1.8460857510E+00
  5.2222222222E-01   1.6477069082E+01   1.8533198031E+00
  5.2777777778E-01   1.6425859459E+01   1.8608095877E+00
  5.3333333333E-01   1.6374498610E+01   1.8684298102E+00
  5.3888888889E-01   1.6323036807E+01   1.8760774773E+00
  5.4444444444E-01   1.6271532756E+01   1.8836076484E+00
  5.5000000000E-01   1.6220019419E+01   1.8908498936E+00
  5.5555555556E-01   1.6168553973E+01   1.8976796185E+00
  5.6111111111E-01   1.6117194675E+01   1.9040066207E+00
  5.6666666667E-01   1.6065974739E+01   1.9097305692E+00
  5.7222222222E-01   1.6014909691E+01   1.9147907059E+00
  5.7777777778E-01   1.5963947985E+01   1.9192904096E+00
  5.8333333333E-01   1.5913094291E+01   1.9232993925E+00
  5.8888888889E-01   1.5862305766E+01   1.9269538458E+00
  5.9444444444E-01   1.5811581107E+01   1.9303544107E+00
  6.0000000000E-01   1.5760903863E+01   1.9334957431E+00
  6.0555555556E-01   1.5710293789E+01   1.9362598898E+00
  6.1111111111E-01   1.5659723737E+01   1.9386698616E+00
  6.1666666667E-01   1.5609146459E+01   1.9408689474E+00
  6.2222222222E-01   1.5558508687E+01   1.9429169990E+00
  6.2777777778E-01   1.5507797488E+01   1.9448114459E+00
  6.3333333333E-01   1.5456987707E+01   1.9465888670E+00
  6.3888888889E-01   1.5406011711E+01   1.9482343518E+00
  6.4444444444E-01   1.5354826259E+01   1.9496184270E+00
  6.5000000000E-01   1.5303410058E+01   1.9506413659E+00
  6.5555555556E-01   1.5251736970E+01   1.9513275069E+00
  6.6111111111E-01   1.5199744682E+01   1.9517415028E+00
  6.6666666667E-01   1.5147364259E+01   1.9520249963E+00
  6.7222222222E-01   1.5094482227E+01   1.9524097179E+00
  6.7777777778E-01   1.5041029001E+01   1.9531720634E+00
  6.8333333333E-01   1.4987001352E+01   1.9543410207E+00
  6.8888888889E-01   1.4932415278E+01   1.9557312194E+00
  6.9444444444E-01   1.4877254451E+01   1.9572494714E+00
  7.0000000000E-01   1.4821512808E+01   1.9586702263E+00
  7.0555555556E-01   1.4765151329E+01   1.9598176229E+00
  7.1111111111E-01   1.4708086891E+01   1.9606071563E+00
  7.1666666667E-01   1.4650238841E+01   1.9610084953E+00
  7.2222222222E-01   1.4591452196E+01   1.9611130673E+00
  7.2777777778E-01   1.4531566528E+01   1.9610959481E+00
  7.3333333333E-01   1.4470520545E+01   1.9610227400E+00
  7.3888888889E-01   1.4408193390E+01   1.9610289552E+00
  7.4444444444E-01   1.4344444216E+01   1.9613231416E+00
  7.5000000000E-01   1.4279182112E+01   1.9620374996E+00
  7.5555555556E-01   1.4212322929E+01   1.9632097062E+00
  7.6111111111E-01   1.4143751156E+01   1.9648242492E+00
  7.6666666667E-01   1.4073405425E+01   1.9666574166E+00
  7.7222222222E-01   1.4001169235E+01   1.9685866429E+00
  7.7777777778E-01   1.3926925766E+01   1.9704782562E+00
  7.8333333333E-01   1.3850620920E+01   1.9721871737E+00
  7.8888888889E-01   1.3772150288E+01   1.9736550201E+00
  7.9444444444E-01   1.3691398865E+01   1.9749752945E+00
  8.0000000000E-01   1.3608216436E+01   1.9761024472E+00
  8.0555555556E-01   1.3522558656E+01   1.9768235740E+00
  8.1111111111E-01   1.3434312460E+01   1.9771867065E+00
  8.1666666667E-01   1.3343336799E+01   1.9770235775E+00
  8.2222222222E-01   1.3249519841E+01   1.9761197699E+00
  8.2777777778E-01   1.3152770728E+01   1.9743431839E+00
  8.3333333333E-01   1.3052961928E+01   1.9714446638E+00
  8.3888888889E-01   1.2949818084E+01   1.9670109359E+00
  8.4444444444E-01   1.2843080770E+01   1.9604241554E+00
  8.5000000000E-01   1.2732327948E+01   1.9516069431E+00
  8.5555555556E-01   1.2617057646E+01   1.9403338161E+00
  8.6111111111E-01   1.2496596956E+01   1.9263716124E+00
  8.6666666667E-01   1.2370014649E+01   1.9093236955E+00
  8.7222222222E-01   1.2236099684E+01   1.8887710066E+00
  8.7777777778E-01   1.2093282042E+01   1.8645941896E+00
  8.8333333333E-01   1.1939554081E+01   1.8367715272E+00
  8.8888888889E-01   1.1772449790E+01   1.8057389225E+00
  8.9444444444E-01   1.1588715020E+01   1.7724269349E+00
  9.0000000000E-01   1.1384541788E+01   1.7388251270E+00
  9.0555555556E-01   1.1155527272E+01   1.7076396230E+00
  9.1111111111E-01   1.0896666882E+01   1.6817141789E+00
  9.1666666667E-01   1.0602744977E+01   1.6636419199E+00
  9.2222222222E-01   1.0268388465E+01   1.6548171923E+00
  9.2777777778E-01   9.8884918318E+00   1.6543718684E+00
  9.3333333333E-01   9.4581342801E+00   1.6588454192E+00
  9.3888888889E-01   8.9728731955E+00   1.6625329288E+00
  9.4444444444E-01   8.4289599891E+00   1.6580602046E+00
  9.5000000000E-01   7.8234581426E+00   1.6368475427E+00
  9.5555555556E-01   7.1547264693E+00   1.5902184620E+00
  9.6111111111E-01   6.4227177835E+00   1.5101765001E+00
  9.6666666667E-01   5.6296665579E+00   1.3906483492E+00
  9.7222222222E-01   4.7804066545E+00   1.2290406994E+00
  9.7777777778E-01   3.8824063045E+00   1.0273142256E+00
  9.8333333333E-01   2.9446717002E+00   7.9225612570E-01
  9.8888888889E-01   1.9787611557E+00   5.3470233059E-01
  9.9444444444E-01   9.9556013654E-01   2.6871172374E-01
  1.0000000000E+00   0.0000000000E+00   0.0000000000E+00
