# time = 1000.0
#         1_posUnif        2_uvel_mean        3_uvel_rmsf   4_uvel_rhsfRatio        5_vvel_mean        6_vvel_rmsf   7_vvel_rhsfRatio        8_wvel_mean        9_wvel_rmsf  10_wvel_rhsfRatio             11_Rxx             12_Ryy             13_Rzz             14_Rxy             15_Rxz             16_Ryz
 -9.2222222222E-01   1.0268388465E+01   1.6548171923E+00   0.0000000000E+00  -1.1956038023E-04   7.2632947020E-01   0.0000000000E+00  -1.1956038023E-04   7.2632947020E-01   0.0000000000E+00   2.7385867329E+00   5.2760512785E-01   5.2760512785E-01   3.1950984648E-03   3.1950984648E-03   5.2760512785E-01
 -9.1666666667E-01   1.0602744977E+01   1.6636419199E+00   0.0000000000E+00  -2.5114664643E-04   7.2223567492E-01   0.0000000000E+00  -2.5114664643E-04   7.2223567492E-01   0.0000000000E+00   2.7678791373E+00   5.2167668255E-01   5.2167668255E-01   3.0196861759E-03   3.0196861759E-03   5.2167668255E-01
 -9.1111111111E-01   1.0896666882E+01   1.6817141789E+00   0.0000000000E+00  -3.8360927948E-04   7.1637589571E-01   0.0000000000E+00  -3.8360927948E-04   7.1637589571E-01   0.0000000000E+00   2.8283525229E+00   5.1325129432E-01   5.1325129432E-01   2.7618725739E-03   2.7618725739E-03   5.1325129432E-01
 -9.0555555556E-01   1.1155527272E+01   1.7076396230E+00   0.0000000000E+00  -5.2157386862E-04   7.0975770252E-01   0.0000000000E+00  -5.2157386862E-04   7.0975770252E-01   0.0000000000E+00   2.9162388400E+00   5.0381960471E-01   5.0381960471E-01   2.5285584162E-03   2.5285584162E-03   5.0381960471E-01
 -9.0000000000E-01   1.1384541788E+01   1.7388251270E+00   0.0000000000E+00  -6.7497149950E-04   7.0294382631E-01   0.0000000000E+00  -6.7497149950E-04   7.0294382631E-01   0.0000000000E+00   3.0237284570E+00   4.9420044326E-01   4.9420044326E-01   2.4868708586E-03   2.4868708586E-03   4.9420044326E-01
 -8.9444444444E-01   1.1588715020E+01   1.7724269349E+00   0.0000000000E+00  -8.2504684620E-04   6.9617646067E-01   0.0000000000E+00  -8.2504684620E-04   6.9617646067E-01   0.0000000000E+00   3.1417211175E+00   4.8473823237E-01   4.8473823237E-01   2.5550473810E-03   2.5550473810E-03   4.8473823237E-01
 -8.8888888889E-01   1.1772449790E+01   1.8057389225E+00   0.0000000000E+00  -9.8006944687E-04   6.8956436030E-01   0.0000000000E+00  -9.8006944687E-04   6.8956436030E-01   0.0000000000E+00   3.2609382890E+00   4.7558101905E-01   4.7558101905E-01   2.5709594939E-03   2.5709594939E-03   4.7558101905E-01
 -8.8333333333E-01   1.1939554081E+01   1.8367715272E+00   0.0000000000E+00  -1.1322468477E-03   6.8320071346E-01   0.0000000000E+00  -1.1322468477E-03   6.8320071346E-01   0.0000000000E+00   3.3740214497E+00   4.6684961391E-01   4.6684961391E-01   2.4219295030E-03   2.4219295030E-03   4.6684961391E-01
 -8.7777777778E-01   1.2093282042E+01   1.8645941896E+00   0.0000000000E+00  -1.2650954904E-03   6.7719814486E-01   0.0000000000E+00  -1.2650954904E-03   6.7719814486E-01   0.0000000000E+00   3.4770614708E+00   4.5868627648E-01   4.5868627648E-01   2.0973993438E-03   2.0973993438E-03   4.5868627648E-01
 -8.7222222222E-01   1.2236099684E+01   1.8887710066E+00   0.0000000000E+00  -1.3652366040E-03   6.7157013486E-01   0.0000000000E+00  -1.3652366040E-03   6.7157013486E-01   0.0000000000E+00   3.5678646640E+00   4.5109624027E-01   4.5109624027E-01   1.5652208487E-03   1.5652208487E-03   4.5109624027E-01
