# time = 1000
# Grid points = 1757
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_uvel             4_vvel             5_wvel
  -9.8058025676e-01  -9.8111199369e-01   7.7051479834e+00   8.9908301553e-01   8.9908301553e-01
  -9.7947412737e-01  -9.8004851983e-01   8.0893947627e+00   9.6286208722e-01   9.6286208722e-01
  -9.7832534243e-01  -9.7889973490e-01   8.4711227589e+00   1.0276780954e+00   1.0276780954e+00
  -9.7710444800e-01  -9.7775094996e-01   8.8571407981e+00   1.0943434155e+00   1.0943434155e+00
  -9.7581144407e-01  -9.7645794604e-01   9.2388383667e+00   1.1609980478e+00   1.1609980478e+00
  -9.7439725896e-01  -9.7516494211e-01   9.6236080911e+00   1.2282559075e+00   1.2282559075e+00
  -9.7286189267e-01  -9.7362957582e-01   1.0001793501e+01   1.2933484765e+00   1.2933484765e+00
  -9.7160566820e-01  -9.7209420952e-01   1.0289040052e+01   1.3408468840e+00   1.3408468840e+00
  -9.7062858556e-01  -9.7111712688e-01   1.0499326683e+01   1.3740792401e+00   1.3740792401e+00
  -9.6965150291e-01  -9.7014004424e-01   1.0691152209e+01   1.4023650159e+00   1.4023650159e+00
  -9.6867442027e-01  -9.6916296159e-01   1.0864864710e+01   1.4254041460e+00   1.4254041460e+00
  -9.6748308403e-01  -9.6818587895e-01   1.1056898656e+01   1.4470442265e+00   1.4470442265e+00
  -9.6607749420e-01  -9.6678028912e-01   1.1237227842e+01   1.4597986777e+00   1.4597986777e+00
  -9.6467190437e-01  -9.6537469929e-01   1.1383698173e+01   1.4607349412e+00   1.4607349412e+00
  -9.6326631454e-01  -9.6396910945e-01   1.1497476627e+01   1.4493670457e+00   1.4493670457e+00
  -9.6186072470e-01  -9.6256351962e-01   1.1582218666e+01   1.4252365892e+00   1.4252365892e+00
  -9.6045513487e-01  -9.6115792979e-01   1.1635927065e+01   1.3911641689e+00   1.3911641689e+00
  -9.5904954504e-01  -9.5975233996e-01   1.1660128524e+01   1.3472515522e+00   1.3472515522e+00
  -9.5764395521e-01  -9.5834675012e-01   1.1657815383e+01   1.2920246535e+00   1.2920246535e+00
  -9.5629793650e-01  -9.5694116029e-01   1.1631941334e+01   1.2291680334e+00   1.2291680334e+00
  -9.5501148893e-01  -9.5565471272e-01   1.1582398438e+01   1.1545000737e+00   1.1545000737e+00
  -9.5372504136e-01  -9.5436826515e-01   1.1517511217e+01   1.0778509026e+00   1.0778509026e+00
  -9.5243859379e-01  -9.5308181758e-01   1.1434613555e+01   9.9367538415e-01   9.9367538415e-01
  -9.5115214622e-01  -9.5179537001e-01   1.1334375147e+01   9.0124904162e-01   9.0124904162e-01
  -9.4986569865e-01  -9.5050892244e-01   1.1224148770e+01   8.0633897757e-01   8.0633897757e-01
  -9.4857925108e-01  -9.4922247487e-01   1.1103545600e+01   7.0776383814e-01   7.0776383814e-01
  -9.4729280351e-01  -9.4793602729e-01   1.0967329749e+01   6.0039807705e-01   6.0039807705e-01
  -9.4616862622e-01  -9.4664957972e-01   1.0841387511e+01   5.0315195570e-01   5.0315195570e-01
  -9.4520671922e-01  -9.4568767272e-01   1.0733556017e+01   4.2052327991e-01   4.2052327991e-01
  -9.4424481221e-01  -9.4472576572e-01   1.0627978314e+01   3.3960538362e-01   3.3960538362e-01
  -9.4328290521e-01  -9.4376385871e-01   1.0524861145e+01   2.5987597628e-01   2.5987597628e-01
  -9.4232099821e-01  -9.4280195171e-01   1.0424941171e+01   1.8122428759e-01   1.8122428759e-01
  -9.4135909120e-01  -9.4184004471e-01   1.0330168709e+01   1.0454009242e-01   1.0454009242e-01
  -9.4039718420e-01  -9.4087813770e-01   1.0244215918e+01   3.2120498057e-02   3.2120498057e-02
  -9.3943527720e-01  -9.3991623070e-01   1.0169849267e+01  -3.4621704080e-02  -3.4621704080e-02
  -9.3815528257e-01  -9.3895432369e-01   1.0084329099e+01  -1.1877736183e-01  -1.1877736183e-01
  -9.3655720032e-01  -9.3735624145e-01   1.0009292781e+01  -2.1247877553e-01  -2.1247877553e-01
  -9.3495911807e-01  -9.3575815920e-01   9.9734098843e+00  -2.9185981669e-01  -2.9185981669e-01
  -9.3336103583e-01  -9.3416007695e-01   9.9821791862e+00  -3.5283725794e-01  -3.5283725794e-01
  -9.3176295358e-01  -9.3256199470e-01   1.0035999364e+01  -3.9545166756e-01  -3.9545166756e-01
  -9.3016487133e-01  -9.3096391245e-01   1.0133366165e+01  -4.2040130095e-01  -4.2040130095e-01
  -9.2856678908e-01  -9.2936583021e-01   1.0271468784e+01  -4.2866758585e-01  -4.2866758585e-01
  -9.2696870683e-01  -9.2776774796e-01   1.0445278765e+01  -4.2159012433e-01  -4.2159012433e-01
  -9.2556182804e-01  -9.2616966571e-01   1.0635460775e+01  -4.0286137644e-01  -4.0286137644e-01
  -9.2434615272e-01  -9.2495399038e-01   1.0814979971e+01  -3.7954359870e-01  -3.7954359870e-01
  -9.2313047739e-01  -9.2373831505e-01   1.1005457128e+01  -3.5022453382e-01  -3.5022453382e-01
  -9.2191480206e-01  -9.2252263972e-01   1.1206295991e+01  -3.1574895034e-01  -3.1574895034e-01
  -9.2077864548e-01  -9.2130696439e-01   1.1405537036e+01  -2.7898779881e-01  -2.7898779881e-01
  -9.1972200764e-01  -9.2025032656e-01   1.1595705309e+01  -2.4228683279e-01  -2.4228683279e-01
  -9.1866536981e-01  -9.1919368872e-01   1.1787397252e+01  -2.0402722721e-01  -2.0402722721e-01
  -9.1760873197e-01  -9.1813705089e-01   1.1978557888e+01  -1.6495434626e-01  -1.6495434626e-01
  -9.1652232719e-01  -9.1708041305e-01   1.2172876890e+01  -1.2463403496e-01  -1.2463403496e-01
  -9.1540615545e-01  -9.1596424132e-01   1.2369944660e+01  -8.3450305236e-02  -8.3450305236e-02
  -9.1428998371e-01  -9.1484806958e-01   1.2562463871e+01  -4.3275402156e-02  -4.3275402156e-02
  -9.1317381197e-01  -9.1373189784e-01   1.2747139920e+01  -5.1323931484e-03  -5.1323931484e-03
  -9.1192358434e-01  -9.1261572610e-01   1.2942720260e+01   3.4464653971e-02   3.4464653971e-02
  -9.1053930080e-01  -9.1123144257e-01   1.3149128158e+01   7.4716102620e-02   7.4716102620e-02
  -9.0915501727e-01  -9.0984715903e-01   1.3339139204e+01   1.0975957493e-01   1.0975957493e-01
  -9.0777073373e-01  -9.0846287550e-01   1.3513283448e+01   1.3943805233e-01   1.3943805233e-01
  -9.0656530776e-01  -9.0707859197e-01   1.3654724787e+01   1.6108318753e-01   1.6108318753e-01
  -9.0553873935e-01  -9.0605202355e-01   1.3769061330e+01   1.7676408134e-01   1.7676408134e-01
  -9.0451217094e-01  -9.0502545514e-01   1.3876965834e+01   1.8961504124e-01   1.8961504124e-01
  -9.0348560253e-01  -9.0399888673e-01   1.3977761149e+01   1.9959780906e-01   1.9959780906e-01
  -9.0245903411e-01  -9.0297231832e-01   1.4071609012e+01   2.0686015378e-01   2.0686015378e-01
  -9.0143246570e-01  -9.0194574991e-01   1.4158567449e+01   2.1157362550e-01   2.1157362550e-01
  -9.0040589729e-01  -9.0091918150e-01   1.4239517482e+01   2.1384244554e-01   2.1384244554e-01
  -8.9937932888e-01  -8.9989261309e-01   1.4317254794e+01   2.1384545577e-01   2.1384545577e-01
  -8.9840441913e-01  -8.9886604468e-01   1.4385612116e+01   2.1188187769e-01   2.1188187769e-01
  -8.9748116804e-01  -8.9794279359e-01   1.4446321444e+01   2.0847428302e-01   2.0847428302e-01
  -8.9655791695e-01  -8.9701954250e-01   1.4504136601e+01   2.0360775643e-01   2.0360775643e-01
  -8.9563466587e-01  -8.9609629141e-01   1.4559614309e+01   1.9735762623e-01   1.9735762623e-01
  -8.9471141478e-01  -8.9517304032e-01   1.4613083097e+01   1.8982207600e-01   1.8982207600e-01
  -8.9378816369e-01  -8.9424978923e-01   1.4663469004e+01   1.8130224951e-01   1.8130224951e-01
  -8.9286491260e-01  -8.9332653815e-01   1.4711170636e+01   1.7188375131e-01   1.7188375131e-01
  -8.9194166151e-01  -8.9240328706e-01   1.4756750027e+01   1.6164382669e-01   1.6164382669e-01
  -8.9101841042e-01  -8.9148003597e-01   1.4800735563e+01   1.5063454702e-01   1.5063454702e-01
  -8.9009515934e-01  -8.9055678488e-01   1.4843487001e+01   1.3891276632e-01   1.3891276632e-01
  -8.8917190825e-01  -8.8963353379e-01   1.4884965229e+01   1.2660297404e-01   1.2660297404e-01
  -8.8824865716e-01  -8.8871028270e-01   1.4926117368e+01   1.1353323553e-01   1.1353323553e-01
  -8.8732540607e-01  -8.8778703162e-01   1.4966803665e+01   9.9897574705e-02   9.9897574705e-02
  -8.8640215498e-01  -8.8686378053e-01   1.5006099697e+01   8.6143316163e-02   8.6143316163e-02
  -8.8547890389e-01  -8.8594052944e-01   1.5043913114e+01   7.2429653649e-02   7.2429653649e-02
  -8.8455565281e-01  -8.8501727835e-01   1.5080914783e+01   5.8640360990e-02   5.8640360990e-02
  -8.8354181562e-01  -8.8409402726e-01   1.5121265135e+01   4.3319010523e-02   4.3319010523e-02
  -8.8243739235e-01  -8.8298960399e-01   1.5164704551e+01   2.6623168690e-02   2.6623168690e-02
  -8.8133296907e-01  -8.8188518071e-01   1.5207821396e+01   1.0014898665e-02   1.0014898665e-02
  -8.8022854580e-01  -8.8078075744e-01   1.5250752718e+01  -6.4028321360e-03  -6.4028321360e-03
  -8.7912412252e-01  -8.7967633416e-01   1.5293728494e+01  -2.2573426670e-02  -2.2573426670e-02
  -8.7801969925e-01  -8.7857191088e-01   1.5336977159e+01  -3.8450326094e-02  -3.8450326094e-02
  -8.7691527597e-01  -8.7746748761e-01   1.5380677804e+01  -5.3978911523e-02  -5.3978911523e-02
  -8.7581085269e-01  -8.7636306433e-01   1.5424946413e+01  -6.9091694325e-02  -6.9091694325e-02
  -8.7470642942e-01  -8.7525864106e-01   1.5469850802e+01  -8.3712643507e-02  -8.3712643507e-02
  -8.7360200614e-01  -8.7415421778e-01   1.5515469237e+01  -9.7772857661e-02  -9.7772857661e-02
  -8.7249758287e-01  -8.7304979451e-01   1.5561975351e+01  -1.1123093041e-01  -1.1123093041e-01
  -8.7139315959e-01  -8.7194537123e-01   1.5609613261e+01  -1.2406653172e-01  -1.2406653172e-01
  -8.7028873632e-01  -8.7084094795e-01   1.5658340334e+01  -1.3620375996e-01  -1.3620375996e-01
  -8.6918431304e-01  -8.6973652468e-01   1.5707646292e+01  -1.4748096192e-01  -1.4748096192e-01
  -8.6807988976e-01  -8.6863210140e-01   1.5757730433e+01  -1.5790706698e-01  -1.5790706698e-01
  -8.6697546649e-01  -8.6752767813e-01   1.5809188892e+01  -1.6756758587e-01  -1.6756758587e-01
  -8.6598576699e-01  -8.6642325485e-01   1.5856721940e+01  -1.7553278884e-01  -1.7553278884e-01
  -8.6511079126e-01  -8.6554827912e-01   1.5900186884e+01  -1.8212346117e-01  -1.8212346117e-01
  -8.6423581553e-01  -8.6467330340e-01   1.5944218064e+01  -1.8809835019e-01  -1.8809835019e-01
  -8.6336083981e-01  -8.6379832767e-01   1.5988741266e+01  -1.9343753115e-01  -1.9343753115e-01
  -8.6248586408e-01  -8.6292335194e-01   1.6033823797e+01  -1.9815115088e-01  -1.9815115088e-01
  -8.6161088835e-01  -8.6204837622e-01   1.6079453349e+01  -2.0224022337e-01  -2.0224022337e-01
  -8.6073591262e-01  -8.6117340049e-01   1.6125576699e+01  -2.0570101635e-01  -2.0570101635e-01
  -8.5986093690e-01  -8.6029842476e-01   1.6172162506e+01  -2.0853064456e-01  -2.0853064456e-01
  -8.5898596117e-01  -8.5942344903e-01   1.6219261299e+01  -2.1073061493e-01  -2.1073061493e-01
  -8.5811098544e-01  -8.5854847331e-01   1.6266992837e+01  -2.1230900831e-01  -2.1230900831e-01
  -8.5723600972e-01  -8.5767349758e-01   1.6315349967e+01  -2.1328068675e-01  -2.1328068675e-01
  -8.5636103399e-01  -8.5679852185e-01   1.6363940716e+01  -2.1366296734e-01  -2.1366296734e-01
  -8.5548605826e-01  -8.5592354613e-01   1.6412231688e+01  -2.1346694281e-01  -2.1346694281e-01
  -8.5461108253e-01  -8.5504857040e-01   1.6460308582e+01  -2.1269477364e-01  -2.1269477364e-01
  -8.5373610681e-01  -8.5417359467e-01   1.6508810633e+01  -2.1134897515e-01  -2.1134897515e-01
  -8.5286113108e-01  -8.5329861894e-01   1.6558162024e+01  -2.0943627866e-01  -2.0943627866e-01
  -8.5159633672e-01  -8.5242364322e-01   1.6630696248e+01  -2.0588343818e-01  -2.0588343818e-01
  -8.4994172373e-01  -8.5076903023e-01   1.6723008503e+01  -1.9980530692e-01  -1.9980530692e-01
  -8.4828711075e-01  -8.4911441724e-01   1.6817116000e+01  -1.9214621449e-01  -1.9214621449e-01
  -8.4663249776e-01  -8.4745980425e-01   1.6911437371e+01  -1.8311114487e-01  -1.8311114487e-01
  -8.4497788477e-01  -8.4580519127e-01   1.7004828436e+01  -1.7297660057e-01  -1.7297660057e-01
  -8.4332327178e-01  -8.4415057828e-01   1.7096638170e+01  -1.6198393379e-01  -1.6198393379e-01
  -8.4166865880e-01  -8.4249596529e-01   1.7191992592e+01  -1.4964035356e-01  -1.4964035356e-01
  -8.4001404581e-01  -8.4084135230e-01   1.7285149686e+01  -1.3688265147e-01  -1.3688265147e-01
  -8.3863068798e-01  -8.3918673931e-01   1.7360010696e+01  -1.2620051941e-01  -1.2620051941e-01
  -8.3751858532e-01  -8.3807463665e-01   1.7420690505e+01  -1.1736280517e-01  -1.1736280517e-01
  -8.3640648266e-01  -8.3696253399e-01   1.7479631552e+01  -1.0866550706e-01  -1.0866550706e-01
  -8.3529438000e-01  -8.3585043133e-01   1.7537578956e+01  -1.0007276516e-01  -1.0007276516e-01
  -8.3418227733e-01  -8.3473832866e-01   1.7593698072e+01  -9.1779970069e-02  -9.1779970069e-02
  -8.3307017467e-01  -8.3362622600e-01   1.7647279222e+01  -8.3960556437e-02  -8.3960556437e-02
  -8.3195807201e-01  -8.3251412334e-01   1.7698640085e+01  -7.6636755791e-02  -7.6636755791e-02
  -8.3084596935e-01  -8.3140202068e-01   1.7748387189e+01  -6.9792319021e-02  -6.9792319021e-02
  -8.2973386668e-01  -8.3028991802e-01   1.7796404005e+01  -6.3511728387e-02  -6.3511728387e-02
  -8.2862176402e-01  -8.2917781535e-01   1.7841690644e+01  -5.7990046204e-02  -5.7990046204e-02
  -8.2750966136e-01  -8.2806571269e-01   1.7883792203e+01  -5.3342682891e-02  -5.3342682891e-02
  -8.2639755870e-01  -8.2695361003e-01   1.7922966706e+01  -4.9593087795e-02  -4.9593087795e-02
  -8.2528545604e-01  -8.2584150737e-01   1.7959421767e+01  -4.6770862931e-02  -4.6770862931e-02
  -8.2417335337e-01  -8.2472940471e-01   1.7993135104e+01  -4.4933737397e-02  -4.4933737397e-02
  -8.2306125071e-01  -8.2361730204e-01   1.8024030021e+01  -4.4147597057e-02  -4.4147597057e-02
  -8.2194914805e-01  -8.2250519938e-01   1.8052029222e+01  -4.4473992469e-02  -4.4473992469e-02
  -8.2087212009e-01  -8.2139309672e-01   1.8076200553e+01  -4.5917869654e-02  -4.5917869654e-02
  -8.1983016682e-01  -8.2035114345e-01   1.8097202029e+01  -4.8427526528e-02  -4.8427526528e-02
  -8.1878821356e-01  -8.1930919019e-01   1.8115259041e+01  -5.2042405930e-02  -5.2042405930e-02
  -8.1774626030e-01  -8.1826723693e-01   1.8130398046e+01  -5.6785265766e-02  -5.6785265766e-02
  -8.1670430703e-01  -8.1722528366e-01   1.8142668709e+01  -6.2673357902e-02  -6.2673357902e-02
  -8.1566235377e-01  -8.1618333040e-01   1.8152087433e+01  -6.9718423721e-02  -6.9718423721e-02
  -8.1462040050e-01  -8.1514137714e-01   1.8158670039e+01  -7.7928690983e-02  -7.7928690983e-02
  -8.1357844724e-01  -8.1409942387e-01   1.8162445044e+01  -8.7305546129e-02  -8.7305546129e-02
  -8.1253649398e-01  -8.1305747061e-01   1.8163455059e+01  -9.7841180332e-02  -9.7841180332e-02
  -8.1149454071e-01  -8.1201551734e-01   1.8161752870e+01  -1.0952306582e-01  -1.0952306582e-01
  -8.1045258745e-01  -8.1097356408e-01   1.8157395023e+01  -1.2233629290e-01  -1.2233629290e-01
  -8.0941063418e-01  -8.0993161082e-01   1.8150438690e+01  -1.3626192072e-01  -1.3626192072e-01
  -8.0836868092e-01  -8.0888965755e-01   1.8140944804e+01  -1.5127504409e-01  -1.5127504409e-01
  -8.0732672766e-01  -8.0784770429e-01   1.8128986232e+01  -1.6734109619e-01  -1.6734109619e-01
  -8.0628477439e-01  -8.0680575102e-01   1.8114658389e+01  -1.8440930961e-01  -1.8440930961e-01
  -8.0524282113e-01  -8.0576379776e-01   1.8098087522e+01  -2.0240707636e-01  -2.0240707636e-01
  -8.0420086787e-01  -8.0472184450e-01   1.8079429484e+01  -2.2124197828e-01  -2.2124197828e-01
  -8.0315891460e-01  -8.0367989123e-01   1.8058854237e+01  -2.4081562067e-01  -2.4081562067e-01
  -8.0211696134e-01  -8.0263793797e-01   1.8036521108e+01  -2.6104463889e-01  -2.6104463889e-01
  -8.0107500807e-01  -8.0159598471e-01   1.8012561144e+01  -2.8187498067e-01  -2.8187498067e-01
  -8.0003305481e-01  -8.0055403144e-01   1.7987082372e+01  -3.0327645774e-01  -3.0327645774e-01
  -7.9899110155e-01  -7.9951207818e-01   1.7960195168e+01  -3.2522027034e-01  -3.2522027034e-01
  -7.9794914828e-01  -7.9847012491e-01   1.7932034441e+01  -3.4765917858e-01  -3.4765917858e-01
  -7.9690719502e-01  -7.9742817165e-01   1.7902758929e+01  -3.7052702452e-01  -3.7052702452e-01
  -7.9586524175e-01  -7.9638621839e-01   1.7872536578e+01  -3.9375086573e-01  -3.9375086573e-01
  -7.9482328849e-01  -7.9534426512e-01   1.7841546112e+01  -4.1725166928e-01  -4.1725166928e-01
  -7.9378133523e-01  -7.9430231186e-01   1.7809992026e+01  -4.4093429702e-01  -4.4093429702e-01
  -7.9273938196e-01  -7.9326035859e-01   1.7778076978e+01  -4.6470818590e-01  -4.6470818590e-01
  -7.9169742870e-01  -7.9221840533e-01   1.7745988070e+01  -4.8849703043e-01  -4.8849703043e-01
  -7.9065547544e-01  -7.9117645207e-01   1.7713914180e+01  -5.1222535680e-01  -5.1222535680e-01
  -7.8961352217e-01  -7.9013449880e-01   1.7682062711e+01  -5.3580569831e-01  -5.3580569831e-01
  -7.8857156891e-01  -7.8909254554e-01   1.7650669800e+01  -5.5913052108e-01  -5.5913052108e-01
  -7.8754676745e-01  -7.8805059228e-01   1.7620471951e+01  -5.8171912943e-01  -5.8171912943e-01
  -7.8653911780e-01  -7.8704294262e-01   1.7591395750e+01  -6.0368326189e-01  -6.0368326189e-01
  -7.8553146814e-01  -7.8603529297e-01   1.7563290892e+01  -6.2520102952e-01  -6.2520102952e-01
  -7.8452381849e-01  -7.8502764332e-01   1.7536317854e+01  -6.4621887503e-01  -6.4621887503e-01
  -7.8351616884e-01  -7.8401999366e-01   1.7510639464e+01  -6.6668170856e-01  -6.6668170856e-01
  -7.8250851918e-01  -7.8301234401e-01   1.7486421813e+01  -6.8653153859e-01  -6.8653153859e-01
  -7.8150086953e-01  -7.8200469436e-01   1.7463824089e+01  -7.0571398976e-01  -7.0571398976e-01
  -7.8049321988e-01  -7.8099704470e-01   1.7443004166e+01  -7.2417303898e-01  -7.2417303898e-01
  -7.7948557022e-01  -7.7998939505e-01   1.7424121705e+01  -7.4184821940e-01  -7.4184821940e-01
  -7.7847792057e-01  -7.7898174540e-01   1.7407332859e+01  -7.5867836431e-01  -7.5867836431e-01
  -7.7747027092e-01  -7.7797409574e-01   1.7392781672e+01  -7.7460680325e-01  -7.7460680325e-01
  -7.7646262126e-01  -7.7696644609e-01   1.7380596084e+01  -7.8958155271e-01  -7.8958155271e-01
  -7.7545497161e-01  -7.7595879644e-01   1.7370889935e+01  -8.0355139363e-01  -8.0355139363e-01
  -7.7444732196e-01  -7.7495114678e-01   1.7363765109e+01  -8.1646514129e-01  -8.1646514129e-01
  -7.7343967230e-01  -7.7394349713e-01   1.7359309044e+01  -8.2827802598e-01  -8.2827802598e-01
  -7.7243202265e-01  -7.7293584748e-01   1.7357589852e+01  -8.3896011061e-01  -8.3896011061e-01
  -7.7142437300e-01  -7.7192819782e-01   1.7358654869e+01  -8.4849889040e-01  -8.4849889040e-01
  -7.7041672334e-01  -7.7092054817e-01   1.7362534978e+01  -8.5689439803e-01  -8.5689439803e-01
  -7.6940907369e-01  -7.6991289852e-01   1.7369251594e+01  -8.6415155437e-01  -8.6415155437e-01
  -7.6840142404e-01  -7.6890524886e-01   1.7378820056e+01  -8.7027443489e-01  -8.7027443489e-01
  -7.6739377438e-01  -7.6789759921e-01   1.7391242770e+01  -8.7526334911e-01  -8.7526334911e-01
  -7.6638612473e-01  -7.6688994956e-01   1.7406496702e+01  -8.7911553693e-01  -8.7911553693e-01
  -7.6537847508e-01  -7.6588229990e-01   1.7424541766e+01  -8.8183209400e-01  -8.8183209400e-01
  -7.6437082542e-01  -7.6487465025e-01   1.7445347113e+01  -8.8342436753e-01  -8.8342436753e-01
  -7.6336317577e-01  -7.6386700060e-01   1.7468868751e+01  -8.8391324910e-01  -8.8391324910e-01
  -7.6235552612e-01  -7.6285935095e-01   1.7494957105e+01  -8.8332912327e-01  -8.8332912327e-01
  -7.6134787647e-01  -7.6185170129e-01   1.7523336729e+01  -8.8171516538e-01  -8.8171516538e-01
  -7.6034022681e-01  -7.6084405164e-01   1.7553812365e+01  -8.7912352118e-01  -8.7912352118e-01
  -7.5933257716e-01  -7.5983640199e-01   1.7586307488e+01  -8.7560583976e-01  -8.7560583976e-01
  -7.5832492751e-01  -7.5882875233e-01   1.7620763437e+01  -8.7120905612e-01  -8.7120905612e-01
  -7.5731727785e-01  -7.5782110268e-01   1.7657093058e+01  -8.6597618558e-01  -8.6597618558e-01
  -7.5630962820e-01  -7.5681345303e-01   1.7695204836e+01  -8.5994524681e-01  -8.5994524681e-01
  -7.5530052301e-01  -7.5580580337e-01   1.7735102565e+01  -8.5313467289e-01  -8.5313467289e-01
  -7.5428996229e-01  -7.5479524265e-01   1.7776748371e+01  -8.4556371463e-01  -8.4556371463e-01
  -7.5327940157e-01  -7.5378468193e-01   1.7820188559e+01  -8.3723712354e-01  -8.3723712354e-01
  -7.5226884084e-01  -7.5277412121e-01   1.7865252910e+01  -8.2820482679e-01  -8.2820482679e-01
  -7.5125828012e-01  -7.5176356048e-01   1.7911317274e+01  -8.1861558201e-01  -8.1861558201e-01
  -7.5024771940e-01  -7.5075299976e-01   1.7957859760e+01  -8.0860627025e-01  -8.0860627025e-01
  -7.4923715868e-01  -7.4974243904e-01   1.8004745962e+01  -7.9823735572e-01  -7.9823735572e-01
  -7.4822659795e-01  -7.4873187832e-01   1.8052006482e+01  -7.8753276594e-01  -7.8753276594e-01
  -7.4721603723e-01  -7.4772131759e-01   1.8099627106e+01  -7.7652255198e-01  -7.7652255198e-01
  -7.4620547651e-01  -7.4671075687e-01   1.8147501615e+01  -7.6525478514e-01  -7.6525478514e-01
  -7.4519491579e-01  -7.4570019615e-01   1.8195481381e+01  -7.5378568207e-01  -7.5378568207e-01
  -7.4418435506e-01  -7.4468963543e-01   1.8243558122e+01  -7.4213572078e-01  -7.4213572078e-01
  -7.4317379434e-01  -7.4367907470e-01   1.8291946425e+01  -7.3026995268e-01  -7.3026995268e-01
  -7.4216323362e-01  -7.4266851398e-01   1.8340394054e+01  -7.1827004218e-01  -7.1827004218e-01
  -7.4115267290e-01  -7.4165795326e-01   1.8387795370e+01  -7.0643247934e-01  -7.0643247934e-01
  -7.4014211217e-01  -7.4064739254e-01   1.8433625787e+01  -6.9491024260e-01  -6.9491024260e-01
  -7.3887901076e-01  -7.3963683181e-01   1.8489962455e+01  -6.8067288224e-01  -6.8067288224e-01
  -7.3736336864e-01  -7.3812118970e-01   1.8554052979e+01  -6.6440705505e-01  -6.6440705505e-01
  -7.3584772652e-01  -7.3660554758e-01   1.8615753285e+01  -6.4873593904e-01  -6.4873593904e-01
  -7.3433208441e-01  -7.3508990547e-01   1.8673965859e+01  -6.3398982471e-01  -6.3398982471e-01
  -7.3281644229e-01  -7.3357426335e-01   1.8730330156e+01  -6.1980213010e-01  -6.1980213010e-01
  -7.3130080018e-01  -7.3205862124e-01   1.8783368410e+01  -6.0658708108e-01  -6.0658708108e-01
  -7.2978515806e-01  -7.3054297912e-01   1.8832566971e+01  -5.9451237368e-01  -5.9451237368e-01
  -7.2826951595e-01  -7.2902733700e-01   1.8879656180e+01  -5.8319097751e-01  -5.8319097751e-01
  -7.2675387383e-01  -7.2751169489e-01   1.8924360088e+01  -5.7271400535e-01  -5.7271400535e-01
  -7.2523823172e-01  -7.2599605277e-01   1.8964924967e+01  -5.6350357935e-01  -5.6350357935e-01
  -7.2372258960e-01  -7.2448041066e-01   1.9001991276e+01  -5.5542054838e-01  -5.5542054838e-01
  -7.2220694748e-01  -7.2296476854e-01   1.9036443682e+01  -5.4826411503e-01  -5.4826411503e-01
  -7.2069130537e-01  -7.2144912643e-01   1.9068440829e+01  -5.4199544603e-01  -5.4199544603e-01
  -7.1917566325e-01  -7.1993348431e-01   1.9098023468e+01  -5.3659812607e-01  -5.3659812607e-01
  -7.1766002114e-01  -7.1841784220e-01   1.9125258480e+01  -5.3204145223e-01  -5.3204145223e-01
  -7.1614437902e-01  -7.1690220008e-01   1.9149968639e+01  -5.2830974120e-01  -5.2830974120e-01
  -7.1491857670e-01  -7.1538655797e-01   1.9167156528e+01  -5.2600112961e-01  -5.2600112961e-01
