# time = 1000
# FINE UNIFORM Grid points = 1181
# Pressure (Pa) = 101325
#         1_posUnif              2_Rkk           3_thetaZ           4_thetaY           5_thetaX            6_xmap1            7_xmap2
  -8.1864406780e-01   3.1151676314e+00   6.7354059065e-03  -6.7352531434e-03   7.8537548094e-01   3.6088749409e-01   0.0000000000e+00
  -8.1694915254e-01   3.1039007749e+00   5.3144095734e-03  -5.3143345277e-03   7.8538404206e-01   3.6173457894e-01   0.0000000000e+00
  -8.1525423729e-01   3.0933912015e+00   3.9208588504e-03  -3.9208287200e-03   7.8539047697e-01   3.6267801127e-01  -3.8459253728e-16
  -8.1355932203e-01   3.0836998370e+00   2.6124921485e-03  -2.6124832415e-03   7.8539475089e-01   3.6353878758e-01   0.0000000000e+00
  -8.1186440678e-01   3.0750624269e+00   1.4584176501e-03  -1.4584210681e-03   7.8539709995e-01   3.6429483430e-01  -3.8459253728e-16
  -8.1016949153e-01   3.0666364587e+00   5.7987067788e-04  -5.7987237252e-04   7.8539799534e-01   3.6479035076e-01   0.0000000000e+00
  -8.0847457627e-01   3.0580560891e+00  -1.6175093262e-04   1.6175142154e-04   7.8539815040e-01   3.6492879379e-01   0.0000000000e+00
  -8.0677966102e-01   3.0498884275e+00  -8.3410670111e-04   8.3410904182e-04   7.8539781558e-01   3.6488043500e-01   0.0000000000e+00
  -8.0508474576e-01   3.0422831243e+00  -1.3373641327e-03   1.3373674133e-03   7.8539726920e-01   3.6480531015e-01   0.0000000000e+00
  -8.0338983051e-01   3.0357439989e+00  -1.6289994870e-03   1.6290030275e-03   7.8539683658e-01   3.6484607435e-01   0.0000000000e+00
  -8.0169491525e-01   3.0308748012e+00  -1.6904011454e-03   1.6904047079e-03   7.8539673467e-01   3.6510734071e-01   1.9229626864e-16
  -8.0000000000e-01   3.0275091409e+00  -1.5330901406e-03   1.5330936229e-03   7.8539698821e-01   3.6557457026e-01   0.0000000000e+00
  -7.9830508475e-01   3.0251172568e+00  -1.2672212393e-03   1.2672244227e-03   7.8539736050e-01   3.6627267644e-01  -3.8459253728e-16
  -7.9661016949e-01   3.0231232731e+00  -9.0308421896e-04   9.0308671827e-04   7.8539775568e-01   3.6729385078e-01   0.0000000000e+00
  -7.9491525424e-01   3.0209426467e+00  -3.0730413699e-04   3.0730505909e-04   7.8539811627e-01   3.6862941931e-01  -1.9229626864e-16
  -7.9322033898e-01   3.0182859052e+00   4.9601823747e-04  -4.9601970152e-04   7.8539804038e-01   3.7019693243e-01   0.0000000000e+00
  -7.9152542373e-01   3.0149655941e+00   1.3781639680e-03  -1.3781672994e-03   7.8539721374e-01   3.7189058778e-01  -3.8459253728e-16
  -7.8983050847e-01   3.0105842253e+00   2.2557125814e-03  -2.2557068359e-03   7.8539561927e-01   3.7360645177e-01  -7.6918507455e-16
  -7.8813559322e-01   3.0045352218e+00   3.0663731544e-03  -3.0663587369e-03   7.8539346219e-01   3.7523631799e-01  -3.8459253728e-16
  -7.8644067797e-01   2.9961981435e+00   3.7770773417e-03  -3.7770504093e-03   7.8539103026e-01   3.7669258161e-01   0.0000000000e+00
  -7.8474576271e-01   2.9859684680e+00   4.3980992873e-03  -4.3980567614e-03   7.8538849191e-01   3.7802305763e-01  -3.8459253728e-16
  -7.8305084746e-01   2.9745899866e+00   4.9741831413e-03  -4.9741216139e-03   7.8538579228e-01   3.7924279379e-01  -3.8459253728e-16
  -7.8135593220e-01   2.9615772491e+00   5.6908555946e-03  -5.6907634475e-03   7.8538197072e-01   3.8015956615e-01   0.0000000000e+00
  -7.7966101695e-01   2.9466333161e+00   6.6353459804e-03  -6.6351999244e-03   7.8537614980e-01   3.8067777138e-01   0.0000000000e+00
  -7.7796610169e-01   2.9308540138e+00   7.7519705768e-03  -7.7517376680e-03   7.8536811744e-01   3.8095124517e-01  -1.9229626864e-16
  -7.7627118644e-01   2.9156155503e+00   8.8715641434e-03  -8.8712150559e-03   7.8535881216e-01   3.8124663908e-01  -3.8459253728e-16
  -7.7457627119e-01   2.9014718306e+00   9.8637432163e-03  -9.8632634170e-03   7.8534951830e-01   3.8166237549e-01  -3.8459253728e-16
  -7.7288135593e-01   2.8886790900e+00   1.0711879472e-02  -1.0711264972e-02   7.8534079349e-01   3.8217692430e-01   0.0000000000e+00
  -7.7118644068e-01   2.8773081588e+00   1.1378227603e-02  -1.1377491148e-02   7.8533343415e-01   3.8273336989e-01   0.0000000000e+00
  -7.6949152542e-01   2.8673961533e+00   1.1851118326e-02  -1.1850286188e-02   7.8532794215e-01   3.8332274557e-01   0.0000000000e+00
  -7.6779661017e-01   2.8589604039e+00   1.2158144882e-02  -1.2157246383e-02   7.8532425682e-01   3.8393733162e-01   0.0000000000e+00
  -7.6610169492e-01   2.8529266352e+00   1.2336400076e-02  -1.2335461477e-02   7.8532207397e-01   3.8464747370e-01  -3.8459253728e-16
  -7.6440677966e-01   2.8497212142e+00   1.2409523277e-02  -1.2408567894e-02   7.8532116928e-01   3.8546625950e-01  -1.9229626864e-16
  -7.6271186441e-01   2.8487924485e+00   1.2255425447e-02  -1.2254505208e-02   7.8532306949e-01   3.8637278521e-01  -3.8459253728e-16
  -7.6101694915e-01   2.8488780294e+00   1.1841546719e-02  -1.1840716594e-02   7.8532805558e-01   3.8725568722e-01   0.0000000000e+00
  -7.5932203390e-01   2.8487719769e+00   1.1152265025e-02  -1.1151571577e-02   7.8533597956e-01   3.8801351059e-01   0.0000000000e+00
  -7.5762711864e-01   2.8471561211e+00   1.0194192192e-02  -1.0193662540e-02   7.8534620448e-01   3.8852776085e-01  -3.8459253728e-16
  -7.5593220339e-01   2.8432482398e+00   9.0464440095e-03  -9.0460738651e-03   7.8535724550e-01   3.8877886342e-01   0.0000000000e+00
  -7.5423728814e-01   2.8372675417e+00   7.8254049938e-03  -7.8251654120e-03   7.8536754564e-01   3.8886499615e-01  -3.8459253728e-16
  -7.5254237288e-01   2.8296387850e+00   6.6098201695e-03  -6.6096757830e-03   7.8537631886e-01   3.8888716009e-01   0.0000000000e+00
  -7.5084745763e-01   2.8205603466e+00   5.5482992528e-03  -5.5482138647e-03   7.8538277181e-01   3.8886217114e-01   0.0000000000e+00
  -7.4915254237e-01   2.8099431868e+00   4.6951289384e-03  -4.6950771995e-03   7.8538714142e-01   3.8876577033e-01  -3.8459253728e-16
  -7.4745762712e-01   2.7975776960e+00   3.9777664491e-03  -3.9777349789e-03   7.8539025210e-01   3.8852773685e-01   0.0000000000e+00
  -7.4576271186e-01   2.7839782754e+00   3.3652975514e-03  -3.3652784975e-03   7.8539250088e-01   3.8817120550e-01  -3.8459253728e-16
  -7.4406779661e-01   2.7694319163e+00   2.8283264696e-03  -2.8283151581e-03   7.8539416372e-01   3.8773908191e-01  -1.9229626864e-16
  -7.4237288136e-01   2.7540363386e+00   2.3483099258e-03  -2.3483034736e-03   7.8539540612e-01   3.8717713672e-01   0.0000000000e+00
  -7.4067796610e-01   2.7376698228e+00   1.8987482950e-03  -1.8987448682e-03   7.8539636081e-01   3.8647909695e-01   0.0000000000e+00
  -7.3898305085e-01   2.7203898583e+00   1.5183046933e-03  -1.5183081642e-03   7.8539701077e-01   3.8566579322e-01   4.8074067160e-16
  -7.3728813559e-01   2.7027381403e+00   1.2775848120e-03  -1.2775880105e-03   7.8539734728e-01   3.8475500439e-01   0.0000000000e+00
  -7.3559322034e-01   2.6854000921e+00   1.1565623262e-03  -1.1565653319e-03   7.8539749456e-01   3.8380316755e-01   0.0000000000e+00
  -7.3389830508e-01   2.6692410472e+00   1.1950334956e-03  -1.1950365662e-03   7.8539744941e-01   3.8299183563e-01   1.9229626864e-16
  -7.3220338983e-01   2.6546683367e+00   1.4329516282e-03  -1.4329550206e-03   7.8539713673e-01   3.8238681438e-01   0.0000000000e+00
  -7.3050847458e-01   2.6412363333e+00   1.8977818926e-03  -1.8977784746e-03   7.8539636264e-01   3.8181220520e-01  -1.9229626864e-16
  -7.2881355932e-01   2.6283436949e+00   2.5020358008e-03  -2.5020279915e-03   7.8539503329e-01   3.8115758688e-01  -1.9229626864e-16
  -7.2711864407e-01   2.6153026845e+00   2.9893723814e-03  -2.9893590285e-03   7.8539369532e-01   3.8037636233e-01  -3.8459253728e-16
  -7.2542372881e-01   2.6019496952e+00   3.2259890546e-03  -3.2259722825e-03   7.8539295995e-01   3.7954867422e-01   0.0000000000e+00
  -7.2372881356e-01   2.5892096534e+00   3.1709252587e-03  -3.1709093336e-03   7.8539313608e-01   3.7894865591e-01   0.0000000000e+00
  -7.2203389831e-01   2.5780441252e+00   2.9340281188e-03  -2.9340155009e-03   7.8539385926e-01   3.7875455602e-01  -1.9229626864e-16
  -7.2033898305e-01   2.5686925997e+00   2.6070930401e-03  -2.6070841758e-03   7.8539476497e-01   3.7896047130e-01   1.9229626864e-16
  -7.1864406780e-01   2.5610835597e+00   2.2511295985e-03  -2.2511238865e-03   7.8539562959e-01   3.7948030958e-01   1.9229626864e-16
  -7.1694915254e-01   2.5545988074e+00   1.8385344438e-03  -1.8385313315e-03   7.8539647339e-01   3.8009599097e-01   1.9229626864e-16
  -7.1525423729e-01   2.5486575044e+00   1.3018882190e-03  -1.3018914519e-03   7.8539731594e-01   3.8070818455e-01   0.0000000000e+00
  -7.1355932203e-01   2.5430473595e+00   5.5721935791e-04  -5.5722099099e-04   7.8539800824e-01   3.8130296018e-01   0.0000000000e+00
  -7.1186440678e-01   2.5374139345e+00  -2.7687248709e-04   2.7687331947e-04   7.8539812505e-01   3.8191061173e-01  -1.9229626864e-16
  -7.1016949153e-01   2.5313324241e+00  -9.4212401257e-04   9.4212659798e-04   7.8539771959e-01   3.8254253295e-01   3.8459253728e-16
  -7.0847457627e-01   2.5239004980e+00  -1.1326803988e-03   1.1326833624e-03   7.8539752198e-01   3.8302789585e-01  -7.6918507455e-16
  -7.0677966102e-01   2.5152992246e+00  -8.4800240038e-04   8.4800477368e-04   7.8539780386e-01   3.8337906441e-01  -3.8459253728e-16
  -7.0508474576e-01   2.5068442983e+00  -2.5080832920e-04   2.5080908434e-04   7.8539813197e-01   3.8384333254e-01   1.9229626864e-16
  -7.0338983051e-01   2.4993784748e+00   4.4529585353e-04  -4.4529717474e-04   7.8539806423e-01   3.8453098959e-01   0.0000000000e+00
  -7.0169491525e-01   2.4927344422e+00   1.0737132809e-03  -1.0737161354e-03   7.8539758701e-01   3.8540168775e-01  -3.8459253728e-16
  -7.0000000000e-01   2.4866158677e+00   1.5825295768e-03  -1.5825330927e-03   7.8539691122e-01   3.8635396288e-01   0.0000000000e+00
  -6.9830508475e-01   2.4803347459e+00   1.9506036087e-03  -1.9505999230e-03   7.8539626108e-01   3.8722944847e-01  -3.8459253728e-16
  -6.9661016949e-01   2.4735564872e+00   2.1375823246e-03  -2.1375774518e-03   7.8539587886e-01   3.8799183729e-01  -1.9229626864e-16
  -6.9491525424e-01   2.4668157485e+00   2.1704033087e-03  -2.1703981919e-03   7.8539580807e-01   3.8884989080e-01  -3.8459253728e-16
  -6.9322033898e-01   2.4604904729e+00   2.1059342179e-03  -2.1059295431e-03   7.8539594596e-01   3.8988416264e-01  -3.8459253728e-16
  -6.9152542373e-01   2.4541788076e+00   1.9772275261e-03  -1.9772236835e-03   7.8539620868e-01   3.9086328529e-01   0.0000000000e+00
  -6.8983050847e-01   2.4476873351e+00   1.8107727710e-03  -1.8107698202e-03   7.8539652401e-01   3.9165121188e-01  -1.9229626864e-16
  -6.8813559322e-01   2.4408366494e+00   1.6194710633e-03  -1.6194689648e-03   7.8539685202e-01   3.9224054608e-01   1.9229626864e-16
  -6.8644067797e-01   2.4333242373e+00   1.3636999850e-03  -1.3637032989e-03   7.8539723360e-01   3.9275243996e-01   0.0000000000e+00
  -6.8474576271e-01   2.4254983493e+00   9.7898016581e-04  -9.7898282995e-04   7.8539768426e-01   3.9335698687e-01  -1.9229626864e-16
  -6.8305084746e-01   2.4179725906e+00   4.9923739972e-04  -4.9923887276e-04   7.8539803880e-01   3.9416483080e-01  -3.8459253728e-16
