# time = 1000.0
# FINE UNIFORM Grid points = 1181
# Pressure (Pa) = 101325
#         1_posUnif        2_uvel_mean        3_uvel_rmsf
 -7.3728813559E-01   1.8048599047E+01   2.1883122200E+00
 -7.3559322034E-01   1.8066394552E+01   2.1877289094E+00
 -7.3389830508E-01   1.8084140634E+01   2.1871193234E+00
 -7.3220338983E-01   1.8101834299E+01   2.1864847154E+00
 -7.3050847458E-01   1.8119455602E+01   2.1858420361E+00
 -7.2881355932E-01   1.8137006806E+01   2.1851802661E+00
 -7.2711864407E-01   1.8154441805E+01   2.1845446072E+00
 -7.2542372881E-01   1.8171745565E+01   2.1839550517E+00
 -7.2372881356E-01   1.8188931076E+01   2.1833754836E+00
 -7.2203389831E-01   1.8205997828E+01   2.1828103404E+00
 -7.2033898305E-01   1.8222947307E+01   2.1822569250E+00
 -7.1864406780E-01   1.8239830779E+01   2.1816835377E+00
 -7.1694915254E-01   1.8256664506E+01   2.1810955798E+00
 -7.1525423729E-01   1.8273402886E+01   2.1804876543E+00
 -7.1355932203E-01   1.8290041329E+01   2.1798935091E+00
 -7.1186440678E-01   1.8306581463E+01   2.1792994090E+00
 -7.1016949153E-01   1.8323063724E+01   2.1787167638E+00
 -7.0847457627E-01   1.8339473509E+01   2.1781715960E+00
 -7.0677966102E-01   1.8355778806E+01   2.1776677099E+00
 -7.0508474576E-01   1.8372006819E+01   2.1772051039E+00
 -7.0338983051E-01   1.8388150646E+01   2.1768030068E+00
 -7.0169491525E-01   1.8404205303E+01   2.1764413998E+00
 -7.0000000000E-01   1.8420182161E+01   2.1761180060E+00
 -6.9830508475E-01   1.8436076651E+01   2.1758527171E+00
 -6.9661016949E-01   1.8451889368E+01   2.1756200581E+00
 -6.9491525424E-01   1.8467586240E+01   2.1754303104E+00
 -6.9322033898E-01   1.8483194090E+01   2.1752859525E+00
 -6.9152542373E-01   1.8498738067E+01   2.1751237144E+00
 -6.8983050847E-01   1.8514209595E+01   2.1749637064E+00
 -6.8813559322E-01   1.8529613807E+01   2.1747779792E+00
 -6.8644067797E-01   1.8544983263E+01   2.1745499799E+00
 -6.8474576271E-01   1.8560314826E+01   2.1742590295E+00
 -6.8305084746E-01   1.8575584815E+01   2.1739377715E+00
 -6.8135593220E-01   1.8590800142E+01   2.1735595933E+00
 -6.7966101695E-01   1.8605959099E+01   2.1731315806E+00
 -6.7796610169E-01   1.8621055730E+01   2.1727158366E+00
 -6.7627118644E-01   1.8636105080E+01   2.1723174464E+00
 -6.7457627119E-01   1.8651098050E+01   2.1719391067E+00
 -6.7288135593E-01   1.8666036850E+01   2.1715483099E+00
 -6.7118644068E-01   1.8680900764E+01   2.1711643691E+00
 -6.6949152542E-01   1.8695712141E+01   2.1707730554E+00
 -6.6779661017E-01   1.8710471626E+01   2.1704253556E+00
 -6.6610169492E-01   1.8725163000E+01   2.1701334428E+00
 -6.6440677966E-01   1.8739779671E+01   2.1698724033E+00
 -6.6271186441E-01   1.8754348213E+01   2.1696461340E+00
 -6.6101694915E-01   1.8768859648E+01   2.1694498346E+00
 -6.5932203390E-01   1.8783339077E+01   2.1693155330E+00
 -6.5762711864E-01   1.8797806810E+01   2.1691926845E+00
 -6.5593220339E-01   1.8812233329E+01   2.1690932874E+00
 -6.5423728814E-01   1.8826626895E+01   2.1689953783E+00
 -6.5254237288E-01   1.8840985141E+01   2.1688984503E+00
 -6.5084745763E-01   1.8855318525E+01   2.1687766725E+00
 -6.4915254237E-01   1.8869641015E+01   2.1686237232E+00
 -6.4745762712E-01   1.8883965051E+01   2.1684383096E+00
 -6.4576271186E-01   1.8898279983E+01   2.1682665030E+00
 -6.4406779661E-01   1.8912576103E+01   2.1680824507E+00
 -6.4237288136E-01   1.8926853296E+01   2.1679281674E+00
 -6.4067796610E-01   1.8941094978E+01   2.1677902842E+00
 -6.3898305085E-01   1.8955293245E+01   2.1676893557E+00
 -6.3728813559E-01   1.8969444736E+01   2.1676243185E+00
 -6.3559322034E-01   1.8983544076E+01   2.1675868686E+00
 -6.3389830508E-01   1.8997595146E+01   2.1675567257E+00
 -6.3220338983E-01   1.9011607975E+01   2.1675294723E+00
 -6.3050847458E-01   1.9025599543E+01   2.1674878277E+00
 -6.2881355932E-01   1.9039554384E+01   2.1674669881E+00
 -6.2711864407E-01   1.9053491568E+01   2.1674241572E+00
 -6.2542372881E-01   1.9067402284E+01   2.1673761885E+00
 -6.2372881356E-01   1.9081301494E+01   2.1672814677E+00
 -6.2203389831E-01   1.9095182175E+01   2.1671501480E+00
 -6.2033898305E-01   1.9109037513E+01   2.1669712046E+00
 -6.1864406780E-01   1.9122875317E+01   2.1667981135E+00
 -6.1694915254E-01   1.9136695019E+01   2.1666222255E+00
 -6.1525423729E-01   1.9150497945E+01   2.1664471665E+00
 -6.1355932203E-01   1.9164263725E+01   2.1662623388E+00
 -6.1186440678E-01   1.9178009182E+01   2.1660822479E+00
 -6.1016949153E-01   1.9191741220E+01   2.1659216435E+00
 -6.0847457627E-01   1.9205472919E+01   2.1657774379E+00
 -6.0677966102E-01   1.9219200608E+01   2.1656631445E+00
 -6.0508474576E-01   1.9232912803E+01   2.1655750296E+00
 -6.0338983051E-01   1.9246624834E+01   2.1654858581E+00
 -6.0169491525E-01   1.9260369696E+01   2.1653640946E+00
 -6.0000000000E-01   1.9274127202E+01   2.1652085077E+00
 -5.9830508475E-01   1.9287880570E+01   2.1650453614E+00
 -5.9661016949E-01   1.9301633372E+01   2.1648609897E+00
 -5.9491525424E-01   1.9315377789E+01   2.1646465177E+00
 -5.9322033898E-01   1.9329140730E+01   2.1643936065E+00
 -5.9152542373E-01   1.9342910664E+01   2.1641019001E+00
 -5.8983050847E-01   1.9356686602E+01   2.1637372557E+00
 -5.8813559322E-01   1.9370454166E+01   2.1633493291E+00
 -5.8644067797E-01   1.9384205228E+01   2.1629507013E+00
 -5.8474576271E-01   1.9397928755E+01   2.1625303748E+00
 -5.8305084746E-01   1.9411624124E+01   2.1620734980E+00
 -5.8135593220E-01   1.9425276420E+01   2.1616137580E+00
 -5.7966101695E-01   1.9438876984E+01   2.1611359915E+00
 -5.7796610169E-01   1.9452442695E+01   2.1606485366E+00
 -5.7627118644E-01   1.9465992100E+01   2.1601248820E+00
 -5.7457627119E-01   1.9479523945E+01   2.1595488859E+00
 -5.7288135593E-01   1.9493027388E+01   2.1589317168E+00
 -5.7118644068E-01   1.9506497631E+01   2.1582611907E+00
 -5.6949152542E-01   1.9519946589E+01   2.1575466661E+00
 -5.6779661017E-01   1.9533387512E+01   2.1567874886E+00
 -5.6610169492E-01   1.9546821282E+01   2.1559603339E+00
 -5.6440677966E-01   1.9560249873E+01   2.1550840842E+00
 -5.6271186441E-01   1.9573693387E+01   2.1541511070E+00
 -5.6101694915E-01   1.9587160730E+01   2.1531758834E+00
 -5.5932203390E-01   1.9600629552E+01   2.1521752344E+00
 -5.5762711864E-01   1.9614097114E+01   2.1511507285E+00
 -5.5593220339E-01   1.9627556460E+01   2.1501235759E+00
 -5.5423728814E-01   1.9640991422E+01   2.1490674839E+00
 -5.5254237288E-01   1.9654377681E+01   2.1480003848E+00
 -5.5084745763E-01   1.9667741259E+01   2.1469119589E+00
 -5.4915254237E-01   1.9681103583E+01   2.1457948050E+00
 -5.4745762712E-01   1.9694461771E+01   2.1446531382E+00
 -5.4576271186E-01   1.9707812838E+01   2.1434948740E+00
 -5.4406779661E-01   1.9721152293E+01   2.1423331587E+00
 -5.4237288136E-01   1.9734482325E+01   2.1411562046E+00
 -5.4067796610E-01   1.9747805859E+01   2.1399446400E+00
 -5.3898305085E-01   1.9761111051E+01   2.1387045657E+00
 -5.3728813559E-01   1.9774402705E+01   2.1374271937E+00
 -5.3559322034E-01   1.9787668127E+01   2.1361302134E+00
 -5.3389830508E-01   1.9800919605E+01   2.1348073315E+00
 -5.3220338983E-01   1.9814160545E+01   2.1334583862E+00
 -5.3050847458E-01   1.9827387452E+01   2.1321030177E+00
 -5.2881355932E-01   1.9840583776E+01   2.1307741549E+00
 -5.2711864407E-01   1.9853762054E+01   2.1294670673E+00
 -5.2542372881E-01   1.9866912355E+01   2.1281442310E+00
 -5.2372881356E-01   1.9880044533E+01   2.1268175342E+00
 -5.2203389831E-01   1.9893165361E+01   2.1254771260E+00
 -5.2033898305E-01   1.9906248427E+01   2.1241569745E+00
 -5.1864406780E-01   1.9919303002E+01   2.1228442395E+00
 -5.1694915254E-01   1.9932330942E+01   2.1215469422E+00
 -5.1525423729E-01   1.9945340463E+01   2.1202568067E+00
 -5.1355932203E-01   1.9958328860E+01   2.1189718326E+00
 -5.1186440678E-01   1.9971293889E+01   2.1176904160E+00
 -5.1016949153E-01   1.9984246548E+01   2.1163993477E+00
 -5.0847457627E-01   1.9997182563E+01   2.1151096350E+00
 -5.0677966102E-01   2.0010103033E+01   2.1138387145E+00
 -5.0508474576E-01   2.0023010635E+01   2.1126056188E+00
 -5.0338983051E-01   2.0035914540E+01   2.1113991921E+00
 -5.0169491525E-01   2.0048822913E+01   2.1102173832E+00
 -5.0000000000E-01   2.0061719668E+01   2.1090644966E+00
 -4.9830508475E-01   2.0074616891E+01   2.1079303230E+00
 -4.9661016949E-01   2.0087527797E+01   2.1067983536E+00
 -4.9491525424E-01   2.0100449427E+01   2.1056510767E+00
 -4.9322033898E-01   2.0113371309E+01   2.1045007295E+00
 -4.9152542373E-01   2.0126318765E+01   2.1033094517E+00
 -4.8983050847E-01   2.0139312471E+01   2.1020707620E+00
 -4.8813559322E-01   2.0152333724E+01   2.1008191990E+00
 -4.8644067797E-01   2.0165359480E+01   2.0995561465E+00
 -4.8474576271E-01   2.0178394161E+01   2.0982892403E+00
 -4.8305084746E-01   2.0191433265E+01   2.0970342002E+00
 -4.8135593220E-01   2.0204479066E+01   2.0957913732E+00
 -4.7966101695E-01   2.0217513400E+01   2.0945621207E+00
 -4.7796610169E-01   2.0230526223E+01   2.0933375673E+00
 -4.7627118644E-01   2.0243531690E+01   2.0921208066E+00
 -4.7457627119E-01   2.0256536136E+01   2.0909084605E+00
 -4.7288135593E-01   2.0269547560E+01   2.0896790038E+00
 -4.7118644068E-01   2.0282552618E+01   2.0884259133E+00
 -4.6949152542E-01   2.0295542456E+01   2.0871862358E+00
 -4.6779661017E-01   2.0308521751E+01   2.0859525602E+00
 -4.6610169492E-01   2.0321493356E+01   2.0847238354E+00
 -4.6440677966E-01   2.0334456524E+01   2.0834865067E+00
 -4.6271186441E-01   2.0347390035E+01   2.0822688986E+00
 -4.6101694915E-01   2.0360295461E+01   2.0810652160E+00
 -4.5932203390E-01   2.0373166589E+01   2.0798624088E+00
 -4.5762711864E-01   2.0386008092E+01   2.0786585418E+00
 -4.5593220339E-01   2.0398801621E+01   2.0774738452E+00
 -4.5423728814E-01   2.0411560283E+01   2.0763056210E+00
 -4.5254237288E-01   2.0424275292E+01   2.0751456215E+00
 -4.5084745763E-01   2.0436953196E+01   2.0739986364E+00
 -4.4915254237E-01   2.0449594912E+01   2.0728500800E+00
 -4.4745762712E-01   2.0462200935E+01   2.0716872554E+00
 -4.4576271186E-01   2.0474776666E+01   2.0705097682E+00
 -4.4406779661E-01   2.0487329974E+01   2.0693181992E+00
 -4.4237288136E-01   2.0499857164E+01   2.0681195932E+00
 -4.4067796610E-01   2.0512352175E+01   2.0669135599E+00
 -4.3898305085E-01   2.0524813489E+01   2.0656899157E+00
 -4.3728813559E-01   2.0537242554E+01   2.0644686214E+00
 -4.3559322034E-01   2.0549651828E+01   2.0632465440E+00
 -4.3389830508E-01   2.0562032407E+01   2.0620389299E+00
 -4.3220338983E-01   2.0574376731E+01   2.0608399713E+00
 -4.3050847458E-01   2.0586703431E+01   2.0596448831E+00
 -4.2881355932E-01   2.0599004338E+01   2.0584625685E+00
 -4.2711864407E-01   2.0611263612E+01   2.0572991737E+00
 -4.2542372881E-01   2.0623483295E+01   2.0561463411E+00
 -4.2372881356E-01   2.0635669278E+01   2.0550078618E+00
 -4.2203389831E-01   2.0647821902E+01   2.0538679041E+00
 -4.2033898305E-01   2.0659931018E+01   2.0527442078E+00
 -4.1864406780E-01   2.0671993315E+01   2.0516399376E+00
 -4.1694915254E-01   2.0684014390E+01   2.0505449535E+00
 -4.1525423729E-01   2.0695998550E+01   2.0494598749E+00
 -4.1355932203E-01   2.0707961423E+01   2.0483695090E+00
 -4.1186440678E-01   2.0719887120E+01   2.0472952309E+00
 -4.1016949153E-01   2.0731773055E+01   2.0462339503E+00
 -4.0847457627E-01   2.0743627928E+01   2.0451721855E+00
 -4.0677966102E-01   2.0755439218E+01   2.0441186211E+00
 -4.0508474576E-01   2.0767225747E+01   2.0430599111E+00
 -4.0338983051E-01   2.0778984055E+01   2.0420080861E+00
 -4.0169491525E-01   2.0790706341E+01   2.0409518795E+00
 -4.0000000000E-01   2.0802398453E+01   2.0399056061E+00
 -3.9830508475E-01   2.0814055245E+01   2.0388750243E+00
 -3.9661016949E-01   2.0825674168E+01   2.0378555056E+00
 -3.9491525424E-01   2.0837246000E+01   2.0368555190E+00
 -3.9322033898E-01   2.0848782608E+01   2.0358715139E+00
 -3.9152542373E-01   2.0860294156E+01   2.0349106920E+00
 -3.8983050847E-01   2.0871786264E+01   2.0339576589E+00
 -3.8813559322E-01   2.0883263032E+01   2.0330093188E+00
 -3.8644067797E-01   2.0894721847E+01   2.0320708984E+00
 -3.8474576271E-01   2.0906172828E+01   2.0311209283E+00
 -3.8305084746E-01   2.0917609050E+01   2.0301639135E+00
 -3.8135593220E-01   2.0929035669E+01   2.0292005485E+00
 -3.7966101695E-01   2.0940445794E+01   2.0282327738E+00
 -3.7796610169E-01   2.0951842578E+01   2.0272710159E+00
 -3.7627118644E-01   2.0963228429E+01   2.0263290984E+00
 -3.7457627119E-01   2.0974602820E+01   2.0254006359E+00
 -3.7288135593E-01   2.0985962906E+01   2.0244772196E+00
 -3.7118644068E-01   2.0997317711E+01   2.0235461852E+00
 -3.6949152542E-01   2.1008647077E+01   2.0226359427E+00
 -3.6779661017E-01   2.1019956144E+01   2.0217320012E+00
 -3.6610169492E-01   2.1031253515E+01   2.0208334762E+00
 -3.6440677966E-01   2.1042543780E+01   2.0199285712E+00
 -3.6271186441E-01   2.1053829012E+01   2.0190297742E+00
 -3.6101694915E-01   2.1065092238E+01   2.0181470129E+00
 -3.5932203390E-01   2.1076346745E+01   2.0172716989E+00
 -3.5762711864E-01   2.1087581482E+01   2.0164087694E+00
 -3.5593220339E-01   2.1098801450E+01   2.0155690589E+00
 -3.5423728814E-01   2.1109998821E+01   2.0147711986E+00
 -3.5254237288E-01   2.1121171070E+01   2.0140073552E+00
 -3.5084745763E-01   2.1132315728E+01   2.0132670314E+00
 -3.4915254237E-01   2.1143441444E+01   2.0125397235E+00
 -3.4745762712E-01   2.1154549554E+01   2.0118198550E+00
 -3.4576271186E-01   2.1165648088E+01   2.0111029859E+00
 -3.4406779661E-01   2.1176734307E+01   2.0103802138E+00
 -3.4237288136E-01   2.1187804898E+01   2.0096600626E+00
 -3.4067796610E-01   2.1198858103E+01   2.0089337192E+00
 -3.3898305085E-01   2.1209886929E+01   2.0082045670E+00
 -3.3728813559E-01   2.1220894774E+01   2.0074651302E+00
 -3.3559322034E-01   2.1231884378E+01   2.0067159363E+00
 -3.3389830508E-01   2.1242843966E+01   2.0059681680E+00
 -3.3220338983E-01   2.1253776915E+01   2.0052297984E+00
 -3.3050847458E-01   2.1264683975E+01   2.0045007188E+00
 -3.2881355932E-01   2.1275556478E+01   2.0037834401E+00
 -3.2711864407E-01   2.1286392883E+01   2.0030593517E+00
 -3.2542372881E-01   2.1297205627E+01   2.0023241966E+00
 -3.2372881356E-01   2.1307991548E+01   2.0015761383E+00
 -3.2203389831E-01   2.1318754847E+01   2.0008229191E+00
 -3.2033898305E-01   2.1329490240E+01   2.0000604456E+00
 -3.1864406780E-01   2.1340196308E+01   1.9992909582E+00
 -3.1694915254E-01   2.1350870342E+01   1.9985295193E+00
 -3.1525423729E-01   2.1361526380E+01   1.9977710423E+00
 -3.1355932203E-01   2.1372156856E+01   1.9970164033E+00
 -3.1186440678E-01   2.1382763451E+01   1.9962647719E+00
 -3.1016949153E-01   2.1393353159E+01   1.9955044485E+00
 -3.0847457627E-01   2.1403914624E+01   1.9947574761E+00
 -3.0677966102E-01   2.1414454281E+01   1.9940154241E+00
 -3.0508474576E-01   2.1424962693E+01   1.9932953838E+00
 -3.0338983051E-01   2.1435446378E+01   1.9925784033E+00
 -3.0169491525E-01   2.1445900024E+01   1.9918721154E+00
 -3.0000000000E-01   2.1456325257E+01   1.9911704032E+00
 -2.9830508475E-01   2.1466723185E+01   1.9904686475E+00
 -2.9661016949E-01   2.1477086498E+01   1.9897607843E+00
 -2.9491525424E-01   2.1487417387E+01   1.9890635101E+00
 -2.9322033898E-01   2.1497716682E+01   1.9883775524E+00
 -2.9152542373E-01   2.1507976018E+01   1.9876961815E+00
 -2.8983050847E-01   2.1518201314E+01   1.9870045107E+00
 -2.8813559322E-01   2.1528395364E+01   1.9863074305E+00
 -2.8644067797E-01   2.1538548907E+01   1.9856086173E+00
 -2.8474576271E-01   2.1548658171E+01   1.9849094527E+00
 -2.8305084746E-01   2.1558733932E+01   1.9841933480E+00
 -2.8135593220E-01   2.1568779475E+01   1.9834649319E+00
 -2.7966101695E-01   2.1578789741E+01   1.9827181378E+00
 -2.7796610169E-01   2.1588766949E+01   1.9819580752E+00
 -2.7627118644E-01   2.1598714727E+01   1.9811845337E+00
 -2.7457627119E-01   2.1608640378E+01   1.9803802820E+00
 -2.7288135593E-01   2.1618543282E+01   1.9795553724E+00
 -2.7118644068E-01   2.1628422694E+01   1.9786886290E+00
 -2.6949152542E-01   2.1638276350E+01   1.9777769671E+00
