# time = 1000.0
# FINE UNIFORM Grid points = 1181
# Pressure (Pa) = 101325
#         1_posUnif        2_uvel_mean        3_uvel_rmsf   4_uvel_rhsfRatio        5_vvel_mean        6_vvel_rmsf   7_vvel_rhsfRatio        8_wvel_mean        9_wvel_rmsf  10_wvel_rhsfRatio             11_Rxx             12_Ryy             13_Rzz             14_Rxy             15_Rxz             16_Ryz
 -9.5762711864E-01   1.2719872592E+01   2.2212605637E+00   0.0000000000E+00   2.6642036972E-04   8.3565814365E-01   0.0000000000E+00   2.6642036972E-04   8.3565814365E-01   0.0000000000E+00   4.9343299697E+00   6.9835474551E-01   6.9835474551E-01   2.5201894538E-04   2.5201894538E-04   6.9835474551E-01
 -9.5593220339E-01   1.2842753170E+01   2.2299711275E+00   0.0000000000E+00   3.9671244651E-04   8.3158767952E-01   0.0000000000E+00   3.9671244651E-04   8.3158767952E-01   0.0000000000E+00   4.9731086529E+00   6.9156748917E-01   6.9156748917E-01   1.7577224433E-04   1.7577224433E-04   6.9156748917E-01
 -9.5423728814E-01   1.2960687393E+01   2.2377095293E+00   0.0000000000E+00   5.1276765596E-04   8.2795657273E-01   0.0000000000E+00   5.1276765596E-04   8.2795657273E-01   0.0000000000E+00   5.0076801811E+00   6.8554128789E-01   6.8554128789E-01   1.5876237943E-04   1.5876237943E-04   6.8554128789E-01
 -9.5254237288E-01   1.3074330852E+01   2.2443670623E+00   0.0000000000E+00   5.7704827377E-04   8.2470083210E-01   0.0000000000E+00   5.7704827377E-04   8.2470083210E-01   0.0000000000E+00   5.0375124038E+00   6.8016107489E-01   6.8016107489E-01   7.2158791230E-05   7.2158791230E-05   6.8016107489E-01
 -9.5084745763E-01   1.3184106649E+01   2.2499378502E+00   0.0000000000E+00   6.1766876722E-04   8.2172955945E-01   0.0000000000E+00   6.1766876722E-04   8.2172955945E-01   0.0000000000E+00   5.0625426487E+00   6.7526989292E-01   6.7526989292E-01  -3.7952478921E-05  -3.7952478921E-05   6.7526989292E-01
 -9.4915254237E-01   1.3290323895E+01   2.2544891097E+00   0.0000000000E+00   6.3072919928E-04   8.1897838046E-01   0.0000000000E+00   6.3072919928E-04   8.1897838046E-01   0.0000000000E+00   5.0830429674E+00   6.7075645911E-01   6.7075645911E-01  -2.5908404435E-04  -2.5908404435E-04   6.7075645911E-01
 -9.4745762712E-01   1.3393194709E+01   2.2582448768E+00   0.0000000000E+00   6.2775659899E-04   8.1638219925E-01   0.0000000000E+00   6.2775659899E-04   8.1638219925E-01   0.0000000000E+00   5.0999943564E+00   6.6651070362E-01   6.6651070362E-01  -5.3465855753E-04  -5.3465855753E-04   6.6651070362E-01
 -9.4576271186E-01   1.3492892773E+01   2.2612392458E+00   0.0000000000E+00   6.0794940930E-04   8.1382167965E-01   0.0000000000E+00   6.0794940930E-04   8.1382167965E-01   0.0000000000E+00   5.1135372192E+00   6.6233634703E-01   6.6233634703E-01  -1.0257637493E-03  -1.0257637493E-03   6.6233634703E-01
 -9.4406779661E-01   1.3589550520E+01   2.2635395574E+00   0.0000000000E+00   5.7050660006E-04   8.1131353812E-01   0.0000000000E+00   5.7050660006E-04   8.1131353812E-01   0.0000000000E+00   5.1239619040E+00   6.5826007782E-01   6.5826007782E-01  -1.6791968287E-03  -1.6791968287E-03   6.5826007782E-01
 -9.4237288136E-01   1.3683298843E+01   2.2650846965E+00   0.0000000000E+00   5.3719469222E-04   8.0880214368E-01   0.0000000000E+00   5.3719469222E-04   8.0880214368E-01   0.0000000000E+00   5.1309745769E+00   6.5419144616E-01   6.5419144616E-01  -2.4584893148E-03  -2.4584893148E-03   6.5419144616E-01
 -9.4067796610E-01   1.3774258877E+01   2.2659463363E+00   0.0000000000E+00   4.9244694164E-04   8.0627644921E-01   0.0000000000E+00   4.9244694164E-04   8.0627644921E-01   0.0000000000E+00   5.1348932554E+00   6.5011321286E-01   6.5011321286E-01  -3.1375296766E-03  -3.1375296766E-03   6.5011321286E-01
