# time = 100
# Grid points = 536
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_uvel             4_vvel             5_wvel
  -4.6149278148e-01  -4.6331052825e-01   1.6832827993e+01  -4.0765150724e-01  -4.0765150724e-01
  -4.5785728795e-01  -4.5967503471e-01   1.6750879548e+01  -4.7378446101e-01  -4.7378446101e-01
  -4.5422179441e-01  -4.5603954118e-01   1.6673297401e+01  -5.3400383593e-01  -5.3400383593e-01
  -4.5058630087e-01  -4.5240404764e-01   1.6601604968e+01  -5.8819727706e-01  -5.8819727706e-01
  -4.4695080734e-01  -4.4876855411e-01   1.6536696480e+01  -6.3666967636e-01  -6.3666967636e-01
  -4.4331531380e-01  -4.4513306057e-01   1.6479135476e+01  -6.7986771511e-01  -6.7986771511e-01
  -4.3999182644e-01  -4.4149756703e-01   1.6433343860e+01  -7.1518892406e-01  -7.1518892406e-01
  -4.3698034526e-01  -4.3848608585e-01   1.6397038454e+01  -7.4453252460e-01  -7.4453252460e-01
  -4.3396886408e-01  -4.3547460467e-01   1.6366470105e+01  -7.7121402750e-01  -7.7121402750e-01
  -4.3095738290e-01  -4.3246312349e-01   1.6342185544e+01  -7.9514345812e-01  -7.9514345812e-01
  -4.2794590172e-01  -4.2945164231e-01   1.6324534938e+01  -8.1631767570e-01  -8.1631767570e-01
  -4.2493442054e-01  -4.2644016113e-01   1.6313726194e+01  -8.3477743663e-01  -8.3477743663e-01
  -4.2192293936e-01  -4.2342867995e-01   1.6309804136e+01  -8.5062012007e-01  -8.5062012007e-01
  -4.1891145818e-01  -4.2041719877e-01   1.6312670656e+01  -8.6401510993e-01  -8.6401510993e-01
  -4.1589997700e-01  -4.1740571759e-01   1.6322169083e+01  -8.7514434108e-01  -8.7514434108e-01
  -4.1288849583e-01  -4.1439423642e-01   1.6338129354e+01  -8.8415453787e-01  -8.8415453787e-01
  -4.0987701465e-01  -4.1138275524e-01   1.6360362628e+01  -8.9115666481e-01  -8.9115666481e-01
  -4.0686553347e-01  -4.0837127406e-01   1.6388646313e+01  -8.9623981592e-01  -8.9623981592e-01
  -4.0385405229e-01  -4.0535979288e-01   1.6422715602e+01  -8.9947980892e-01  -8.9947980892e-01
  -4.0084257111e-01  -4.0234831170e-01   1.6462259791e+01  -9.0094239898e-01  -9.0094239898e-01
  -3.9783108993e-01  -3.9933683052e-01   1.6506927802e+01  -9.0068391606e-01  -9.0068391606e-01
  -3.9481960875e-01  -3.9632534934e-01   1.6556355807e+01  -8.9875144955e-01  -8.9875144955e-01
  -3.9163259536e-01  -3.9331386816e-01   1.6613330445e+01  -8.9497750079e-01  -8.9497750079e-01
  -3.8827004977e-01  -3.8995132257e-01   1.6678428602e+01  -8.8900742115e-01  -8.8900742115e-01
  -3.8490750419e-01  -3.8658877698e-01   1.6747885007e+01  -8.8108176787e-01  -8.8108176787e-01
  -3.8154495860e-01  -3.8322623139e-01   1.6821354730e+01  -8.7118904176e-01  -8.7118904176e-01
  -3.7818241301e-01  -3.7986368580e-01   1.6898459734e+01  -8.5930978353e-01  -8.5930978353e-01
  -3.7481986742e-01  -3.7650114022e-01   1.6978755697e+01  -8.4541466646e-01  -8.4541466646e-01
  -3.7145732183e-01  -3.7313859463e-01   1.7061776881e+01  -8.2946896903e-01  -8.2946896903e-01
  -3.6809477624e-01  -3.6977604904e-01   1.7146743338e+01  -8.1150457641e-01  -8.1150457641e-01
  -3.6485298175e-01  -3.6641350345e-01   1.7229515623e+01  -7.9232776480e-01  -7.9232776480e-01
  -3.6173193836e-01  -3.6329246006e-01   1.7309564902e+01  -7.7218316608e-01  -7.7218316608e-01
  -3.5861089496e-01  -3.6017141666e-01   1.7389512366e+01  -7.5037326699e-01  -7.5037326699e-01
  -3.5548985157e-01  -3.5705037327e-01   1.7468795575e+01  -7.2695466989e-01  -7.2695466989e-01
  -3.5236880818e-01  -3.5392932987e-01   1.7546973082e+01  -7.0196075048e-01  -7.0196075048e-01
  -3.4924776478e-01  -3.5080828648e-01   1.7623797968e+01  -6.7536260735e-01  -6.7536260735e-01
  -3.4612672139e-01  -3.4768724308e-01   1.7699214048e+01  -6.4704826069e-01  -6.4704826069e-01
  -3.4300567799e-01  -3.4456619969e-01   1.7773069705e+01  -6.1696923252e-01  -6.1696923252e-01
  -3.3935389440e-01  -3.4144515630e-01   1.7856491308e+01  -5.8021476168e-01  -5.8021476168e-01
  -3.3517137062e-01  -3.3726263251e-01   1.7944232218e+01  -5.3734078797e-01  -5.3734078797e-01
  -3.3098884684e-01  -3.3308010873e-01   1.8027443971e+01  -4.9202252218e-01  -4.9202252218e-01
  -3.2680632306e-01  -3.2889758495e-01   1.8106012178e+01  -4.4423057241e-01  -4.4423057241e-01
  -3.2262379928e-01  -3.2471506117e-01   1.8179034372e+01  -3.9436399179e-01  -3.9436399179e-01
  -3.1844127550e-01  -3.2053253739e-01   1.8245666428e+01  -3.4305476998e-01  -3.4305476998e-01
  -3.1425875172e-01  -3.1635001361e-01   1.8304977985e+01  -2.9136751487e-01  -2.9136751487e-01
  -3.1007622793e-01  -3.1216748982e-01   1.8357883157e+01  -2.3909161541e-01  -2.3909161541e-01
  -3.0623805973e-01  -3.0798496604e-01   1.8401091625e+01  -1.9073923679e-01  -1.9073923679e-01
  -3.0274424711e-01  -3.0449115342e-01   1.8436449557e+01  -1.4671423910e-01  -1.4671423910e-01
  -2.9925043449e-01  -3.0099734080e-01   1.8468968142e+01  -1.0168439919e-01  -1.0168439919e-01
  -2.9575662186e-01  -2.9750352818e-01   1.8498584605e+01  -5.6206915011e-02  -5.6206915011e-02
  -2.9226280924e-01  -2.9400971555e-01   1.8525152811e+01  -1.0972509942e-02  -1.0972509942e-02
  -2.8876899662e-01  -2.9051590293e-01   1.8548951254e+01   3.3792043285e-02   3.3792043285e-02
  -2.8527518400e-01  -2.8702209031e-01   1.8570398406e+01   7.7965428110e-02   7.7965428110e-02
  -2.8178137137e-01  -2.8352827768e-01   1.8589908980e+01   1.2137405402e-01   1.2137405402e-01
  -2.7828755875e-01  -2.8003446506e-01   1.8607883311e+01   1.6379845959e-01   1.6379845959e-01
  -2.7479374613e-01  -2.7654065244e-01   1.8624713715e+01   2.0499851695e-01   2.0499851695e-01
  -2.7129993351e-01  -2.7304683982e-01   1.8640787809e+01   2.4473605052e-01   2.4473605052e-01
  -2.6780612088e-01  -2.6955302719e-01   1.8656489439e+01   2.8279427481e-01   2.8279427481e-01
  -2.6431230826e-01  -2.6605921457e-01   1.8672197703e+01   3.1899187951e-01   3.1899187951e-01
  -2.6081849564e-01  -2.6256540195e-01   1.8688286903e+01   3.5319473887e-01   3.5319473887e-01
  -2.5732468302e-01  -2.5907158933e-01   1.8705136380e+01   3.8533511755e-01   3.8533511755e-01
  -2.5383087039e-01  -2.5557777670e-01   1.8723154832e+01   4.1542671378e-01   4.1542671378e-01
  -2.5059894168e-01  -2.5208396408e-01   1.8741255348e+01   4.4134198087e-01   4.4134198087e-01
  -2.4762889686e-01  -2.4911391927e-01   1.8759063455e+01   4.6341280226e-01   4.6341280226e-01
  -2.4465885205e-01  -2.4614387446e-01   1.8778058929e+01   4.8356919773e-01   4.8356919773e-01
  -2.4168880724e-01  -2.4317382964e-01   1.8798474265e+01   5.0198150875e-01   5.0198150875e-01
  -2.3871876242e-01  -2.4020378483e-01   1.8820467631e+01   5.1874016020e-01   5.1874016020e-01
  -2.3574871761e-01  -2.3723374002e-01   1.8844071998e+01   5.3376394708e-01   5.3376394708e-01
  -2.3277867280e-01  -2.3426369521e-01   1.8869353008e+01   5.4699076307e-01   5.4699076307e-01
  -2.2980862799e-01  -2.3129365039e-01   1.8896405704e+01   5.5841315952e-01   5.5841315952e-01
  -2.2683858317e-01  -2.2832360558e-01   1.8925216227e+01   5.6801351904e-01   5.6801351904e-01
  -2.2386853836e-01  -2.2535356077e-01   1.8955651291e+01   5.7575951958e-01   5.7575951958e-01
  -2.2089849355e-01  -2.2238351595e-01   1.8987661994e+01   5.8166818082e-01   5.8166818082e-01
  -2.1792844873e-01  -2.1941347114e-01   1.9021301597e+01   5.8579796005e-01   5.8579796005e-01
  -2.1495840392e-01  -2.1644342633e-01   1.9056594945e+01   5.8820736576e-01   5.8820736576e-01
  -2.1198835911e-01  -2.1347338152e-01   1.9093447018e+01   5.8894585817e-01   5.8894585817e-01
  -2.0901831430e-01  -2.1050333670e-01   1.9131626839e+01   5.8806335066e-01   5.8806335066e-01
  -2.0604826948e-01  -2.0753329189e-01   1.9170883941e+01   5.8561607975e-01   5.8561607975e-01
  -2.0223465076e-01  -2.0456324708e-01   1.9222651060e+01   5.8054428095e-01   5.8054428095e-01
  -1.9757745813e-01  -1.9990605445e-01   1.9289186649e+01   5.7085100168e-01   5.7085100168e-01
  -1.9292026550e-01  -1.9524886182e-01   1.9357641955e+01   5.5782383683e-01   5.5782383683e-01
  -1.8826307287e-01  -1.9059166919e-01   1.9427592774e+01   5.4172336194e-01   5.4172336194e-01
  -1.8360588024e-01  -1.8593447656e-01   1.9498506219e+01   5.2283651849e-01   5.2283651849e-01
  -1.7894868761e-01  -1.8127728393e-01   1.9569611847e+01   5.0146042534e-01   5.0146042534e-01
  -1.7429149498e-01  -1.7662009130e-01   1.9640205202e+01   4.7786088542e-01   4.7786088542e-01
  -1.6963430235e-01  -1.7196289867e-01   1.9709807653e+01   4.5223586343e-01   4.5223586343e-01
  -1.6587434499e-01  -1.6730570604e-01   1.9764237341e+01   4.3027273145e-01   4.3027273145e-01
  -1.6301162290e-01  -1.6444298395e-01   1.9804561209e+01   4.1301109548e-01   4.1301109548e-01
  -1.6014890081e-01  -1.6158026186e-01   1.9844137126e+01   3.9505943236e-01   3.9505943236e-01
  -1.5728617872e-01  -1.5871753977e-01   1.9882870967e+01   3.7648204593e-01   3.7648204593e-01
  -1.5442345663e-01  -1.5585481768e-01   1.9920274895e+01   3.5748807181e-01   3.5748807181e-01
  -1.5156073454e-01  -1.5299209559e-01   1.9956062329e+01   3.3818825039e-01   3.3818825039e-01
  -1.4869801245e-01  -1.5012937350e-01   1.9990158895e+01   3.1860634426e-01   3.1860634426e-01
  -1.4583529037e-01  -1.4726665141e-01   2.0022515787e+01   2.9876025474e-01   2.9876025474e-01
  -1.4297256828e-01  -1.4440392932e-01   2.0053053196e+01   2.7868187152e-01   2.7868187152e-01
  -1.4010984619e-01  -1.4154120723e-01   2.0081677132e+01   2.5840501691e-01   2.5840501691e-01
  -1.3724712410e-01  -1.3867848514e-01   2.0108301593e+01   2.3794879096e-01   2.3794879096e-01
  -1.3438440201e-01  -1.3581576305e-01   2.0132858803e+01   2.1730666877e-01   2.1730666877e-01
  -1.3152167992e-01  -1.3295304096e-01   2.0155275129e+01   1.9647110796e-01   1.9647110796e-01
  -1.2865895783e-01  -1.3009031887e-01   2.0175409526e+01   1.7550951819e-01   1.7550951819e-01
  -1.2579623574e-01  -1.2722759678e-01   2.0193047068e+01   1.5459299101e-01   1.5459299101e-01
  -1.2293351365e-01  -1.2436487469e-01   2.0208027823e+01   1.3386466388e-01   1.3386466388e-01
  -1.1972543835e-01  -1.2150215260e-01   2.0221842225e+01   1.1083993599e-01   1.1083993599e-01
  -1.1617200984e-01  -1.1794872410e-01   2.0233182336e+01   8.5583616945e-02   8.5583616945e-02
  -1.1261858134e-01  -1.1439529559e-01   2.0240434541e+01   6.0986616413e-02   6.0986616413e-02
  -1.0906515283e-01  -1.1084186708e-01   2.0243661834e+01   3.6888258590e-02   3.6888258590e-02
  -1.0551172433e-01  -1.0728843858e-01   2.0242951826e+01   1.3160745080e-02   1.3160745080e-02
  -1.0195829582e-01  -1.0373501007e-01   2.0238336054e+01  -1.0134487834e-02  -1.0134487834e-02
  -9.8404867313e-02  -1.0018158157e-01   2.0229845070e+01  -3.2915119660e-02  -3.2915119660e-02
  -9.4851438806e-02  -9.6628153059e-02   2.0217533145e+01  -5.5130749117e-02  -5.5130749117e-02
  -9.1298010300e-02  -9.3074724553e-02   2.0201474648e+01  -7.6751690462e-02  -7.6751690462e-02
  -8.7744581794e-02  -8.9521296047e-02   2.0181758389e+01  -9.7755219451e-02  -9.7755219451e-02
  -8.4191153287e-02  -8.5967867540e-02   2.0158491461e+01  -1.1811538255e-01  -1.1811538255e-01
  -8.0637724781e-02  -8.2414439034e-02   2.0131814220e+01  -1.3779546660e-01  -1.3779546660e-01
  -7.7084296274e-02  -7.8861010528e-02   2.0101916671e+01  -1.5674681267e-01  -1.5674681267e-01
  -7.3530867768e-02  -7.5307582021e-02   2.0069032485e+01  -1.7491786419e-01  -1.7491786419e-01
  -6.9977439262e-02  -7.1754153515e-02   2.0033373034e+01  -1.9227639090e-01  -1.9227639090e-01
  -6.6424010755e-02  -6.8200725008e-02   1.9995072142e+01  -2.0882694950e-01  -2.0882694950e-01
  -6.2092238670e-02  -6.4647296502e-02   1.9945618956e+01  -2.2798079079e-01  -2.2798079079e-01
  -5.6982123007e-02  -5.9537180839e-02   1.9885027560e+01  -2.4846438255e-01  -2.4846438255e-01
  -5.1872007344e-02  -5.4427065175e-02   1.9820974518e+01  -2.6740485117e-01  -2.6740485117e-01
