# time = 200
# FINE UNIFORM Grid points = 361
# Pressure (Pa) = 101325
#         1_posUnif              2_Rkk           3_thetaZ           4_thetaY           5_thetaX            6_xmap1            7_xmap2
  -6.9444444444e-01   4.9828357705e+00   5.3438743825e-03  -5.3437980884e-03   7.8538388501e-01   5.9875140871e-01  -3.8459253728e-16
  -6.8888888889e-01   5.0201220994e+00   5.7582764237e-03  -5.7581809638e-03   7.8538158477e-01   6.0250154762e-01  -3.8459253728e-16
  -6.8333333333e-01   5.0512728708e+00   6.3020390204e-03  -6.3019138837e-03   7.8537830582e-01   6.0591685993e-01  -3.8459253728e-16
  -6.7777777778e-01   5.0724097948e+00   5.9530730850e-03  -5.9529676101e-03   7.8538044410e-01   6.0928275557e-01  -1.9229626864e-16
  -6.7222222222e-01   5.0755425862e+00   4.5581503823e-03  -4.5581030372e-03   7.8538777514e-01   6.1218164531e-01   0.0000000000e+00
  -6.6666666667e-01   5.0498221948e+00   1.3861104874e-03  -1.3861091441e-03   7.8539720275e-01   6.1420765430e-01   1.9229626864e-16
  -6.6111111111e-01   5.0004765876e+00  -3.6565196586e-03   3.6564952266e-03   7.8539147845e-01   6.1611360287e-01  -1.9229626864e-16
  -6.5555555556e-01   4.9446728184e+00  -9.3827344917e-03   9.3823215179e-03   7.8535414692e-01   6.1832652270e-01  -1.9229626864e-16
  -6.5000000000e-01   4.8891374731e+00  -1.5145682188e-02   1.5143945363e-02   7.8528347631e-01   6.2090659456e-01   1.9229626864e-16
  -6.4444444444e-01   4.8364133231e+00  -2.0589227526e-02   2.0584864911e-02   7.8518623525e-01   6.2384479221e-01   0.0000000000e+00
  -6.3888888889e-01   4.7850064061e+00  -2.5370086805e-02   2.5361926225e-02   7.8507641178e-01   6.2614365336e-01   0.0000000000e+00
  -6.3333333333e-01   4.7381766098e+00  -2.8981802342e-02   2.8969638398e-02   7.8497830851e-01   6.2724780321e-01   4.8074067160e-16
  -6.2777777778e-01   4.7032445070e+00  -3.0639608656e-02   3.0625236827e-02   7.8492891738e-01   6.2793175470e-01  -1.9229626864e-16
  -6.2222222222e-01   4.6783820519e+00  -3.0538307920e-02   3.0524078240e-02   7.8493201425e-01   6.2897846229e-01   1.9229626864e-16
  -6.1666666667e-01   4.6501382674e+00  -2.9108956130e-02   2.9096631488e-02   7.8497461739e-01   6.3043173285e-01   1.9229626864e-16
  -6.1111111111e-01   4.6108827971e+00  -2.6217184778e-02   2.6208179458e-02   7.8505457169e-01   6.3197460352e-01   1.9229626864e-16
  -6.0555555556e-01   4.5586576432e+00  -2.2103084776e-02   2.2097687629e-02   7.8515393006e-01   6.3328678798e-01   0.0000000000e+00
  -6.0000000000e-01   4.4968427761e+00  -1.7216660862e-02   1.7214109838e-02   7.8524997140e-01   6.3495398997e-01  -3.8459253728e-16
  -5.9444444444e-01   4.4329954128e+00  -1.2046969979e-02   1.2046095901e-02   7.8532560227e-01   6.3808336221e-01   0.0000000000e+00
  -5.8888888889e-01   4.3712104109e+00  -6.8627116268e-03   6.8625500292e-03   7.8537461547e-01   6.4312872916e-01   1.9229626864e-16
  -5.8333333333e-01   4.3126844370e+00  -1.9662912220e-03   1.9662874232e-03   7.8539623023e-01   6.4949348066e-01   0.0000000000e+00
  -5.7777777778e-01   4.2569508441e+00   2.3501792127e-03  -2.3501727248e-03   7.8539540173e-01   6.5572239953e-01  -3.8459253728e-16
  -5.7222222222e-01   4.2029160453e+00   6.1574545963e-03  -6.1573378745e-03   7.8537920658e-01   6.6061118799e-01   0.0000000000e+00
  -5.6666666667e-01   4.1537075394e+00   9.4410716657e-03  -9.4406509408e-03   7.8535359787e-01   6.6428429545e-01   0.0000000000e+00
  -5.6111111111e-01   4.1178949484e+00   1.2371347814e-02  -1.2370401216e-02   7.8532164216e-01   6.6733462575e-01   0.0000000000e+00
  -5.5555555556e-01   4.1019547776e+00   1.5178966655e-02  -1.5177218356e-02   7.8528297177e-01   6.7021374496e-01  -7.6918507455e-16
  -5.5000000000e-01   4.1085284517e+00   1.7699386111e-02  -1.7696614469e-02   7.8524154560e-01   6.7306719996e-01   0.0000000000e+00
  -5.4444444444e-01   4.1301037480e+00   1.9612690752e-02  -1.9608919799e-02   7.8520585921e-01   6.7563099954e-01  -3.8459253728e-16
  -5.3888888889e-01   4.1555293925e+00   2.1043568187e-02  -2.1038910412e-02   7.8517678022e-01   6.7795939929e-01   0.0000000000e+00
  -5.3333333333e-01   4.1815548483e+00   2.2470567776e-02  -2.2464896983e-02   7.8514574276e-01   6.8030244701e-01   0.0000000000e+00
  -5.2777777778e-01   4.2112514525e+00   2.4109917078e-02  -2.4102912858e-02   7.8510757564e-01   6.8243232591e-01   0.0000000000e+00
